gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
LOC115082541[nr]|CTSZ[hs] | AMEX60DD027271,0.05813632,0.058212068,-7.574633e-05,,,MSN
GALR1 | AMEX60DD039189,0.11752819,0.11760615,-7.7955425e-05,,,MSN
ZSWIM5 | AMEX60DD019878,0.053613443,0.053696834,-8.339062e-05,,,MSN
TMTC1 | AMEX60DD006845,0.26581138,0.26590022,-8.884072e-05,,,MSN
GPATCH1 | AMEX60DD017619,0.048405834,0.04850038,-9.454787e-05,,,MSN
DZIP1[nr] | AMEX60DD048618,0.1379439,0.13804115,-9.725988e-05,,,MSN
AMEX60DD022725,0.1326513,0.13274968,-9.8377466e-05,,,MSN
AMEX60DD019018,0.13318439,0.1332929,-0.000108510256,,,MSN
ZNF827 | AMEX60DD044992,0.08767488,0.08778528,-0.0001104027,,,MSN
AMEX60DD040277,0.047683056,0.047793627,-0.00011057034,,,MSN
FNDC3A | AMEX60DD049014,0.074734814,0.07484745,-0.00011263788,,,MSN
OSBP | AMEX60DD007099,0.14743541,0.14755045,-0.000115036964,,,MSN
LOC102945770[nr]|RANBP2[hs] | AMEX60DD048005,0.1199622,0.12007806,-0.00011585653,,,MSN
NRBF2 | AMEX60DD051816,0.14309923,0.14321621,-0.000116974115,,,MSN
LOC113837993[nr]|LC27[hs] | AMEX60DD038122,0.105658695,0.10577655,-0.000117853284,,,MSN
WASL | AMEX60DD007428,0.1331308,0.13325578,-0.00012497604,,,MSN
NDUFB7 | AMEX60DD031703,0.5755649,0.5756954,-0.00013047457,,,MSN
HEATR6 | AMEX60DD054104,0.054852806,0.0549849,-0.00013209507,,,MSN
SH3RF2 | AMEX60DD028792,0.09589576,0.09603324,-0.00013747811,,,MSN
LTBP3 | AMEX60DD025240,0.053710237,0.05384778,-0.00013754144,,,MSN
ACOT9 | AMEX60DD048465,0.073871784,0.07402723,-0.00015544891,,,MSN
PPP1R37 | AMEX60DD024807,0.19075696,0.19092107,-0.00016410649,,,MSN
TEX264 | AMEX60DD024101,0.16855276,0.16872196,-0.00016920269,,,MSN
KBTBD2 | AMEX60DD038012,0.089573525,0.0897434,-0.00016987324,,,MSN
YES1 | AMEX60DD039455,0.15362138,0.15379494,-0.00017356873,,,MSN
SHC1 | AMEX60DD014897,0.06258103,0.06275464,-0.00017360598,,,MSN
NCOA1 | AMEX60DD032751,0.050890125,0.051070724,-0.00018059835,,,MSN
LOC115092117[nr]|N4BP2L2[hs] | AMEX60DD049234,0.12813517,0.12831724,-0.00018206239,,,MSN
STXBP4 | AMEX60DD031014,0.0897656,0.08995726,-0.00019165874,,,MSN
ERBB4 | AMEX60DD055396,0.30924618,0.3094399,-0.0001937151,,,MSN
TTLL11 | AMEX60DD050599,0.055674404,0.055871677,-0.00019727275,,,MSN
AMEX60DD035283,0.072329655,0.07252743,-0.00019777566,,,MSN
PCP4 | AMEX60DD047161,0.11254263,0.11275256,-0.00020992756,,,MSN
CISD1 | AMEX60DD052495,0.48751816,0.487732,-0.00021383166,,,MSN
AMEX60DD043943,0.0801755,0.08039911,-0.00022361428,,,MSN
SMPD1 | AMEX60DD050110,0.111450635,0.111687444,-0.00023680925,,,MSN
MCM7 | AMEX60DD013170,0.12613119,0.12638043,-0.00024923682,,,MSN
NAT10 | AMEX60DD005084,0.043584246,0.043837413,-0.000253167,,,MSN
DR999_PMT16250[nr]|CHRM2[hs] | AMEX60DD007025,0.15363878,0.15390003,-0.00026124716,,,MSN
LOC115090923[nr]|PKD1[hs] | AMEX60DD030949,0.056145974,0.056407865,-0.00026189163,,,MSN
SEC24D | AMEX60DD044242,0.04732934,0.047591303,-0.0002619624,,,MSN
SRP9 | AMEX60DD045870,0.19121887,0.19148466,-0.000265792,,,MSN
LIN37 | AMEX60DD015974,0.06918528,0.06945165,-0.00026637316,,,MSN
ITPA[nr] | AMEX60DD018351,0.0543663,0.054655507,-0.00028920546,,,MSN
NFIB | AMEX60DD043470,0.4009256,0.40121487,-0.00028926134,,,MSN
HIKESHI | AMEX60DDU001005235,0.28278038,0.28307378,-0.00029340386,,,MSN
TTC27 | AMEX60DD035208,0.058023807,0.058319658,-0.00029585138,,,MSN
MGAT2 | AMEX60DD011729,0.112361535,0.11267646,-0.00031492114,,,MSN
MLP[nr] | AMEX60DD006080,0.05018852,0.050504025,-0.000315506,,,MSN
CDC42BPG[nr]|CDC42BPA[hs] | AMEX60DD024927,0.07719826,0.07751433,-0.00031606853,,,MSN
C16H12ORF57[nr]|C12ORF57[hs] | AMEX60DD026795,0.38184124,0.38215798,-0.00031673908,,,MSN
DNAJA1 | AMEX60DD044130,0.8414185,0.8417369,-0.000318408,,,MSN
SLC39A14 | AMEX60DD002763,0.099766985,0.10008543,-0.00031844527,,,MSN
FAM102A | AMEX60DD050251,0.27426606,0.27458626,-0.00032019615,,,MSN
LOC115092469[nr]|HS6ST3[hs] | AMEX60DD048628,0.07225102,0.07257187,-0.0003208518,,,MSN
CNTNAP5 | AMEX60DD056170,0.062451128,0.062777326,-0.0003261976,,,MSN
NXT2 | AMEX60DD037137,0.08235559,0.08268865,-0.0003330633,,,MSN
NAA35 | AMEX60DD043217,0.20009637,0.2004307,-0.00033433735,,,MSN
FREM3[nr]|FREM2[hs] | AMEX60DD044963,0.07796875,0.07830753,-0.00033878535,,,MSN
LOC115073442[nr] | AMEX60DD028727,0.05977006,0.060116556,-0.0003464967,,,MSN
ZBTB47 | AMEX60DD021410,0.07028652,0.070633024,-0.00034650415,,,MSN
STK39 | AMEX60DD055715,0.11788239,0.11822921,-0.00034681708,,,MSN
TAPT1 | AMEX60DD045821,0.059288852,0.059635878,-0.0003470257,,,MSN
XPO5 | AMEX60DD036435,0.14249492,0.14285628,-0.00036136806,,,MSN
GPS1 | AMEX60DD031505,0.21845259,0.21882376,-0.00037117302,,,MSN
SMIM19 | AMEX60DD043451,0.21529195,0.21566543,-0.0003734827,,,MSN
ZDHHC14 | AMEX60DD034954,0.05279553,0.053182986,-0.00038745627,,,MSN
ARMT1 | AMEX60DD006598,0.057186343,0.057586327,-0.00039998442,,,MSN
RPAP3 | AMEX60DD008331,0.049270973,0.049673542,-0.00040256977,,,MSN
INTS9 | AMEX60DD032788,0.046628706,0.047032524,-0.00040381774,,,MSN
P2RX7 | AMEX60DD000653,0.06263518,0.06304558,-0.00041040033,,,MSN
SETX | AMEX60DD050423,0.06452034,0.064950675,-0.00043033808,,,MSN
RIC3 | AMEX60DD004748,0.10063358,0.10106858,-0.00043500215,,,MSN
LOC115271527[nr]|ZFP1[hs] | AMEX60DD012420,0.06283811,0.06327322,-0.0004351139,,,MSN
AMEX60DD047299,0.047239892,0.04767529,-0.00043539703,,,MSN
AMEX60DD022662,0.039460473,0.039896227,-0.00043575466,,,MSN
Z043_100673[nr]|GMFG[hs] | AMEX60DD024345,0.7486005,0.7490367,-0.0004362464,,,MSN
ANKRD55 | AMEX60DD042152,1.7425176,1.7429557,-0.00043809414,,,MSN
CEBPZ | AMEX60DD015461,0.07431013,0.07475633,-0.00044620037,,,MSN
TMEM70 | AMEX60DD039922,0.08860654,0.08907401,-0.00046747178,,,MSN
NFE2L1 | AMEX60DD010197,0.18786763,0.18833672,-0.00046908855,,,MSN
POLR2E | AMEX60DD013565,0.3024201,0.30289108,-0.0004709661,,,MSN
PGAP3 | AMEX60DD010311,0.15852521,0.15900025,-0.00047503412,,,MSN
LRPPRC | AMEX60DD035957,0.14218432,0.14266519,-0.00048087537,,,MSN
AMEX60DD019345,0.05130758,0.051795054,-0.00048747286,,,MSN
KLHL7 | AMEX60DD022089,0.081648156,0.082148366,-0.00050020963,,,MSN
VPS36 | AMEX60DD049132,0.05840142,0.058903202,-0.0005017817,,,MSN
SESN2 | AMEX60DD005580,0.063484594,0.06398971,-0.0005051121,,,MSN
ARMC10 | AMEX60DD006396,0.055549722,0.056055713,-0.0005059913,,,MSN
PPP1R42[nr] | AMEX60DD039851,0.17192775,0.17243575,-0.0005079955,,,MSN
AFG1L | AMEX60DD034052,0.053083934,0.053592205,-0.00050827116,,,MSN
PEX5 | AMEX60DD026784,0.15006389,0.15058415,-0.00052025914,,,MSN
LOC103174499[nr]|TRIM27[hs] | AMEX60DD029422,0.06115595,0.061681632,-0.00052568316,,,MSN
AMEX60DD052888,0.04357935,0.04411015,-0.000530798,,,MSN
nan | AMEX60DD002612,0.050017357,0.05055317,-0.0005358122,,,MSN
CPLANE2 | AMEX60DD052363,0.09809196,0.098628424,-0.00053646415,,,MSN
PRAF2 | AMEX60DD021058,0.17402096,0.17455864,-0.0005376786,,,MSN
HMBOX1 | AMEX60DD032789,0.21043402,0.21097377,-0.00053974986,,,MSN
PPM1D | AMEX60DD054613,0.12191228,0.12245529,-0.0005430132,,,MSN
TARDBP | AMEX60DD051143,0.09117689,0.09172458,-0.0005476922,,,MSN
DAZAP1 | AMEX60DD013501,0.1195046,0.120052546,-0.0005479455,,,MSN
TBC1D15 | AMEX60DD007780,0.04057226,0.041123774,-0.0005515143,,,MSN
AMEX60DD026836,0.3633848,0.36393717,-0.00055235624,,,MSN
GAPVD1 | AMEX60DD050522,0.19252485,0.19307804,-0.0005531907,,,MSN
LOC103803163[nr]|NCOR2[hs] | AMEX60DD000545,0.05716147,0.05771638,-0.0005549118,,,MSN
KAZN | AMEX60DD052099,0.28409433,0.2846508,-0.00055646896,,,MSN
RPL13A | AMEX60DD001510,0.082399145,0.0829568,-0.0005576536,,,MSN
AMEX60DD009914,0.14637014,0.14693516,-0.00056502223,,,MSN
TIMM10 | AMEX60DD007354,0.108297795,0.108863644,-0.00056584924,,,MSN
SNX25 | AMEX60DD045399,0.2580763,0.25864238,-0.0005660653,,,MSN
MEGF9 | AMEX60DD051068,0.22381918,0.22438626,-0.0005670786,,,MSN
CTDSP2 | AMEX60DD029611,0.11071889,0.111304045,-0.0005851537,,,MSN
IRF2BP2 | AMEX60DD034633,0.118753694,0.1193389,-0.00058520585,,,MSN
GYPC | AMEX60DD056179,0.056843072,0.057475984,-0.0006329119,,,MSN
PPP1R3D | AMEX60DD027230,0.07104077,0.07167959,-0.00063882023,,,MSN
LOC115083494[nr] | AMEX60DD043350,0.17799723,0.17863809,-0.00064085424,,,MSN
MKI67[nr] | AMEX60DD028336,0.07514631,0.075792745,-0.0006464347,,,MSN
LOC101388585[nr]|EEF1E1[hs] | AMEX60DD038336,0.18211566,0.18276462,-0.0006489605,,,MSN
ADGRL2 | AMEX60DD018914,0.1548329,0.1554838,-0.0006508976,,,MSN
MKRN2 | AMEX60DD024019,0.120476104,0.12112764,-0.0006515384,,,MSN
ASB6 | AMEX60DD050340,0.09917441,0.09983337,-0.00065895915,,,MSN
PHOSPHO1 | AMEX60DD009968,0.12738408,0.12804677,-0.00066268444,,,MSN
BRAF | AMEX60DD007080,0.18016501,0.1808281,-0.0006630868,,,MSN
BSCL2 | AMEX60DD025378,0.04171924,0.042383783,-0.00066454336,,,MSN
POP5 | AMEX60DD000498,0.056028873,0.056698818,-0.00066994503,,,MSN
LOC103777858[nr]|SPAG9[hs] | AMEX60DD030994,0.06832288,0.06900301,-0.00068012625,,,MSN
HMGXB4 | AMEX60DD029373,0.069970705,0.07065777,-0.00068706274,,,MSN
AMEX60DDU001008082,0.07944374,0.08013161,-0.00068787485,,,MSN
KCNC2 | AMEX60DD007815,0.054608807,0.05529876,-0.00068995357,,,MSN
SNED1.L[nr]|SNED1[hs] | AMEX60DD002216,0.06320529,0.063901216,-0.00069592893,,,MSN
CKS2 | AMEX60DD042983,0.053293373,0.053991158,-0.0006977841,,,MSN
RRAS2 | AMEX60DD004743,0.086389504,0.08709348,-0.00070397556,,,MSN
TNPO3 | AMEX60DD007972,0.12050628,0.1212113,-0.00070501864,,,MSN
TDRD3 | AMEX60DD048904,0.06059166,0.061300267,-0.0007086061,,,MSN
ERBB2 | AMEX60DD010312,0.05788236,0.05859132,-0.00070896,,,MSN
USP54 | AMEX60DD051861,0.29983863,0.3005488,-0.00071015954,,,MSN
LOC112547415[nr] | AMEX60DD048993,0.05811311,0.058831118,-0.0007180087,,,MSN
POP7 | AMEX60DD012969,0.13722807,0.13795072,-0.0007226467,,,MSN
LOC101522528[nr]|ZNF268[hs] | AMEX60DD053433,0.061587334,0.062310148,-0.00072281435,,,MSN
HEXIM1 | AMEX60DD009840,0.1604778,0.16120277,-0.0007249713,,,MSN
PAN3 | AMEX60DD049283,0.25727358,0.25800145,-0.0007278621,,,MSN
HIRIP3 | AMEX60DD028337,0.060526326,0.06127092,-0.0007445924,,,MSN
PAPOLG | AMEX60DD035389,0.0561032,0.05684835,-0.0007451512,,,MSN
CINP | AMEX60DD011110,0.1651909,0.16593768,-0.0007467717,,,MSN
PGP | AMEX60DD020874,0.050345883,0.051101126,-0.000755243,,,MSN
GLYR1 | AMEX60DD026238,0.33278784,0.33354944,-0.00076159835,,,MSN
ARHGEF11 | AMEX60DD015683,0.14631869,0.14708586,-0.0007671714,,,MSN
OXCT1 | AMEX60DD041982,0.078048326,0.078816526,-0.00076819956,,,MSN
TGFBI | AMEX60DDU001002594,0.20243935,0.20321037,-0.0007710159,,,MSN
ARGLU1 | AMEX60DD047711,0.18897328,0.18974562,-0.0007723421,,,MSN
AMEX60DD009514,0.25138113,0.2521556,-0.00077447295,,,MSN
DMAC2L | AMEX60DD011813,0.05085558,0.051630188,-0.00077460706,,,MSN
MRPS6 | AMEX60DD047268,0.13046408,0.13124,-0.00077591836,,,MSN
CAVIN2 | AMEX60DD028077,0.10754161,0.10831779,-0.00077617913,,,MSN
COQ5 | AMEX60DD000500,0.05390013,0.054679558,-0.0007794276,,,MSN
EVI5[nr]|HCG21706[hs] | AMEX60DD019149,0.10535575,0.106141515,-0.00078576803,,,MSN
SALL1 | AMEX60DD017690,0.08900408,0.08979391,-0.00078983605,,,MSN
FAM120B | AMEX60DD034518,0.06295509,0.06374737,-0.00079227984,,,MSN
NHS | AMEX60DD047964,0.13807687,0.13888091,-0.00080403686,,,MSN
C11H12ORF49[nr]|C12ORF49[hs] | AMEX60DD001072,0.07947619,0.08028575,-0.00080955774,,,MSN
AMEX60DD028320,0.090008445,0.090822466,-0.00081402063,,,MSN
ITSN1 | AMEX60DD047273,0.06564014,0.06645453,-0.00081439316,,,MSN
FGD1 | AMEX60DD025523,0.18582092,0.18663733,-0.0008164048,,,MSN
NUMB | AMEX60DD012074,0.15881205,0.15963554,-0.0008234978,,,MSN
RRNAD1 | AMEX60DD015724,0.07889744,0.07972401,-0.0008265674,,,MSN
PLOD1 | AMEX60DD051094,0.17684442,0.17767338,-0.0008289665,,,MSN
EIF3L | AMEX60DD029374,0.54292816,0.5437606,-0.00083243847,,,MSN
RSKR | AMEX60DD054864,0.05294511,0.05378436,-0.0008392483,,,MSN
VKORC1[nr]|VKORC1L1[hs] | AMEX60DD028254,0.041420866,0.042265438,-0.00084457174,,,MSN
ABI3 | AMEX60DD009969,0.048244007,0.049091272,-0.0008472651,,,MSN
THOC6 | AMEX60DD028046,0.040816203,0.04166867,-0.00085246563,,,MSN
LOC106701779[nr]|ZFP36L1[hs] | AMEX60DD024327,0.068835765,0.069699444,-0.00086367875,,,MSN
DENND1A | AMEX60DD050557,0.19358632,0.19445081,-0.00086449087,,,MSN
ZBED9[hs] | AMEX60DD020523,0.04804295,0.048907742,-0.0008647926,,,MSN
NDUFV1 | AMEX60DD007265,0.36574164,0.36660966,-0.00086802244,,,MSN
NDUFS3 | AMEX60DD005333,0.4745788,0.4754501,-0.0008713007,,,MSN
ZNRF3[nr]|KIAA1133[hs] | AMEX60DD001151,0.055494823,0.056367677,-0.00087285414,,,MSN
AMEX60DD054571,0.053016867,0.053903673,-0.00088680536,,,MSN
GYG1 | AMEX60DD001957,0.22169201,0.22257909,-0.000887081,,,MSN
LOC109200410[nr]|LOC105373926[hs] | AMEX60DD011994,0.044705506,0.04559607,-0.0008905642,,,MSN
LOC115079620[nr] | AMEX60DD041384,0.08342804,0.084324546,-0.000896506,,,MSN
NHE1[nr]|SLC9A1[hs] | AMEX60DD005620,0.055409227,0.05630791,-0.0008986816,,,MSN
CCM2 | AMEX60DD026041,0.04402237,0.04492697,-0.00090460107,,,MSN
BEND4 | AMEX60DD045625,0.04744524,0.048352804,-0.0009075627,,,MSN
KYAT3 | AMEX60DD019079,0.14185314,0.14276229,-0.00090914965,,,MSN
TMX2 | AMEX60DD007371,0.23178323,0.23269413,-0.000910908,,,MSN
OSBPL6 | AMEX60DD055587,0.079730846,0.08064341,-0.000912562,,,MSN
URB1 | AMEX60DD047320,0.043589793,0.044506524,-0.0009167306,,,MSN
ASPG.L[nr]|ASPG[hs] | AMEX60DD011039,0.14827962,0.14919765,-0.00091803074,,,MSN
AMEX60DD011480,0.07275788,0.07367737,-0.00091949105,,,MSN
ULK1 | AMEX60DD000110,0.10039754,0.10131725,-0.0009197071,,,MSN
TCHP | AMEX60DD000812,0.11961615,0.12053908,-0.00092292577,,,MSN
TEX9 | AMEX60DD003656,0.06414107,0.06506432,-0.00092324615,,,MSN
TFIP11 | AMEX60DD005095,0.0686735,0.06960569,-0.0009321943,,,MSN
OSBPL1A | AMEX60DD039522,0.10870861,0.10964503,-0.0009364188,,,MSN
SEMA3F | AMEX60DDU001005418,0.08284989,0.083789736,-0.00093984604,,,MSN
ZNF326 | AMEX60DD019096,0.25323543,0.25418058,-0.00094515085,,,MSN
TSPAN9 | AMEX60DD006564,0.09378932,0.09474259,-0.000953272,,,MSN
AIF1 | AMEX60DD010609,0.09737868,0.09833722,-0.00095853955,,,MSN
DNTS_021798[nr]|CNOT6[hs] | AMEX60DD029028,0.043165453,0.04412823,-0.0009627789,,,MSN
RAB9B | AMEX60DD037781,0.072151,0.073119074,-0.0009680763,,,MSN
FCHSD1 | AMEX60DD030222,0.0845621,0.08553189,-0.0009697899,,,MSN
HMG20A | AMEX60DD003910,0.22437486,0.22534844,-0.00097358227,,,MSN
BLOC1S1 | AMEX60DD029896,0.2566883,0.25766543,-0.0009771287,,,MSN
TECPR1 | AMEX60DD025868,0.17891937,0.17989677,-0.000977397,,,MSN
CCSAP | AMEX60DD034547,0.16580932,0.16679494,-0.0009856224,,,MSN
DST | AMEX60DD033494,0.06691083,0.067905195,-0.0009943619,,,MSN
HIC2 | AMEX60DD000247,0.06547645,0.06647121,-0.0009947643,,,MSN
IQCB1 | AMEX60DD056110,0.04486431,0.045866005,-0.0010016933,,,MSN
SCN4B | AMEX60DD053898,0.055828795,0.05683581,-0.0010070167,,,MSN
ETFA | AMEX60DD004050,0.20180358,0.2028126,-0.0010090172,,,MSN
EPB41L5 | AMEX60DD056135,0.24117832,0.24219973,-0.001021415,,,MSN
LOC111944579[nr]|PPP1R9B[hs] | AMEX60DD009941,0.35749245,0.35851714,-0.0010246933,,,MSN
RPL37A | AMEX60DD005563,1.3845862,1.3856207,-0.0010344982,,,MSN
AMEX60DD027592,0.0658933,0.066933945,-0.001040645,,,MSN
ZNF711 | AMEX60DD037637,0.14693472,0.14797822,-0.0010434985,,,MSN
TANC1 | AMEX60DD055804,0.05139552,0.052443027,-0.0010475069,,,MSN
LOC114026362[nr]|CHMP1B[hs] | AMEX60DD037584,0.24847741,0.24953131,-0.0010538995,,,MSN
PAPOLA | AMEX60DD011404,0.30585295,0.3069072,-0.0010542572,,,MSN
C1GALT1C1 | AMEX60DDU001010285,0.06475245,0.065810636,-0.0010581836,,,MSN
SETDB2 | AMEX60DD049010,0.092184275,0.093251884,-0.0010676086,,,MSN
AMEX60DD053531,0.043709945,0.04477776,-0.0010678135,,,MSN
SESN3 | AMEX60DD049544,0.08814868,0.089217305,-0.0010686219,,,MSN
MCTS1 | AMEX60DDU001010278,0.43433338,0.43540552,-0.0010721385,,,MSN
LOC105945665[nr]|CD5L[hs] | AMEX60DD016415,0.062080786,0.06315415,-0.0010733679,,,MSN
INTS13 | AMEX60DD006411,0.10438793,0.10546664,-0.00107871,,,MSN
KATNAL1 | AMEX60DD049263,0.085389294,0.08647147,-0.0010821745,,,MSN
ACY3 | AMEX60DD007278,0.090872705,0.09196189,-0.0010891855,,,MSN
VPS9D1 | AMEX60DD017057,0.07788154,0.07897811,-0.001096569,,,MSN
CEP41 | AMEX60DD008047,0.07416077,0.07525929,-0.001098521,,,MSN
CPSF3 | AMEX60DD033283,0.13249865,0.1335975,-0.0010988414,,,MSN
HIP1 | AMEX60DD054223,0.103125535,0.10422731,-0.001101777,,,MSN
NFIA | AMEX60DD033675,0.11105595,0.11216029,-0.00110434,,,MSN
EXD3 | AMEX60DD050944,0.07142122,0.07252611,-0.0011048913,,,MSN
UBALD1 | AMEX60DD020271,0.14425126,0.14536053,-0.0011092722,,,MSN
TULP4 | AMEX60DD035164,0.25929677,0.2604073,-0.0011105239,,,MSN
RERG | AMEX60DD006649,0.25553465,0.25664964,-0.0011149943,,,MSN
CRYZ | AMEX60DD019250,0.09526394,0.096381105,-0.0011171624,,,MSN
AMEX60DD053521,0.07906304,0.08018312,-0.0011200756,,,MSN
MYCBP2 | AMEX60DD048813,0.30655447,0.3076766,-0.0011221468,,,MSN
MAST1 | AMEX60DD031934,0.057760697,0.05889171,-0.001131013,,,MSN
PLPPR3 | AMEX60DD013631,0.48090798,0.48204112,-0.0011331439,,,MSN
HPS6 | AMEX60DD052877,0.09380799,0.09494418,-0.0011361912,,,MSN
RAI14 | AMEX60DD041872,0.2903652,0.29150292,-0.0011377335,,,MSN
MVK | AMEX60DD000777,0.047120277,0.04826603,-0.001145754,,,MSN
LLAP_19204[nr]|BACE1[hs] | AMEX60DD053917,0.23125921,0.23240644,-0.0011472255,,,MSN
RPL13A | AMEX60DD016363,0.06086554,0.06201468,-0.0011491403,,,MSN
ANKRD45 | AMEX60DD018269,0.075356044,0.0765066,-0.0011505559,,,MSN
UNC13C | AMEX60DD003673,0.2233508,0.22450504,-0.001154244,,,MSN
ATP7A | AMEX60DD037091,0.05371642,0.054870963,-0.001154542,,,MSN
JAG2 | AMEX60DD011035,0.07630973,0.07746714,-0.0011574104,,,MSN
CEP97 | AMEX60DD048414,0.07066484,0.071827635,-0.0011627972,,,MSN
CHUK | AMEX60DD052152,0.0736126,0.074777685,-0.0011650845,,,MSN
GNG12 | AMEX60DD019309,0.116468124,0.117637746,-0.001169622,,,MSN
LOC106482174[nr]|KIF1A[hs] | AMEX60DD002204,0.07778769,0.078963086,-0.0011753961,,,MSN
CTPS2 | AMEX60DD047949,0.06728269,0.068464376,-0.0011816844,,,MSN
PPP1R15B | AMEX60DD009073,0.17437956,0.17556427,-0.0011847168,,,MSN
BMPR1A | AMEX60DD051963,0.04586095,0.047057375,-0.0011964254,,,MSN
VWC2L | AMEX60DD055404,0.18074623,0.18194266,-0.0011964291,,,MSN
B4GALT6 | AMEX60DD039608,0.18816406,0.18936084,-0.0011967868,,,MSN
AMEX60DD037016,0.072314695,0.073529795,-0.0012151003,,,MSN
STMP1 | AMEX60DD007035,0.1372003,0.13842405,-0.0012237579,,,MSN
AMEX60DD032087,0.05801912,0.059247624,-0.0012285039,,,MSN
RNF7 | AMEX60DD002025,0.27975804,0.28099245,-0.0012344122,,,MSN
KCTD10 | AMEX60DD000763,0.30407357,0.30531302,-0.0012394488,,,MSN
CTNNA2 | AMEX60DD046168,0.28800324,0.2892475,-0.0012442768,,,MSN
PPIL3.S[nr]|PPIL3[hs] | AMEX60DD028073,0.056156445,0.057403672,-0.0012472272,,,MSN
SZT2 | AMEX60DD020047,0.055200912,0.056454044,-0.0012531318,,,MSN
CCS | AMEX60DD024983,0.0890833,0.09034477,-0.0012614727,,,MSN
LOC115092705[nr]|GRK5[hs] | AMEX60DD002568,0.10471573,0.10597946,-0.0012637302,,,MSN
RARS2 | AMEX60DD033827,0.052058175,0.053344727,-0.0012865514,,,MSN
SFMBT1 | AMEX60DD023653,0.12966864,0.13095823,-0.0012895912,,,MSN
AMEX60DD027377,0.07770925,0.07901104,-0.0013017878,,,MSN
SREBF1 | AMEX60DD025953,0.08101814,0.0823246,-0.0013064593,,,MSN
MAPK8IP1 | AMEX60DD005250,0.17322506,0.1745385,-0.001313433,,,MSN
AMEX60DD056210,0.06723103,0.06854894,-0.0013179109,,,MSN
COPS3[nr] | AMEX60DD025973,0.20048727,0.20181118,-0.0013239086,,,MSN
NMRAL1[nr] | AMEX60DD021546,0.22665362,0.22797875,-0.0013251305,,,MSN
SLC8A3 | AMEX60DD011893,0.056931667,0.058261015,-0.0013293475,,,MSN
AMEX60DD000176,0.06854149,0.069871955,-0.0013304651,,,MSN
CRKL | AMEX60DD000412,0.072467975,0.07380175,-0.0013337731,,,MSN
TOM1L2 | AMEX60DD025952,0.22077729,0.22211224,-0.0013349503,,,MSN
BMS1 | AMEX60DD052245,0.062166665,0.06350448,-0.0013378151,,,MSN
ATP6V1C1 | AMEX60DD040243,0.8355889,0.83692825,-0.001339376,,,MSN
LOC102457499[nr]|BDH1[hs] | AMEX60DD035755,0.11208789,0.11342928,-0.0013413876,,,MSN
ULK2 | AMEX60DD054732,0.2185974,0.2199427,-0.0013453066,,,MSN
PMS2 | AMEX60DD025864,0.08256228,0.083910026,-0.001347743,,,MSN
DUSP22 | AMEX60DD038366,0.084702276,0.08605958,-0.0013573021,,,MSN
SDR42E1 | AMEX60DD017503,0.07309984,0.074462146,-0.0013623089,,,MSN
P4HTM | AMEX60DDU001023083,0.12701781,0.12838188,-0.0013640672,,,MSN
LOC104539685[nr]|ACCS[hs] | AMEX60DD005184,0.08000651,0.08137342,-0.0013669133,,,MSN
ETS1 | AMEX60DD053603,0.041984778,0.043352038,-0.0013672598,,,MSN
CISD3 | AMEX60DD010254,0.17282005,0.1742103,-0.0013902485,,,MSN
MRPL28.L[nr] | AMEX60DD021509,0.06822611,0.06962108,-0.0013949722,,,MSN
RPUSD4 | AMEX60DD027958,0.08020259,0.08159971,-0.0013971254,,,MSN
RCBTB2 | AMEX60DD049017,0.06686066,0.068265535,-0.001404874,,,MSN
CHD8 | AMEX60DD009449,0.05227095,0.05367884,-0.0014078915,,,MSN
HTR2C | AMEX60DD037553,0.101681314,0.10309152,-0.0014102086,,,MSN
RABEP1 | AMEX60DD054066,0.34182513,0.34323594,-0.0014108121,,,MSN
MICALL1 | AMEX60DD029376,0.09115527,0.09256781,-0.0014125407,,,MSN
ARAP1 | AMEX60DD049857,0.14574873,0.14716582,-0.0014170855,,,MSN
LOC113837993[nr] | AMEX60DD045190,0.07003143,0.07145662,-0.0014251918,,,MSN
NABP2 | AMEX60DD029910,0.06511955,0.06654661,-0.0014270619,,,MSN
WWC3 | AMEX60DD048584,0.050484482,0.051911753,-0.0014272705,,,MSN
FAM222A | AMEX60DD000795,0.085390024,0.086820364,-0.0014303401,,,MSN
RBM45 | AMEX60DD055590,0.12578657,0.1272216,-0.0014350265,,,MSN
ROHU_026682[nr] | AMEX60DD034067,0.14664812,0.1480845,-0.0014363825,,,MSN
RPS18 | AMEX60DD010813,2.0929658,2.0944085,-0.0014426708,,,MSN
CABLES2 | AMEX60DD026940,0.09275383,0.09419751,-0.0014436841,,,MSN
RFX1 | AMEX60DD032146,0.08131113,0.082761586,-0.0014504567,,,MSN
DCHS2 | AMEX60DD045091,0.15582408,0.1572804,-0.0014563203,,,MSN
LOC104376238[nr]|RPS25P6[hs] | AMEX60DD036285,0.17870024,0.180164,-0.001463756,,,MSN
LOC113409628[nr]|ZNF469[hs] | AMEX60DD017146,0.09830135,0.09976639,-0.0014650375,,,MSN
CDC42BPB | AMEX60DD011100,0.20634967,0.20782503,-0.001475364,,,MSN
IBTK | AMEX60DD033699,0.09544182,0.09692377,-0.0014819503,,,MSN
RELCH | AMEX60DD038621,0.16925666,0.17074467,-0.001488015,,,MSN
TEX49 | AMEX60DD029987,0.052067846,0.05355753,-0.001489684,,,MSN
