interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
fat body,Pdcd4,0.17062296,0.18482763,-0.014204666,,
fat body,CG11893,0.111979045,0.12619857,-0.01421953,,
fat body,CG6707,0.09169588,0.10594519,-0.01424931,,
fat body,jtb,0.11332363,0.12758696,-0.014263332,,
fat body,CG3918,0.03942031,0.05369555,-0.014275238,,
fat body,CG1105,0.04192233,0.05621517,-0.01429284,,
fat body,cindr,0.084058665,0.098354094,-0.014295429,,
fat body,faf,0.047556486,0.06186264,-0.014306154,,
fat body,CG13339,0.046765015,0.061080843,-0.014315829,,
fat body,CG10182,0.10576615,0.12009067,-0.0143245235,,
fat body,CG42249,0.17358406,0.18793212,-0.01434806,,
fat body,larp,0.06641045,0.08078059,-0.014370136,,
fat body,CG34163,0.10577872,0.120170444,-0.014391728,,
fat body,msn,0.09156853,0.10596293,-0.0143944025,,
fat body,CG6195,0.06406012,0.07848295,-0.0144228265,,
fat body,4E-T,0.03807934,0.052517813,-0.014438473,,
fat body,CG12780,0.07126772,0.085734345,-0.014466628,,
fat body,Acn,0.063619144,0.07809077,-0.014471628,,
fat body,Jwa,0.24914534,0.26361978,-0.014474437,,
fat body,MESK4,0.08092981,0.09541128,-0.01448147,,
fat body,Spf45,0.034615014,0.04909759,-0.014482576,,
fat body,CG4025,0.08658318,0.10107078,-0.014487594,,
fat body,CG46319,0.08478347,0.09928725,-0.014503777,,
fat body,CG18731,0.06301277,0.07752735,-0.01451458,,
fat body,Ras64B,0.04027818,0.054797173,-0.014518991,,
fat body,Rab1,0.44583586,0.46037695,-0.01454109,,
fat body,Cog1,0.052208144,0.06677681,-0.014568668,,
fat body,CG11360,0.033813287,0.048388463,-0.014575176,,
fat body,CG7611,0.0655987,0.08018512,-0.014586426,,
fat body,Caper,0.092644006,0.107240684,-0.014596678,,
fat body,CG14200,0.031484794,0.04609555,-0.014610756,,
fat body,CG9231,0.11175529,0.12636822,-0.0146129355,,
fat body,asRNA:CR44168,0.10230544,0.11692911,-0.014623664,,
fat body,CG5002,0.07627891,0.0909271,-0.014648192,,
fat body,InR,0.06605527,0.08070372,-0.014648452,,
fat body,arg,0.049192756,0.06384523,-0.014652476,,
fat body,CR6900,0.040256817,0.05491558,-0.014658764,,
fat body,mRpL35,0.07193687,0.08659834,-0.014661469,,
fat body,Irbp18,0.031033268,0.045702923,-0.014669655,,
fat body,Sra-1,0.05208683,0.0667928,-0.014705971,,
fat body,Khc-73,0.055149507,0.06986217,-0.014712665,,
fat body,Ufl1,0.03450074,0.049215622,-0.014714882,,
fat body,Naxd,0.15017709,0.16492431,-0.014747217,,
fat body,mRpL4,0.035801798,0.050549753,-0.014747955,,
fat body,Mgstl,0.259277,0.27405095,-0.014773965,,
fat body,pre-mod(mdg4)-C,0.038819775,0.053600244,-0.014780469,,
fat body,DCP1,0.061808497,0.076666854,-0.014858358,,
fat body,verm,0.0699448,0.0848172,-0.014872402,,
fat body,CG10469,0.07290374,0.08779433,-0.014890596,,
fat body,CG10863,0.22855778,0.24346036,-0.014902577,,
fat body,Rcd1,0.043942533,0.05884959,-0.014907058,,
fat body,CG42376,0.04523561,0.060143016,-0.014907405,,
fat body,CG17556,0.038447138,0.05336064,-0.014913503,,
fat body,gbb,0.109451324,0.124367714,-0.01491639,,
fat body,mdy,0.07553047,0.09044757,-0.014917098,,
fat body,CG9706,0.03805509,0.05298377,-0.01492868,,
fat body,Pcyt1,0.084824696,0.09977035,-0.014945656,,
fat body,ringer,0.07758368,0.0925682,-0.014984518,,
fat body,Cht10,0.118438184,0.13342398,-0.0149858,,
fat body,VhaAC39-1,0.34764418,0.36264896,-0.015004784,,
fat body,Pka-R1,0.15208359,0.16708857,-0.015004978,,
fat body,CG5966,0.24197116,0.25698543,-0.015014261,,
fat body,yki,0.041811567,0.05683383,-0.015022263,,
fat body,CG18659,0.06308076,0.078110166,-0.015029408,,
fat body,stas,0.030724943,0.04575494,-0.015029997,,
fat body,CG1103,0.12341059,0.13844109,-0.015030496,,
fat body,CG6607,0.04635932,0.06138985,-0.015030529,,
fat body,CG6443,0.035481203,0.050542273,-0.015061069,,
fat body,CG14966,0.10310336,0.11817451,-0.015071146,,
fat body,DIP1,0.06734334,0.0824163,-0.015072964,,
fat body,CG34293,0.06252898,0.07763291,-0.015103929,,
fat body,eIF4B,0.08716788,0.10230018,-0.015132301,,
fat body,CG9084,0.050053183,0.0652029,-0.015149716,,
fat body,PIP4K,0.08591694,0.10106679,-0.015149854,,
fat body,CG14646,0.075180516,0.09033276,-0.015152246,,
fat body,hdly,0.11563199,0.13082094,-0.015188955,,
fat body,CG3632,0.04628814,0.06148155,-0.01519341,,
fat body,CR43482,0.041308526,0.05651551,-0.015206985,,
fat body,fws,0.07859375,0.0938161,-0.015222348,,
fat body,Ddx1,0.035828758,0.051060364,-0.015231606,,
fat body,Sec22,0.1258126,0.1410545,-0.015241891,,
fat body,Alp5,0.0876527,0.10289753,-0.015244834,,
fat body,Men-b,0.051566616,0.06683296,-0.015266344,,
fat body,Aladin,0.04723061,0.06251811,-0.015287504,,
fat body,CG17904,0.038599286,0.05388696,-0.015287675,,
fat body,Ahcy,0.52610165,0.5413919,-0.01529026,,
fat body,Cortactin,0.0734472,0.08873785,-0.015290655,,
fat body,lncRNA:CR44097,0.045908216,0.061205797,-0.0152975805,,
fat body,Npc2b,0.07531084,0.0906187,-0.015307859,,
fat body,CG13926,0.05407225,0.069395736,-0.015323486,,
fat body,CG18622,0.05182592,0.06717728,-0.0153513625,,
fat body,CG12643,0.29447228,0.3098533,-0.015381008,,
fat body,Nha1,0.10312372,0.11850512,-0.015381403,,
fat body,CG33303,0.18715248,0.2025348,-0.01538232,,
fat body,tyf,0.05079324,0.066178344,-0.0153851025,,
fat body,CG12975,0.038847696,0.054237172,-0.015389476,,
fat body,Alas,0.06521337,0.08063525,-0.015421882,,
fat body,CycH,0.04041589,0.05584901,-0.015433118,,
fat body,UBL3,0.047209978,0.06264653,-0.015436552,,
fat body,Sccpdh1,0.12309754,0.13854459,-0.01544705,,
fat body,MED19,0.038578834,0.0540984,-0.015519567,,
fat body,Nepl10,0.050875425,0.0663977,-0.015522271,,
fat body,TMEM216,0.050525755,0.066055596,-0.015529841,,
fat body,Prosap,0.041419324,0.056996655,-0.015577331,,
fat body,Nepl18,0.07464393,0.090256855,-0.015612923,,
fat body,CG14341,0.06203412,0.077652946,-0.015618827,,
fat body,PRAS40,0.047503415,0.06312225,-0.015618835,,
fat body,Rcd5,0.0701819,0.08580332,-0.015621424,,
fat body,abd-A,0.06016142,0.075790755,-0.015629336,,
fat body,sturkopf,0.08149864,0.097162895,-0.015664257,,
fat body,ASPP,0.03997891,0.055658855,-0.015679944,,
fat body,CG31915,0.040879987,0.05656687,-0.015686885,,
fat body,Rpt6,0.28449973,0.3002194,-0.015719652,,
fat body,CG8188,0.035391584,0.051113073,-0.015721489,,
fat body,mRpL45,0.043999266,0.05973941,-0.015740145,,
fat body,Atox1,0.2075288,0.22328174,-0.015752941,,
fat body,cbs,0.03963148,0.05540839,-0.01577691,,
fat body,NTPase,0.056755003,0.07253569,-0.015780691,,
fat body,Moca-cyp,0.03523122,0.051035814,-0.015804593,,
fat body,CG4250,0.10900878,0.124819614,-0.015810832,,
fat body,lin-52,0.04048747,0.056298394,-0.015810926,,
fat body,betaTub60D,0.096462846,0.112276256,-0.01581341,,
fat body,BCAS2,0.042282604,0.058108892,-0.015826289,,
fat body,CG5819,0.06134556,0.07717445,-0.015828889,,
fat body,CG8765,0.04073601,0.056571826,-0.015835818,,
fat body,CG42674,0.046946123,0.06278386,-0.015837736,,
fat body,Ciao1,0.047907725,0.063749574,-0.01584185,,
fat body,Cyp12c1,0.088582404,0.10443084,-0.015848435,,
fat body,conu,0.09830526,0.11416187,-0.015856609,,
fat body,CG2091,0.031075759,0.04693893,-0.01586317,,
fat body,GstE11,0.06480895,0.08074002,-0.01593107,,
fat body,CG16989,0.058203988,0.07415022,-0.015946232,,
fat body,PIG-P,0.03883424,0.054800726,-0.015966486,,
fat body,Nsf2,0.037991785,0.053963352,-0.015971567,,
fat body,CG9471,0.04272256,0.05870951,-0.01598695,,
fat body,emb,0.0915229,0.107519,-0.015996099,,
fat body,Naa30A,0.047751274,0.063747376,-0.015996102,,
fat body,CG4822,0.14299293,0.15899186,-0.01599893,,
fat body,CG11414,0.042544242,0.058544703,-0.01600046,,
fat body,CG7339,0.056537513,0.07255136,-0.01601385,,
fat body,wge,0.034491945,0.050521385,-0.01602944,,
fat body,CG5500,0.06147964,0.07752669,-0.01604705,,
fat body,CG42846,0.94414675,0.96020234,-0.016055584,,
fat body,RpS30,2.8163168,2.8323877,-0.016070843,,
fat body,Zfrp8,0.05139852,0.06747185,-0.016073328,,
fat body,lsn,0.061979294,0.07805462,-0.016075328,,
fat body,Ubr1,0.035278905,0.05135803,-0.016079124,,
fat body,CG8545,0.043040775,0.05912475,-0.016083974,,
fat body,Arfrp1,0.04403717,0.060144488,-0.016107317,,
fat body,Dsp1,0.042267546,0.0583955,-0.016127955,,
fat body,Socs16D,0.03856156,0.054691426,-0.016129866,,
fat body,lncRNA:CR43241,0.042887717,0.059034865,-0.016147148,,
fat body,Ibf1,0.03148454,0.047641654,-0.016157113,,
fat body,CG5447,0.039126243,0.05528656,-0.016160317,,
fat body,asRNA:CR45007,0.066635385,0.08281061,-0.016175225,,
fat body,Syt1,0.5065609,0.52274716,-0.016186237,,
fat body,Drice,0.057402525,0.07359184,-0.016189318,,
fat body,CG18004,0.041988064,0.058279846,-0.016291782,,
fat body,XNP,0.039516307,0.0558283,-0.016311992,,
fat body,Prp31,0.07054053,0.08686779,-0.016327254,,
fat body,CG31100,0.10190177,0.11823056,-0.01632879,,
fat body,Pi3K68D,0.04629599,0.062636964,-0.016340975,,
fat body,sav,0.053622648,0.069988236,-0.016365588,,
fat body,eIF2D,0.06234039,0.078707986,-0.016367596,,
fat body,bip2,0.052004643,0.06838271,-0.016378067,,
fat body,MTF-1,0.06652989,0.08294678,-0.016416885,,
fat body,PlexB,0.036880232,0.05329909,-0.01641886,,
fat body,hng3,0.073455505,0.08989776,-0.016442254,,
fat body,Tsp2A,0.07559008,0.092046194,-0.016456112,,
fat body,tub,0.063408464,0.0798669,-0.016458437,,
fat body,ci,0.043943394,0.060411453,-0.01646806,,
fat body,Hacd2,0.058598798,0.07507166,-0.016472865,,
fat body,CG8031,0.0768669,0.09339843,-0.016531527,,
fat body,l(2)gl,0.07445228,0.09098599,-0.01653371,,
fat body,CG8314,0.12630463,0.142839,-0.016534373,,
fat body,Not1,0.30094174,0.31748435,-0.016542614,,
fat body,cg,0.071125835,0.08767025,-0.016544417,,
fat body,Rab35,0.03611695,0.052661527,-0.016544577,,
fat body,pre-mod(mdg4)-AD,0.06640477,0.08295123,-0.016546465,,
fat body,viaf,0.028513657,0.045068394,-0.016554737,,
fat body,CSN3,0.03813622,0.05470815,-0.016571928,,
fat body,ncm,0.072675705,0.08925849,-0.016582787,,
fat body,CG5590,0.25866207,0.27525198,-0.01658991,,
fat body,CG7483,0.05431461,0.07090979,-0.016595181,,
fat body,Picot,0.050318442,0.06692826,-0.016609818,,
fat body,CG10116,0.07575266,0.092370465,-0.016617805,,
fat body,CG2816,0.39958435,0.4162028,-0.01661846,,
fat body,P58IPK,0.072851576,0.08947584,-0.016624264,,
fat body,CG12375,0.06749767,0.08412372,-0.016626053,,
fat body,Pmp70,0.061514843,0.07815641,-0.016641568,,
fat body,htk,0.031076973,0.04776331,-0.016686337,,
fat body,ced-6,0.61182195,0.6285088,-0.016686857,,
fat body,Myd88,0.060555372,0.07724645,-0.016691078,,
fat body,Ercc1,0.035112113,0.05184513,-0.016733017,,
fat body,drongo,0.031667784,0.048404474,-0.01673669,,
fat body,CG2846,0.07020732,0.08696851,-0.016761191,,
fat body,CG16791,0.045664918,0.0624516,-0.016786683,,
fat body,CG10623,0.116431646,0.13322519,-0.016793542,,
fat body,CG5339,0.046885643,0.06368173,-0.016796086,,
fat body,CG8300,0.06218365,0.07899893,-0.016815282,,
fat body,CG1671,0.035100527,0.05192516,-0.016824633,,
fat body,ldlCp,0.061682973,0.078521535,-0.016838562,,
fat body,Grip,0.050496556,0.06734812,-0.016851567,,
fat body,BuGZ,0.06517071,0.08204727,-0.016876556,,
fat body,CG42823,0.12700339,0.14388177,-0.016878381,,
fat body,CG30291,0.03251632,0.04939998,-0.01688366,,
fat body,CG31800,0.049729664,0.06662068,-0.016891014,,
fat body,lt,0.06768532,0.08457936,-0.016894042,,
fat body,CG3530,0.03460424,0.051498383,-0.016894143,,
fat body,Ns1,0.034776684,0.051675722,-0.016899038,,
fat body,Ubr3,0.06183103,0.078741424,-0.016910393,,
fat body,Rab3-GEF,0.06324242,0.0801561,-0.016913682,,
fat body,mtm,0.08561552,0.1025389,-0.016923375,,
fat body,CG7083,0.05466588,0.07160685,-0.016940974,,
fat body,CG8111,0.04496622,0.061921608,-0.016955387,,
fat body,CG5708,0.04383344,0.060805917,-0.016972478,,
fat body,CG32640,0.030798191,0.047774233,-0.016976042,,
fat body,kay,0.100085236,0.11706128,-0.016976044,,
fat body,CG1632,0.11144401,0.1284672,-0.01702319,,
fat body,Gtp-bp,0.10870622,0.12573107,-0.017024845,,
fat body,Tbce,0.03593212,0.052965123,-0.017033003,,
fat body,Bet5,0.04931714,0.06635519,-0.017038051,,
fat body,CG2818,0.039416146,0.056466483,-0.017050337,,
fat body,CG4630,0.06605748,0.08310882,-0.01705134,,
fat body,CG4593,0.047462698,0.06452091,-0.017058212,,
fat body,Spn88Ea,0.057428215,0.07449269,-0.017064478,,
fat body,mRpS25,0.04771908,0.0648269,-0.017107818,,
fat body,CG15343,0.12506664,0.14220561,-0.017138973,,
fat body,RpS21,2.516148,2.5332897,-0.01714158,,
fat body,CG7546,0.029384786,0.04656134,-0.017176555,,
fat body,CG14184,0.08242905,0.099608645,-0.017179593,,
fat body,twf,0.034260344,0.0514409,-0.017180555,,
fat body,CG13607,0.0725467,0.0897659,-0.0172192,,
fat body,CG42394,0.18821985,0.2054484,-0.017228559,,
fat body,CG32982,0.039396334,0.056638397,-0.017242063,,
fat body,AP-2sigma,0.26931304,0.2865661,-0.017253071,,
fat body,CG16903,0.06925179,0.0865056,-0.017253809,,
fat body,FRG1,0.04035928,0.057627466,-0.017268185,,
fat body,Cdk5alpha,0.03142519,0.04871473,-0.017289542,,
fat body,Rbp1-like,0.040506627,0.05782026,-0.017313633,,
fat body,alpha-Est1,0.104859196,0.122186705,-0.01732751,,
fat body,DCTN3-p24,0.056782547,0.074114084,-0.017331537,,
fat body,mthl9,0.038526125,0.05586194,-0.017335813,,
fat body,Cpes,0.09724099,0.11461313,-0.017372139,,
fat body,CG33932,0.061803106,0.079184406,-0.0173813,,
fat body,btsz,0.048636165,0.06602437,-0.017388206,,
fat body,lncRNA:CR44268,0.108067624,0.12545745,-0.017389826,,
fat body,Btk29A,0.04328836,0.060685735,-0.017397374,,
fat body,SCCRO4,0.044166036,0.06156819,-0.017402153,,
fat body,lawc,0.045780394,0.063197546,-0.017417151,,
fat body,CG4266,0.030537132,0.04795973,-0.017422598,,
fat body,Stt3A,0.035048276,0.05247679,-0.017428514,,
fat body,LanB2,0.09983399,0.117285915,-0.017451927,,
fat body,CG8336,0.030233877,0.047695383,-0.017461507,,
fat body,TrpRS,0.04831201,0.06579539,-0.017483383,,
fat body,Alr,0.03305557,0.050539706,-0.017484136,,
fat body,CG6415,0.24399872,0.26150194,-0.017503217,,
fat body,CG34282,1.3911384,1.4086571,-0.01751864,,
fat body,CG46315,0.08991813,0.10743747,-0.01751934,,
fat body,RN-tre,0.032422367,0.04994467,-0.017522302,,
fat body,Mccc1,0.048736688,0.066262655,-0.017525967,,
fat body,Arp2,0.057588756,0.0751171,-0.01752834,,
fat body,CG34207,0.12773238,0.14526561,-0.017533228,,
fat body,PH4alphaEFB,0.1229782,0.14051214,-0.017533936,,
fat body,CG31301,0.07281951,0.09035839,-0.017538883,,
fat body,CG34026,0.26417083,0.2817344,-0.017563581,,
fat body,CG43326,0.06546896,0.08303358,-0.017564617,,
fat body,Hacl,0.11004435,0.12761739,-0.017573036,,
fat body,Pa1,0.052547637,0.070124,-0.017576363,,
fat body,CG8963,0.07018346,0.087780945,-0.017597482,,
fat body,Spn42Dc,0.09283011,0.110430725,-0.017600618,,
fat body,CG16721,0.08581444,0.10342249,-0.017608054,,
fat body,PMCA,0.052496478,0.0701158,-0.01761932,,
fat body,Wdr33,0.053895175,0.071519546,-0.01762437,,
fat body,CG3040,0.041172873,0.058800876,-0.017628003,,
fat body,GCC185,0.04068915,0.058319014,-0.017629862,,
fat body,vib,0.13638571,0.15403078,-0.017645076,,
fat body,CG7407,0.04208009,0.05977395,-0.017693862,,
fat body,Dap160,0.05406394,0.07177363,-0.017709695,,
fat body,Myo61F,0.06139272,0.07910637,-0.017713647,,
fat body,wbl,0.04293944,0.06066001,-0.017720569,,
fat body,Sep2,0.1900712,0.20779468,-0.017723486,,
fat body,CG32409,0.046353307,0.06409449,-0.017741185,,
fat body,Osbp,0.041445274,0.059199266,-0.017753992,,
fat body,RabX4,0.04475862,0.062514275,-0.017755654,,
fat body,CG4653,0.06594503,0.08370317,-0.017758138,,
fat body,P5CDh1,0.05148571,0.06924654,-0.017760828,,
fat body,CG6665,0.04737002,0.06513087,-0.017760847,,
fat body,LTV1,0.21592483,0.23370497,-0.01778014,,
fat body,Mpi,0.06624686,0.08403805,-0.01779119,,
fat body,Nipsnap,0.11842638,0.13622862,-0.017802238,,
fat body,CG17514,0.08330493,0.1011268,-0.01782187,,
fat body,Gdap1,0.05824748,0.076102,-0.017854523,,
fat body,HIPP1,0.042640388,0.060513765,-0.017873377,,
fat body,Dbp80,0.045683596,0.06356471,-0.017881114,,
fat body,CG4119,0.040702876,0.058631446,-0.01792857,,
fat body,Graf,0.037566543,0.055497903,-0.01793136,,
fat body,ppk19,0.036566805,0.054510973,-0.017944168,,
fat body,p,0.09375389,0.11171675,-0.017962858,,
fat body,AP-1sigma,0.11250909,0.13047704,-0.017967954,,
fat body,CG4783,0.046000116,0.06397192,-0.017971806,,
fat body,Ldsdh1,0.08618916,0.10417994,-0.017990783,,
fat body,Reck,0.07666253,0.09465393,-0.017991394,,
fat body,sktl,0.043430932,0.061425425,-0.017994493,,
fat body,CG4210,0.058552243,0.07655366,-0.018001415,,
fat body,28SrRNA-Psi:CR41609,0.15420482,0.17220719,-0.018002376,,
fat body,Swim,0.13932015,0.15732312,-0.018002972,,
fat body,CG11504,0.031357102,0.04936246,-0.018005356,,
fat body,CG11753,0.059133906,0.07716001,-0.018026102,,
fat body,CG31211,0.039708637,0.057754878,-0.018046241,,
fat body,stc,0.04021956,0.058271132,-0.018051572,,
fat body,alpha-Cat,0.067079216,0.08514805,-0.018068835,,
fat body,ex,0.031220187,0.04931392,-0.018093735,,
fat body,Myb,0.04104732,0.05916946,-0.01812214,,
fat body,CG9586,0.18878545,0.20691022,-0.018124774,,
fat body,csw,0.035493866,0.053619158,-0.018125292,,
fat body,CG9588,0.0433887,0.061518427,-0.018129729,,
fat body,Shrm,0.049219962,0.067375705,-0.018155742,,
fat body,CG9812,0.12837178,0.14652766,-0.018155888,,
fat body,modSP,0.056047663,0.074209526,-0.018161863,,
fat body,Grasp65,0.12098037,0.13914292,-0.018162549,,
fat body,hts,0.084640235,0.10280741,-0.018167175,,
fat body,CG12926,0.22331454,0.24148244,-0.018167898,,
fat body,CG4552,0.032633353,0.050804805,-0.018171452,,
fat body,Kyat,0.048429053,0.06660319,-0.018174138,,
fat body,CG11279,0.06983645,0.08801552,-0.018179066,,
fat body,CG6766,0.06414716,0.082328476,-0.018181317,,
fat body,CG30479,0.051440246,0.06963559,-0.018195346,,
fat body,CG42507,0.044423707,0.06265457,-0.018230863,,
fat body,CG4455,0.03205444,0.050293572,-0.018239133,,
fat body,CG14683,0.050002456,0.06824481,-0.018242352,,
fat body,CG33969,0.07100921,0.0892542,-0.01824499,,
fat body,CG10086,0.03561703,0.05388279,-0.018265758,,
fat body,Sxl,0.038669497,0.05693585,-0.018266354,,
fat body,Pex5,0.07714337,0.09541695,-0.018273577,,
fat body,asRNA:CR43787,0.09958173,0.117867574,-0.01828584,,
fat body,CG14852,0.096627705,0.114914976,-0.018287271,,
fat body,hep,0.055819053,0.07411502,-0.01829597,,
fat body,Dhc64C,0.045760226,0.06407283,-0.018312607,,
fat body,CG18480,0.04280112,0.06113775,-0.018336631,,
fat body,CG9427,0.09106475,0.10940385,-0.018339097,,
fat body,CG32641,0.03794011,0.056281008,-0.018340897,,
fat body,Pgd,0.11314021,0.13148466,-0.018344447,,
fat body,IntS11,0.049469084,0.06782881,-0.018359728,,
fat body,Sec10,0.03566646,0.054031834,-0.018365376,,
fat body,Usp5,0.0355008,0.05387088,-0.01837008,,
fat body,ND-51,0.08718596,0.1055591,-0.018373147,,
fat body,CG8004,0.026799921,0.045174137,-0.018374216,,
fat body,Atg1,0.05330874,0.07168747,-0.018378727,,
fat body,CG5946,0.06752105,0.08591045,-0.018389396,,
fat body,pelo,0.043332018,0.061741747,-0.018409729,,
fat body,p130CAS,0.049572323,0.06798782,-0.0184155,,
fat body,stx,0.1130957,0.131514,-0.018418297,,
fat body,CG1607,0.02750897,0.045936372,-0.018427402,,
fat body,Sf3b1,0.03388711,0.05231583,-0.01842872,,
fat body,Pax,0.1163353,0.13479003,-0.01845473,,
fat body,Wwox,0.051188126,0.069643304,-0.018455178,,
fat body,CG10413,0.066548504,0.08506023,-0.018511727,,
fat body,CG8311,0.057775248,0.076313734,-0.018538486,,
fat body,Uhg5,0.08225142,0.10079003,-0.01853861,,
fat body,CG3107,0.06770503,0.08624865,-0.018543623,,
fat body,Jarid2,0.07617723,0.09473888,-0.018561646,,
fat body,r,0.05471123,0.07329038,-0.018579148,,
fat body,CG3744,0.035062052,0.05364267,-0.01858062,,
fat body,Hr39,0.03452078,0.053113453,-0.018592674,,
fat body,CG7470,0.8568355,0.8754414,-0.018605888,,
fat body,CG11377,0.029610474,0.048220836,-0.018610362,,
fat body,Klp98A,0.04955049,0.06816292,-0.01861243,,
fat body,Herc4,0.038127627,0.056743115,-0.018615488,,
fat body,Dak1,0.20759377,0.22620995,-0.018616185,,
fat body,CG17574,0.34818855,0.36680558,-0.018617034,,
fat body,Oatp33Eb,0.045021065,0.06363885,-0.018617786,,
fat body,Pop2,0.11042799,0.12907645,-0.01864846,,
fat body,mthl14,0.041300464,0.05995144,-0.018650975,,
fat body,Agpat3,0.25467128,0.2733362,-0.018664926,,
fat body,Set1,0.033614412,0.05228586,-0.01867145,,
fat body,SpdS,0.2143719,0.23304458,-0.018672675,,
fat body,CG7766,0.07286701,0.09154171,-0.018674694,,
fat body,MTA1-like,0.04347073,0.06215999,-0.01868926,,
fat body,NimB3,1.2584517,1.2771685,-0.018716812,,
fat body,CHMP2B,0.07184997,0.090572,-0.018722028,,
fat body,mRpL39,0.031987406,0.050711393,-0.018723987,,
fat body,Mms19,0.045264713,0.06398906,-0.018724345,,
fat body,CG8223,0.11225157,0.13098033,-0.018728755,,
fat body,mys,0.100221746,0.11895171,-0.018729962,,
fat body,CG9132,0.05821204,0.076958954,-0.018746912,,
fat body,T48,0.033307657,0.052056428,-0.018748771,,
fat body,Pdp1,0.075426005,0.09418759,-0.018761583,,
fat body,CG13676,0.04487537,0.063639715,-0.018764347,,
fat body,Pitslre,0.093387276,0.112152666,-0.01876539,,
fat body,Vps35,0.069552094,0.08831964,-0.018767543,,
fat body,Slh,0.07069573,0.0894672,-0.01877147,,
fat body,pall,0.06814858,0.086920515,-0.018771932,,
fat body,AGO3,0.04217127,0.06095215,-0.01878088,,
fat body,put,0.036162738,0.05496347,-0.018800732,,
fat body,S,0.031224318,0.05003098,-0.018806662,,
fat body,Rab11,0.15536152,0.17417653,-0.01881501,,
fat body,Srp68,0.097953595,0.116769776,-0.01881618,,
fat body,CG31952,0.030984446,0.04980228,-0.018817835,,
fat body,cpb,0.11087611,0.1297089,-0.018832788,,
fat body,Mec2,0.11679089,0.13562904,-0.018838152,,
fat body,IA-2,0.051958792,0.07079769,-0.018838897,,
fat body,Ublcp1,0.033574007,0.052417457,-0.01884345,,
fat body,Rop,0.04355072,0.062399942,-0.018849224,,
fat body,CG9686,0.050163705,0.06903625,-0.018872548,,
fat body,AP-1gamma,0.056535237,0.07541492,-0.018879682,,
fat body,ecd,0.040261514,0.059159942,-0.018898427,,
fat body,Cyp4ac1,0.08827011,0.10718194,-0.018911824,,
fat body,CG15771,0.11656071,0.1354823,-0.018921584,,
fat body,CG8149,0.039342113,0.058264915,-0.018922802,,
fat body,BRWD3,0.03117941,0.050102364,-0.018922955,,
fat body,corto,0.051286627,0.07021244,-0.018925812,,
fat body,CG9328,0.031496666,0.05042607,-0.018929403,,
fat body,shd,0.14640611,0.16534309,-0.018936977,,
fat body,Tif-IA,0.04386941,0.06281237,-0.018942963,,
fat body,E2f1,0.108035505,0.12698252,-0.01894702,,
fat body,Msp300,0.20727506,0.22624086,-0.018965796,,
fat body,Ect3,0.05164161,0.07062043,-0.018978823,,
fat body,Sf3a1,0.030016806,0.049004998,-0.018988192,,
fat body,CG10214,0.95693123,0.97592336,-0.018992126,,
fat body,CG17032,0.036189754,0.055184197,-0.018994443,,
fat body,CG31121,0.051912412,0.070922494,-0.019010082,,
fat body,TFAM,0.0429465,0.06199183,-0.01904533,,
fat body,cic,0.05706092,0.076111756,-0.019050837,,
fat body,Rab10,0.05852815,0.07758812,-0.019059967,,
fat body,CG1677,0.05922196,0.078290194,-0.019068234,,
fat body,aru,0.037550613,0.056627218,-0.019076604,,
fat body,Rme-8,0.071120724,0.090204924,-0.0190842,,
fat body,hfp,0.05990883,0.07899973,-0.019090898,,
fat body,CG2017,0.055734955,0.07482608,-0.019091122,,
fat body,Doa,0.057953455,0.07706195,-0.019108497,,
fat body,MFS16,0.08645946,0.10557315,-0.01911369,,
fat body,CG1703,0.099098794,0.11822433,-0.019125536,,
fat body,CG33514,0.030546073,0.049717594,-0.019171521,,
fat body,Sac1,0.11178575,0.13095914,-0.019173391,,
fat body,beta'COP,0.13581988,0.15499407,-0.019174188,,
fat body,Pp1alpha-96A,0.07308571,0.09226891,-0.019183196,,
fat body,barc,0.036286812,0.05547002,-0.019183207,,
fat body,Jheh3,0.24924214,0.26842892,-0.01918678,,
fat body,Usp16-45,0.035288617,0.054487932,-0.019199315,,
fat body,CG30392,0.08850355,0.10772686,-0.01922331,,
fat body,Cul5,0.042589724,0.061829645,-0.019239921,,
fat body,Rac2,0.047208168,0.06648563,-0.01927746,,
fat body,enok,0.037405234,0.0566916,-0.019286364,,
fat body,asRNA:CR45895,0.03361722,0.05290667,-0.019289449,,
fat body,CG7461,0.111104205,0.1303987,-0.0192945,,
fat body,scny,0.0697978,0.089094706,-0.019296907,,
fat body,mei-P26,0.034373537,0.053672727,-0.01929919,,
fat body,CG1344,0.06507691,0.084383436,-0.019306526,,
fat body,Tnpo,0.05945899,0.07877688,-0.019317891,,
fat body,CG5727,0.061673395,0.08102087,-0.019347474,,
fat body,CG8668,0.07479065,0.09414288,-0.019352227,,
fat body,LanB1,0.104290396,0.12364962,-0.019359224,,
fat body,Vps37B,0.075938,0.09532067,-0.01938267,,
fat body,CG5787,0.047125332,0.06651058,-0.019385248,,
fat body,Mst85C,0.04103646,0.06043845,-0.01940199,,
fat body,EMRE,0.096060306,0.11549178,-0.019431472,,
fat body,Cf2,0.048262108,0.067698725,-0.019436616,,
fat body,Bem46,0.040002592,0.059443116,-0.019440524,,
fat body,Mekk1,0.06483849,0.08430775,-0.019469261,,
fat body,CG31038,0.029254219,0.048748735,-0.019494517,,
