gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
ptbp1b,0.3028537,0.33362576,-0.03077206,,,"Segmental Plate, Tail Bud"
ndufc2,0.35018077,0.38127074,-0.031089962,,,"Segmental Plate, Tail Bud"
prpf4,0.15383245,0.18495497,-0.03112252,,,"Segmental Plate, Tail Bud"
ppiaa,2.1424532,2.1736548,-0.031201601,,,"Segmental Plate, Tail Bud"
psma4,0.18691765,0.21824367,-0.031326026,,,"Segmental Plate, Tail Bud"
ndufa12,0.19725986,0.22859201,-0.03133215,,,"Segmental Plate, Tail Bud"
ywhaqb,0.246275,0.27762336,-0.031348363,,,"Segmental Plate, Tail Bud"
mibp,0.3026166,0.33402267,-0.031406075,,,"Segmental Plate, Tail Bud"
sf3b5,0.14321262,0.17473307,-0.031520456,,,"Segmental Plate, Tail Bud"
eif3i,0.5722321,0.60421216,-0.031980038,,,"Segmental Plate, Tail Bud"
G3BP2,0.16424493,0.19622763,-0.03198269,,,"Segmental Plate, Tail Bud"
actb1,1.2347001,1.2667128,-0.0320127,,,"Segmental Plate, Tail Bud"
tuba8l,0.50982183,0.5418818,-0.032059968,,,"Segmental Plate, Tail Bud"
nudc,0.3006888,0.3329343,-0.032245487,,,"Segmental Plate, Tail Bud"
her12,0.14278921,0.1755297,-0.03274049,,,"Segmental Plate, Tail Bud"
ndufa2,0.14862718,0.18153702,-0.03290984,,,"Segmental Plate, Tail Bud"
npm3,0.6637364,0.69674665,-0.033010244,,,"Segmental Plate, Tail Bud"
dnmt3bb.2,0.17914733,0.21251047,-0.033363134,,,"Segmental Plate, Tail Bud"
eif4e1c,0.19844067,0.2318327,-0.033392027,,,"Segmental Plate, Tail Bud"
ifi45,0.22777165,0.26116392,-0.033392265,,,"Segmental Plate, Tail Bud"
slc25a5,2.5340729,2.5676281,-0.03355527,,,"Segmental Plate, Tail Bud"
cad,0.39638165,0.43003836,-0.033656716,,,"Segmental Plate, Tail Bud"
mrpl57,0.34576264,0.37942192,-0.03365928,,,"Segmental Plate, Tail Bud"
eif1,0.504687,0.53863704,-0.03395003,,,"Segmental Plate, Tail Bud"
g3bp1,0.49336585,0.52759975,-0.034233898,,,"Segmental Plate, Tail Bud"
e2f3,0.17076267,0.20529757,-0.0345349,,,"Segmental Plate, Tail Bud"
pak1ip1,0.13562204,0.1705691,-0.034947067,,,"Segmental Plate, Tail Bud"
arpc1a,0.15862153,0.19363971,-0.035018176,,,"Segmental Plate, Tail Bud"
zic2b,0.23472746,0.2698775,-0.035150036,,,"Segmental Plate, Tail Bud"
atp5meb,0.23998362,0.27527317,-0.035289556,,,"Segmental Plate, Tail Bud"
si:ch211-195b11.3,0.3799128,0.4155245,-0.03561172,,,"Segmental Plate, Tail Bud"
eif1b,0.2867709,0.32249364,-0.035722733,,,"Segmental Plate, Tail Bud"
ddx39aa,0.46112975,0.49703327,-0.035903513,,,"Segmental Plate, Tail Bud"
rpl13a,2.6744041,2.710417,-0.036012888,,,"Segmental Plate, Tail Bud"
bms1,0.15310329,0.1891875,-0.036084205,,,"Segmental Plate, Tail Bud"
agr1,0.14731573,0.18340163,-0.036085904,,,"Segmental Plate, Tail Bud"
il17rd,0.23969877,0.2758263,-0.036127537,,,"Segmental Plate, Tail Bud"
nono,0.25323707,0.28989786,-0.03666079,,,"Segmental Plate, Tail Bud"
sec61g,0.41171265,0.4485175,-0.036804855,,,"Segmental Plate, Tail Bud"
eef1db,0.2480126,0.2848948,-0.036882192,,,"Segmental Plate, Tail Bud"
ptrhd1,0.17077467,0.20786028,-0.037085608,,,"Segmental Plate, Tail Bud"
nsfl1c,0.17173178,0.20882109,-0.037089303,,,"Segmental Plate, Tail Bud"
snrpd3l,0.39055908,0.4276613,-0.037102222,,,"Segmental Plate, Tail Bud"
marcksl1a,0.16498671,0.20212878,-0.03714207,,,"Segmental Plate, Tail Bud"
rnaseh2a,0.15906018,0.1962259,-0.037165716,,,"Segmental Plate, Tail Bud"
pomp,0.52347213,0.56077784,-0.037305713,,,"Segmental Plate, Tail Bud"
psmb2,0.17730826,0.21485168,-0.037543416,,,"Segmental Plate, Tail Bud"
odc1,0.41008896,0.4477643,-0.03767535,,,"Segmental Plate, Tail Bud"
ctnnb2,0.21484916,0.25253978,-0.037690625,,,"Segmental Plate, Tail Bud"
sem1,0.6001067,0.6378247,-0.037717998,,,"Segmental Plate, Tail Bud"
snrpb2,0.29404113,0.33192095,-0.037879825,,,"Segmental Plate, Tail Bud"
ing5b,0.19151309,0.22954331,-0.038030222,,,"Segmental Plate, Tail Bud"
icn2,0.18991464,0.2282391,-0.03832446,,,"Segmental Plate, Tail Bud"
slirp,0.23304984,0.27139074,-0.038340896,,,"Segmental Plate, Tail Bud"
polr1d,0.26904395,0.30738655,-0.038342595,,,"Segmental Plate, Tail Bud"
snrpa1,0.29426584,0.3327456,-0.038479775,,,"Segmental Plate, Tail Bud"
ndufab1b,0.5555638,0.5942609,-0.038697064,,,"Segmental Plate, Tail Bud"
eif1axa,0.17658423,0.21621366,-0.03962943,,,"Segmental Plate, Tail Bud"
lsm12b,0.20885783,0.24849355,-0.039635718,,,"Segmental Plate, Tail Bud"
map1lc3b,0.12840146,0.16844241,-0.040040955,,,"Segmental Plate, Tail Bud"
fam76b,0.13560209,0.17598365,-0.040381566,,,"Segmental Plate, Tail Bud"
polr2c,0.2383497,0.27952006,-0.04117036,,,"Segmental Plate, Tail Bud"
selenoh,0.7033956,0.74466336,-0.041267753,,,"Segmental Plate, Tail Bud"
zgc:91910,0.19776487,0.23909791,-0.041333035,,,"Segmental Plate, Tail Bud"
ncapd2,0.14285573,0.18441035,-0.041554615,,,"Segmental Plate, Tail Bud"
hnrnph1l,0.27056146,0.312326,-0.041764557,,,"Segmental Plate, Tail Bud"
znrd1,0.225248,0.26727888,-0.042030886,,,"Segmental Plate, Tail Bud"
gtf2e2,0.15472957,0.19685121,-0.042121634,,,"Segmental Plate, Tail Bud"
ndufab1a,0.5135225,0.555712,-0.04218948,,,"Segmental Plate, Tail Bud"
eef1b2,1.2221097,1.2643718,-0.042262077,,,"Segmental Plate, Tail Bud"
umps,0.12613574,0.16843204,-0.042296305,,,"Segmental Plate, Tail Bud"
ube2d1b,0.15968664,0.20199063,-0.042303994,,,"Segmental Plate, Tail Bud"
rps28,3.0662696,3.108762,-0.04249239,,,"Segmental Plate, Tail Bud"
srsf10b,0.17321895,0.2157651,-0.042546153,,,"Segmental Plate, Tail Bud"
tomm6,0.43852392,0.4814729,-0.04294899,,,"Segmental Plate, Tail Bud"
eif3s6ip,0.36773026,0.41072792,-0.04299766,,,"Segmental Plate, Tail Bud"
dad1,0.3635654,0.4068333,-0.043267906,,,"Segmental Plate, Tail Bud"
ube2v1,0.47742736,0.5210435,-0.043616116,,,"Segmental Plate, Tail Bud"
nt5dc2,0.15218781,0.195903,-0.043715194,,,"Segmental Plate, Tail Bud"
znf207b,0.2427415,0.28651643,-0.043774933,,,"Segmental Plate, Tail Bud"
wdr3,0.16270843,0.2066037,-0.043895274,,,"Segmental Plate, Tail Bud"
CABZ01068248.1,0.12758856,0.17164129,-0.044052735,,,"Segmental Plate, Tail Bud"
ssr3,0.26492777,0.30913806,-0.044210285,,,"Segmental Plate, Tail Bud"
tmsb1,1.4265465,1.470779,-0.044232488,,,"Segmental Plate, Tail Bud"
zgc:153867,0.5506413,0.5949277,-0.04428643,,,"Segmental Plate, Tail Bud"
taf12,0.19730209,0.24165384,-0.044351757,,,"Segmental Plate, Tail Bud"
srsf9,0.1356264,0.18019608,-0.04456967,,,"Segmental Plate, Tail Bud"
mt-cyb,1.1480216,1.1926079,-0.0445863,,,"Segmental Plate, Tail Bud"
polr2i,0.293775,0.33916715,-0.045392156,,,"Segmental Plate, Tail Bud"
eif4a3,0.6297759,0.6753883,-0.045612395,,,"Segmental Plate, Tail Bud"
atp5f1d,0.27956688,0.32565996,-0.046093076,,,"Segmental Plate, Tail Bud"
banf1,1.1021428,1.1482687,-0.04612589,,,"Segmental Plate, Tail Bud"
vbp1,0.30098882,0.3474387,-0.04644987,,,"Segmental Plate, Tail Bud"
rrs1,0.16785853,0.21433158,-0.046473056,,,"Segmental Plate, Tail Bud"
psmb7,0.5847125,0.63121223,-0.04649973,,,"Segmental Plate, Tail Bud"
cct3,0.2942955,0.34096164,-0.046666145,,,"Segmental Plate, Tail Bud"
nedd8,0.1720034,0.2188533,-0.04684989,,,"Segmental Plate, Tail Bud"
pa2g4b,0.23293002,0.27998567,-0.047055647,,,"Segmental Plate, Tail Bud"
rack1,2.8823762,2.9295676,-0.04719138,,,"Segmental Plate, Tail Bud"
glrx5,0.36120415,0.40853268,-0.04732853,,,"Segmental Plate, Tail Bud"
zgc:193541,1.0062155,1.0537788,-0.047563314,,,"Segmental Plate, Tail Bud"
tpk1,1.6435163,1.6913937,-0.04787743,,,"Segmental Plate, Tail Bud"
hmgb3a,0.6978443,0.74588853,-0.048044205,,,"Segmental Plate, Tail Bud"
chd4b,0.22040218,0.26858208,-0.048179895,,,"Segmental Plate, Tail Bud"
ptmab,2.8926697,2.9410732,-0.0484035,,,"Segmental Plate, Tail Bud"
ptmaa,0.7329092,0.781429,-0.04851979,,,"Segmental Plate, Tail Bud"
mrpl34,0.16895851,0.2175951,-0.048636585,,,"Segmental Plate, Tail Bud"
sdhb,0.15123257,0.20017348,-0.048940912,,,"Segmental Plate, Tail Bud"
ube2ib,0.32230356,0.37138978,-0.049086213,,,"Segmental Plate, Tail Bud"
ndufs7,0.18242638,0.23235887,-0.049932495,,,"Segmental Plate, Tail Bud"
snrnp27,0.17216712,0.22217996,-0.05001284,,,"Segmental Plate, Tail Bud"
dbi,0.31801662,0.3680715,-0.050054878,,,"Segmental Plate, Tail Bud"
cox7b,1.1797081,1.2300102,-0.05030203,,,"Segmental Plate, Tail Bud"
dhx15,0.14842287,0.19886102,-0.05043815,,,"Segmental Plate, Tail Bud"
c1qbp,0.23589635,0.2864026,-0.050506264,,,"Segmental Plate, Tail Bud"
fzd7a,0.18958694,0.24015865,-0.05057171,,,"Segmental Plate, Tail Bud"
pin1,0.124608554,0.17559028,-0.050981723,,,"Segmental Plate, Tail Bud"
csnk2b,0.40042356,0.45150992,-0.051086366,,,"Segmental Plate, Tail Bud"
exosc2,0.1513641,0.20245261,-0.051088512,,,"Segmental Plate, Tail Bud"
mibp2,0.30021578,0.3514006,-0.051184833,,,"Segmental Plate, Tail Bud"
inip,0.16455154,0.21598478,-0.051433235,,,"Segmental Plate, Tail Bud"
nfya,0.13913675,0.19101189,-0.051875144,,,"Segmental Plate, Tail Bud"
hypk,0.13448988,0.18642385,-0.051933974,,,"Segmental Plate, Tail Bud"
psma5,0.57423025,0.62638247,-0.052152216,,,"Segmental Plate, Tail Bud"
dynlt3,0.13436031,0.18656823,-0.052207917,,,"Segmental Plate, Tail Bud"
polr2eb,0.5250714,0.57736766,-0.05229628,,,"Segmental Plate, Tail Bud"
ska3,1.1158283,1.1681796,-0.052351356,,,"Segmental Plate, Tail Bud"
actb2,1.7098534,1.7627861,-0.05293274,,,"Segmental Plate, Tail Bud"
COX5B,0.6338679,0.6872077,-0.05333978,,,"Segmental Plate, Tail Bud"
cycsb,0.8694241,0.92293644,-0.053512335,,,"Segmental Plate, Tail Bud"
pum3,0.14968891,0.20326096,-0.053572044,,,"Segmental Plate, Tail Bud"
zswim6,0.33418933,0.38779885,-0.05360952,,,"Segmental Plate, Tail Bud"
snrpg,1.3179928,1.3716345,-0.053641677,,,"Segmental Plate, Tail Bud"
hp1bp3,0.5590592,0.6129609,-0.053901672,,,"Segmental Plate, Tail Bud"
ccnb1,0.50996584,0.56423795,-0.054272115,,,"Segmental Plate, Tail Bud"
rps5,3.27867,3.3332973,-0.05462718,,,"Segmental Plate, Tail Bud"
snrpd3,0.23103759,0.2859194,-0.05488181,,,"Segmental Plate, Tail Bud"
rpl22,2.16692,2.2218297,-0.054909706,,,"Segmental Plate, Tail Bud"
cox6a1,0.63038814,0.6860866,-0.055698454,,,"Segmental Plate, Tail Bud"
cct6a,0.44537228,0.50115186,-0.055779576,,,"Segmental Plate, Tail Bud"
psmb6,0.3977561,0.4540363,-0.056280196,,,"Segmental Plate, Tail Bud"
rpl13,2.0488656,2.1052167,-0.056351185,,,"Segmental Plate, Tail Bud"
lmnb1,0.23136282,0.28772837,-0.05636555,,,"Segmental Plate, Tail Bud"
tubb4b,0.5750802,0.631897,-0.056816757,,,"Segmental Plate, Tail Bud"
si:ch211-137a8.4,0.15667215,0.21377192,-0.057099774,,,"Segmental Plate, Tail Bud"
ccdc58,0.19773985,0.254962,-0.057222143,,,"Segmental Plate, Tail Bud"
hsbp1b,0.22198759,0.27925605,-0.057268456,,,"Segmental Plate, Tail Bud"
top2a,0.21241748,0.27017292,-0.05775544,,,"Segmental Plate, Tail Bud"
slc25a3b,0.81598014,0.8740087,-0.05802858,,,"Segmental Plate, Tail Bud"
si:ch211-69g19.2,0.1881494,0.24633895,-0.058189556,,,"Segmental Plate, Tail Bud"
cbx3a,0.60066056,0.65952224,-0.058861673,,,"Segmental Plate, Tail Bud"
tagln2,0.26529983,0.3245418,-0.05924198,,,"Segmental Plate, Tail Bud"
acsl4b,0.15057871,0.20996945,-0.05939074,,,"Segmental Plate, Tail Bud"
atp5f1c,0.3262924,0.38580936,-0.059516966,,,"Segmental Plate, Tail Bud"
pak2b,0.17953056,0.23926766,-0.0597371,,,"Segmental Plate, Tail Bud"
rps13,3.298451,3.3590562,-0.060605288,,,"Segmental Plate, Tail Bud"
erh,0.7024191,0.76320726,-0.060788155,,,"Segmental Plate, Tail Bud"
pcna,1.18277,1.2436832,-0.060913205,,,"Segmental Plate, Tail Bud"
TXN,1.8139687,1.8759986,-0.062029958,,,"Segmental Plate, Tail Bud"
mrps24,0.1930558,0.25518134,-0.06212555,,,"Segmental Plate, Tail Bud"
hmga1a,3.219426,3.2815683,-0.062142372,,,"Segmental Plate, Tail Bud"
mt-co3,3.0787072,3.1413887,-0.06268144,,,"Segmental Plate, Tail Bud"
exosc5,0.23478279,0.29771924,-0.062936455,,,"Segmental Plate, Tail Bud"
med19a,0.17306401,0.23610643,-0.06304242,,,"Segmental Plate, Tail Bud"
sf1,0.28550446,0.34864542,-0.06314096,,,"Segmental Plate, Tail Bud"
si:dkey-102m7.3,0.19765778,0.2608794,-0.06322162,,,"Segmental Plate, Tail Bud"
eef2b,1.5688884,1.632183,-0.06329453,,,"Segmental Plate, Tail Bud"
ywhaz,0.14136471,0.20470755,-0.06334284,,,"Segmental Plate, Tail Bud"
drap1,0.23936735,0.30302775,-0.0636604,,,"Segmental Plate, Tail Bud"
psmd8,0.37367946,0.43768126,-0.0640018,,,"Segmental Plate, Tail Bud"
sf3a2,0.3238456,0.3878963,-0.064050704,,,"Segmental Plate, Tail Bud"
birc5a,0.16078626,0.22488321,-0.06409696,,,"Segmental Plate, Tail Bud"
rps27.2,1.7896647,1.8538613,-0.06419659,,,"Segmental Plate, Tail Bud"
UBB,0.54156655,0.60622084,-0.06465429,,,"Segmental Plate, Tail Bud"
vcp,0.30390593,0.36893415,-0.06502822,,,"Segmental Plate, Tail Bud"
gstp1,0.14181697,0.20686138,-0.0650444,,,"Segmental Plate, Tail Bud"
psma1,0.50242287,0.5675349,-0.065112054,,,"Segmental Plate, Tail Bud"
psma6a,0.40056342,0.4662753,-0.065711886,,,"Segmental Plate, Tail Bud"
eif3g,0.59619796,0.66224724,-0.06604928,,,"Segmental Plate, Tail Bud"
CU929070.5,0.2885453,0.3548589,-0.066313595,,,"Segmental Plate, Tail Bud"
sf3b6,0.4813452,0.54774445,-0.06639925,,,"Segmental Plate, Tail Bud"
sap30l,0.21235678,0.27888593,-0.066529155,,,"Segmental Plate, Tail Bud"
siva1,0.19002567,0.25655615,-0.06653048,,,"Segmental Plate, Tail Bud"
rpl22l1,2.122414,2.1894014,-0.066987276,,,"Segmental Plate, Tail Bud"
srsf4,0.28205302,0.3491196,-0.06706658,,,"Segmental Plate, Tail Bud"
eif3ba,0.5248475,0.59211814,-0.06727064,,,"Segmental Plate, Tail Bud"
bzw1a,0.5591232,0.62646437,-0.06734115,,,"Segmental Plate, Tail Bud"
eif2s3,0.762164,0.8295113,-0.06734729,,,"Segmental Plate, Tail Bud"
si:ch211-191j22.3,0.13400425,0.20137201,-0.06736776,,,"Segmental Plate, Tail Bud"
tomm7,0.3030701,0.37061667,-0.067546576,,,"Segmental Plate, Tail Bud"
her7,0.24121684,0.3088285,-0.067611665,,,"Segmental Plate, Tail Bud"
ppiab,0.45627317,0.52397513,-0.067701966,,,"Segmental Plate, Tail Bud"
rpl18a,2.0960817,2.1638715,-0.06778979,,,"Segmental Plate, Tail Bud"
cct4,0.49274272,0.5606047,-0.067861974,,,"Segmental Plate, Tail Bud"
atp5if1a,0.32994285,0.39825007,-0.06830722,,,"Segmental Plate, Tail Bud"
pfdn1,0.26924846,0.3376051,-0.06835663,,,"Segmental Plate, Tail Bud"
eif2s2,0.6303382,0.6992333,-0.0688951,,,"Segmental Plate, Tail Bud"
rpl8,2.0168808,2.0859013,-0.06902051,,,"Segmental Plate, Tail Bud"
si:ch1073-429i10.3,0.22776398,0.2969351,-0.06917113,,,"Segmental Plate, Tail Bud"
racgap1,0.12296987,0.19226456,-0.06929468,,,"Segmental Plate, Tail Bud"
myl12.1,0.5538819,0.62338936,-0.06950748,,,"Segmental Plate, Tail Bud"
trmt112,0.22707707,0.29800048,-0.07092342,,,"Segmental Plate, Tail Bud"
MED9,0.32441053,0.39538258,-0.070972055,,,"Segmental Plate, Tail Bud"
mcm5,0.51532567,0.5864031,-0.07107741,,,"Segmental Plate, Tail Bud"
c1d,0.29033232,0.36157605,-0.07124373,,,"Segmental Plate, Tail Bud"
ruvbl1,0.11588398,0.18722749,-0.071343504,,,"Segmental Plate, Tail Bud"
eif3ha,0.4428679,0.5142606,-0.071392685,,,"Segmental Plate, Tail Bud"
ncl,1.0310674,1.1024755,-0.07140815,,,"Segmental Plate, Tail Bud"
MYG1,0.29926372,0.37079316,-0.07152945,,,"Segmental Plate, Tail Bud"
atp5pb,0.40600502,0.47757623,-0.0715712,,,"Segmental Plate, Tail Bud"
med29,0.21628149,0.28839412,-0.072112635,,,"Segmental Plate, Tail Bud"
btf3l4,0.35591662,0.42807913,-0.07216251,,,"Segmental Plate, Tail Bud"
hsp90ab1,1.9010876,1.9736775,-0.072589874,,,"Segmental Plate, Tail Bud"
phf5a,0.8434984,0.91628987,-0.07279146,,,"Segmental Plate, Tail Bud"
mcts1,0.13640556,0.20928432,-0.07287876,,,"Segmental Plate, Tail Bud"
serbp1a,1.9749852,2.0480907,-0.073105454,,,"Segmental Plate, Tail Bud"
srsf3b,0.47952998,0.55305445,-0.073524475,,,"Segmental Plate, Tail Bud"
dkc1,0.5960634,0.6697753,-0.07371193,,,"Segmental Plate, Tail Bud"
hgd,0.1669678,0.24071719,-0.07374939,,,"Segmental Plate, Tail Bud"
polr2k,0.30330536,0.377256,-0.07395065,,,"Segmental Plate, Tail Bud"
CABZ01115113.1,0.13321213,0.2072543,-0.07404217,,,"Segmental Plate, Tail Bud"
rbx1,0.62051284,0.6946393,-0.07412648,,,"Segmental Plate, Tail Bud"
eif3d,0.7069164,0.7812599,-0.0743435,,,"Segmental Plate, Tail Bud"
rbm8a,0.6854574,0.75993276,-0.07447535,,,"Segmental Plate, Tail Bud"
CU467861.6,0.69378775,0.76838636,-0.07459861,,,"Segmental Plate, Tail Bud"
dpy30,0.7093439,0.7846,-0.07525611,,,"Segmental Plate, Tail Bud"
akr7a3,0.23719284,0.31257644,-0.0753836,,,"Segmental Plate, Tail Bud"
cct5,0.5765489,0.652036,-0.07548714,,,"Segmental Plate, Tail Bud"
atp5mc1,0.3284204,0.4049392,-0.076518804,,,"Segmental Plate, Tail Bud"
snrpc,0.58836645,0.66601515,-0.0776487,,,"Segmental Plate, Tail Bud"
rpl6,1.6358922,1.713784,-0.07789183,,,"Segmental Plate, Tail Bud"
wdr83os,0.54245394,0.6204731,-0.07801914,,,"Segmental Plate, Tail Bud"
rpl5b,1.9249734,2.0032127,-0.07823932,,,"Segmental Plate, Tail Bud"
snrpe,1.0851717,1.1636072,-0.07843554,,,"Segmental Plate, Tail Bud"
hint1,0.24240774,0.32117274,-0.078765005,,,"Segmental Plate, Tail Bud"
rplp0,3.6606874,3.7394648,-0.07877731,,,"Segmental Plate, Tail Bud"
dnajc9,0.18529229,0.26436558,-0.079073295,,,"Segmental Plate, Tail Bud"
pin4,0.28694117,0.3662324,-0.079291224,,,"Segmental Plate, Tail Bud"
rpl10a,2.9723272,3.0516872,-0.07936001,,,"Segmental Plate, Tail Bud"
ndufs5,0.6541447,0.7342327,-0.08008802,,,"Segmental Plate, Tail Bud"
spata6l,0.13869527,0.2192674,-0.08057213,,,"Segmental Plate, Tail Bud"
s100a1,0.856726,0.93829393,-0.08156794,,,"Segmental Plate, Tail Bud"
PSMA2,0.26851305,0.35034072,-0.08182767,,,"Segmental Plate, Tail Bud"
rpl28,2.6592586,2.742117,-0.082858324,,,"Segmental Plate, Tail Bud"
uqcrh,0.9485237,1.0318357,-0.083311975,,,"Segmental Plate, Tail Bud"
her15.1,0.11063093,0.19402015,-0.08338922,,,"Segmental Plate, Tail Bud"
msx1b,0.1567547,0.24034514,-0.08359043,,,"Segmental Plate, Tail Bud"
ddx39ab,1.2040592,1.2877643,-0.08370507,,,"Segmental Plate, Tail Bud"
pdcd5,0.25361526,0.33760554,-0.083990276,,,"Segmental Plate, Tail Bud"
fth1a,1.2940338,1.378648,-0.08461428,,,"Segmental Plate, Tail Bud"
rps23,3.6954756,3.7802198,-0.084744215,,,"Segmental Plate, Tail Bud"
cdkn2aipnl,0.32255867,0.40821585,-0.08565718,,,"Segmental Plate, Tail Bud"
nip7,0.44522855,0.53101903,-0.085790485,,,"Segmental Plate, Tail Bud"
ilf2,1.3243579,1.4102952,-0.08593738,,,"Segmental Plate, Tail Bud"
id3,0.13381638,0.21981648,-0.0860001,,,"Segmental Plate, Tail Bud"
sub1a,0.38668156,0.47302857,-0.08634701,,,"Segmental Plate, Tail Bud"
polr2f,0.49225613,0.57880545,-0.08654931,,,"Segmental Plate, Tail Bud"
atp5mf,0.43097413,0.51790226,-0.08692813,,,"Segmental Plate, Tail Bud"
pole4,0.18597999,0.27319586,-0.08721587,,,"Segmental Plate, Tail Bud"
dnajc8,0.14442983,0.23211592,-0.08768609,,,"Segmental Plate, Tail Bud"
magoh,0.38555765,0.47382015,-0.0882625,,,"Segmental Plate, Tail Bud"
rps26,2.1653852,2.2542844,-0.088899136,,,"Segmental Plate, Tail Bud"
rpl4,2.2480457,2.3380978,-0.09005213,,,"Segmental Plate, Tail Bud"
eif3k,0.2915876,0.38172704,-0.09013945,,,"Segmental Plate, Tail Bud"
timm9,0.3673898,0.4575756,-0.09018579,,,"Segmental Plate, Tail Bud"
rps8a,2.2707314,2.361248,-0.09051657,,,"Segmental Plate, Tail Bud"
rplp1,3.9664488,4.05746,-0.09101105,,,"Segmental Plate, Tail Bud"
zgc:171772,2.6756124,2.7666266,-0.09101415,,,"Segmental Plate, Tail Bud"
im:7150988,0.29947177,0.39055598,-0.09108421,,,"Segmental Plate, Tail Bud"
vdac2,0.31995386,0.41119355,-0.09123969,,,"Segmental Plate, Tail Bud"
psmb4,0.5169092,0.60819215,-0.091282964,,,"Segmental Plate, Tail Bud"
rps24,2.3649552,2.456312,-0.091356754,,,"Segmental Plate, Tail Bud"
rfc1,1.9522519,2.0437338,-0.091481924,,,"Segmental Plate, Tail Bud"
hnrnpl,0.3155935,0.4074468,-0.09185329,,,"Segmental Plate, Tail Bud"
rpl14,1.7423489,1.834739,-0.09239006,,,"Segmental Plate, Tail Bud"
zgc:193505,0.50949585,0.6020306,-0.09253472,,,"Segmental Plate, Tail Bud"
rps27l,0.60053635,0.6931394,-0.09260303,,,"Segmental Plate, Tail Bud"
rpsa,3.2256875,3.3183973,-0.09270978,,,"Segmental Plate, Tail Bud"
polr2j,0.30429646,0.398197,-0.09390053,,,"Segmental Plate, Tail Bud"
ndufb8,0.3319297,0.42707798,-0.095148265,,,"Segmental Plate, Tail Bud"
rps20,4.7265205,4.821918,-0.09539747,,,"Segmental Plate, Tail Bud"
tmsb4x,2.7582312,2.8545194,-0.096288204,,,"Segmental Plate, Tail Bud"
rplp2l,3.2311244,3.3275485,-0.0964241,,,"Segmental Plate, Tail Bud"
faua,2.062856,2.1598182,-0.09696221,,,"Segmental Plate, Tail Bud"
gng5,0.45765862,0.5551301,-0.097471505,,,"Segmental Plate, Tail Bud"
eif5a,0.7950229,0.89293224,-0.09790933,,,"Segmental Plate, Tail Bud"
srsf5a,0.6914547,0.78985363,-0.098398924,,,"Segmental Plate, Tail Bud"
calm3a,0.9252813,1.0266442,-0.10136294,,,"Segmental Plate, Tail Bud"
hmgb1a,0.55389655,0.65612674,-0.10223019,,,"Segmental Plate, Tail Bud"
rps14,3.1011338,3.2036114,-0.10247755,,,"Segmental Plate, Tail Bud"
exosc3,0.2318687,0.3344602,-0.1025915,,,"Segmental Plate, Tail Bud"
lsm3,0.5042369,0.60755384,-0.10331696,,,"Segmental Plate, Tail Bud"
atf4a,0.44409373,0.5486279,-0.10453418,,,"Segmental Plate, Tail Bud"
rpl9,1.839658,1.9455101,-0.10585213,,,"Segmental Plate, Tail Bud"
hmgn6,1.7389321,1.8452835,-0.106351376,,,"Segmental Plate, Tail Bud"
cox4i1,0.32975313,0.43633556,-0.10658243,,,"Segmental Plate, Tail Bud"
eif3ea,0.38249198,0.4892303,-0.10673833,,,"Segmental Plate, Tail Bud"
atp5f1e,0.97132456,1.079019,-0.10769439,,,"Segmental Plate, Tail Bud"
rpl26,2.3540666,2.4618683,-0.107801676,,,"Segmental Plate, Tail Bud"
cox7a2a,0.605909,0.71421915,-0.10831016,,,"Segmental Plate, Tail Bud"
ndufa8,0.24753204,0.3570483,-0.10951626,,,"Segmental Plate, Tail Bud"
lsm8,0.54902905,0.66032225,-0.1112932,,,"Segmental Plate, Tail Bud"
snrpf,0.7030898,0.81458515,-0.111495376,,,"Segmental Plate, Tail Bud"
atp5po,0.5531266,0.6652809,-0.112154305,,,"Segmental Plate, Tail Bud"
hmgn7,0.6975057,0.81048846,-0.11298275,,,"Segmental Plate, Tail Bud"
psmb3,0.57657725,0.68999577,-0.11341852,,,"Segmental Plate, Tail Bud"
mad2l1,0.40089592,0.5154354,-0.114539474,,,"Segmental Plate, Tail Bud"
fbl,1.057315,1.1733696,-0.116054654,,,"Segmental Plate, Tail Bud"
cox6b2,1.5752187,1.6914873,-0.116268635,,,"Segmental Plate, Tail Bud"
rpl36,2.83728,2.9551878,-0.11790776,,,"Segmental Plate, Tail Bud"
uqcrb,0.44489983,0.5633084,-0.11840859,,,"Segmental Plate, Tail Bud"
h2az2b,2.4888158,2.6078525,-0.119036674,,,"Segmental Plate, Tail Bud"
rpa3,0.47309363,0.5926333,-0.11953968,,,"Segmental Plate, Tail Bud"
rps15,2.904093,3.023793,-0.119699955,,,"Segmental Plate, Tail Bud"
rps6,2.430647,2.5504987,-0.11985183,,,"Segmental Plate, Tail Bud"
rpl31,2.69458,2.8148327,-0.12025261,,,"Segmental Plate, Tail Bud"
polr2d,0.40853608,0.529496,-0.12095994,,,"Segmental Plate, Tail Bud"
hspe1,0.76007026,0.88219684,-0.12212658,,,"Segmental Plate, Tail Bud"
rpl36a,3.162342,3.292197,-0.12985492,,,"Segmental Plate, Tail Bud"
galnt7,2.4134605,2.5437365,-0.13027596,,,"Segmental Plate, Tail Bud"
snrpd1,0.8216297,0.9549196,-0.13328987,,,"Segmental Plate, Tail Bud"
nme2b.1,1.2695789,1.4031618,-0.13358283,,,"Segmental Plate, Tail Bud"
