gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Apob,0.43892443667828385,0.4011451196598156,0.03777931701846826,,,ExE endoderm
Rpl23a,0.8165573720833873,0.778981860869905,0.03757551121348235,,,ExE endoderm
Hsp90aa1,0.6363556416942412,0.5988440443775761,0.03751159731666509,,,ExE endoderm
Dctpp1,0.17684765203915476,0.13985218796704868,0.03699546407210608,,,ExE endoderm
Npc2,0.6538314801890103,0.6169470942871284,0.03688438590188192,,,ExE endoderm
Cst3,0.36889154368853944,0.33228549927475426,0.03660604441378518,,,ExE endoderm
Rpl31,0.715872459420532,0.6796692650524406,0.036203194368091385,,,ExE endoderm
Banf1,0.2962563822863672,0.2600758783151993,0.0361805039711679,,,ExE endoderm
Srsf3,0.336234422258917,0.3001159119107061,0.0361185103482109,,,ExE endoderm
Id2,0.1875942850982085,0.15151503877698239,0.03607924632122611,,,ExE endoderm
Cox6a1,0.5517693301557555,0.515786813144302,0.035982517011453496,,,ExE endoderm
Ssb,0.15000024208191448,0.11430474693963767,0.03569549514227681,,,ExE endoderm
Hspa5,0.7212418870880939,0.6858725869306159,0.03536930015747797,,,ExE endoderm
Rps11,0.754855451846,0.7194900239349364,0.03536542791106356,,,ExE endoderm
Gapdh,0.45231772841991447,0.4172079180350578,0.035109810384856666,,,ExE endoderm
Syngr2,0.09039884119618992,0.05549292436709014,0.03490591682909978,,,ExE endoderm
Cox7c,0.7700265475294783,0.735205132393481,0.03482141513599735,,,ExE endoderm
Stub1,0.15585722746693673,0.1210676978131233,0.03478952965381342,,,ExE endoderm
Eif3k,0.17945915164048853,0.14514464349076697,0.03431450814972156,,,ExE endoderm
Gnas,0.29306741551453946,0.25894900346488375,0.03411841204965571,,,ExE endoderm
Cox7a2,0.5728782923655343,0.538889059420405,0.033989232945129344,,,ExE endoderm
Gja1,0.3326772019118508,0.29903237818464107,0.03364482372720973,,,ExE endoderm
Psmd14,0.11601356198397436,0.0824660339301117,0.03354752805386266,,,ExE endoderm
Rps27l,0.5855955650840519,0.5521905106591366,0.03340505442491526,,,ExE endoderm
Hnrnpc,0.29193188259261965,0.2586172847681306,0.033314597824489034,,,ExE endoderm
Cct3,0.29095775381137856,0.25801515197752445,0.03294260183385411,,,ExE endoderm
Ppia,0.6890101195221211,0.6562742649022366,0.032735854619884486,,,ExE endoderm
Srp72,0.13160896519916573,0.09923810575750666,0.03237085944165907,,,ExE endoderm
Krt8,0.41145228935950284,0.3792160697753927,0.03223621958411016,,,ExE endoderm
Fxr1,0.1155561781824433,0.08341265061230708,0.03214352757013622,,,ExE endoderm
Rack1,0.7860008925699445,0.7540532111217619,0.03194768144818261,,,ExE endoderm
Atp5g3,0.6796182201807078,0.6476729036018484,0.03194531657885946,,,ExE endoderm
3300002A11Rik,0.11530229897059648,0.08351939815376956,0.031782900816826914,,,ExE endoderm
Ppp1ca,0.2824193988343627,0.2511622098936304,0.03125718894073226,,,ExE endoderm
Mybbp1a,0.12324572030677518,0.09206347484531538,0.031182245461459798,,,ExE endoderm
Phlda2,0.3068085460951407,0.2756289299107731,0.031179616184367598,,,ExE endoderm
Rpl4,0.8036477340210252,0.7725838081766282,0.03106392584439699,,,ExE endoderm
Glul,0.2947234863753485,0.26371216776592893,0.03101131860941958,,,ExE endoderm
Krt18,0.36220367224616185,0.33119878137500824,0.0310048908711536,,,ExE endoderm
Krtcap2,0.26417882344049826,0.23326705110451054,0.030911772335987714,,,ExE endoderm
Podxl,0.3269811003773433,0.29607306980521964,0.030908030572123657,,,ExE endoderm
Nhp2,0.2762570078118344,0.24547696985626674,0.030780037955567635,,,ExE endoderm
Eif4g1,0.2638811861584314,0.23321771550135464,0.03066347065707678,,,ExE endoderm
Taf10,0.12147653073534138,0.09086555093959207,0.03061097979574931,,,ExE endoderm
Edf1,0.2759883837043054,0.24557605901973623,0.03041232468456917,,,ExE endoderm
Pin1,0.17654753894637368,0.14632596986046809,0.030221569085905592,,,ExE endoderm
Ssna1,0.10195578778080493,0.07181268092464474,0.030143106856160187,,,ExE endoderm
Nme1,0.38309022320697417,0.3530025835485485,0.030087639658425647,,,ExE endoderm
Rpl12,0.9503253807841304,0.9205644591706151,0.02976092161351529,,,ExE endoderm
Lsr,0.10402632507541314,0.07440290599642256,0.029623419078990576,,,ExE endoderm
Crip2,0.3073033303380109,0.2777191380180359,0.029584192319975,,,ExE endoderm
Ppib,0.5825119917137549,0.553048132448357,0.02946385926539785,,,ExE endoderm
Glrx2,0.09249222933525456,0.06308827294764043,0.02940395638761413,,,ExE endoderm
Hint1,0.5282877449950028,0.4989240351263828,0.02936370986861997,,,ExE endoderm
Rps18,1.217562104265248,1.1882001691309294,0.029361935134318617,,,ExE endoderm
Lgmn,0.3851524773259334,0.35583385959888564,0.029318617727047747,,,ExE endoderm
Snx3,0.27888138139528373,0.24969988247699954,0.0291814989182842,,,ExE endoderm
Fam186a,0.14453343468783583,0.11536191222990347,0.029171522457932364,,,ExE endoderm
Rpl7,0.7670174225033995,0.7379554562011924,0.029061966302207143,,,ExE endoderm
Txndc17,0.29369677081448115,0.2646540468720405,0.029042723942440618,,,ExE endoderm
Hnrnpm,0.18939168810646595,0.16038766017534745,0.029004027931118503,,,ExE endoderm
Mrpl45,0.07007855817490069,0.0411056810388905,0.02897287713601019,,,ExE endoderm
Msx1,0.10467946154100544,0.07574931409264221,0.028930147448363225,,,ExE endoderm
Rps29,0.8265083673873073,0.7977540211741659,0.028754346213141324,,,ExE endoderm
Ptma,0.7945970268102319,0.7659420330989635,0.02865499371126845,,,ExE endoderm
Csrp2,0.15704780706687135,0.128909982672042,0.02813782439482934,,,ExE endoderm
Cib1,0.1412708849136527,0.11317873178691551,0.028092153126737185,,,ExE endoderm
