gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
VPS13C,0.12343527,0.12257652,0.00085874647,,,purkinje layer|rest
SV2C,0.09180592,0.090949506,0.00085641444,,,purkinje layer|rest
GLG1,0.124425046,0.1235769,0.0008481443,,,purkinje layer|rest
PNKD,0.111361876,0.11051454,0.00084733963,,,purkinje layer|rest
DNAJC19,0.10897467,0.10814586,0.00082881004,,,purkinje layer|rest
LHPP,0.074617326,0.073790364,0.0008269623,,,purkinje layer|rest
SLMAP,0.081414856,0.08059332,0.00082153827,,,purkinje layer|rest
IL16,0.09595124,0.09513644,0.0008147955,,,purkinje layer|rest
IFI27L2,0.12473697,0.123928405,0.0008085668,,,purkinje layer|rest
ZNF536,0.12447395,0.12366908,0.0008048713,,,purkinje layer|rest
HCN1,0.09217958,0.09137708,0.00080250204,,,purkinje layer|rest
RBFOX2,0.15769412,0.15693642,0.00075769424,,,purkinje layer|rest
JPT1,0.11968763,0.11893647,0.0007511601,,,purkinje layer|rest
CMSS1,0.09164342,0.090910725,0.00073269755,,,purkinje layer|rest
CCSER2,0.12754218,0.12681161,0.00073057413,,,purkinje layer|rest
PARK2,0.13277164,0.13205388,0.00071775913,,,purkinje layer|rest
STUB1,0.25334615,0.25264433,0.0007018149,,,purkinje layer|rest
NSFL1C,0.08159697,0.08091462,0.000682354,,,purkinje layer|rest
YAF2,0.09530891,0.094643906,0.0006650016,,,purkinje layer|rest
SAP18,0.16862974,0.16797346,0.00065627694,,,purkinje layer|rest
NDUFS8,0.10928892,0.10863392,0.0006550029,,,purkinje layer|rest
CMC2,0.124779746,0.12412813,0.0006516129,,,purkinje layer|rest
MYO9A,0.08015937,0.07952613,0.0006332472,,,purkinje layer|rest
PTPMT1,0.10587132,0.105242126,0.0006291941,,,purkinje layer|rest
PSD3,0.111764885,0.11114165,0.0006232336,,,purkinje layer|rest
BDP1,0.07701061,0.07641995,0.0005906597,,,purkinje layer|rest
NUDC,0.11823479,0.11764614,0.000588648,,,purkinje layer|rest
HIGD2A,0.1333825,0.13280177,0.00058072805,,,purkinje layer|rest
HADHA,0.087849036,0.08726872,0.0005803183,,,purkinje layer|rest
CDK13,0.07659103,0.07601077,0.00058025867,,,purkinje layer|rest
ZSWIM5,0.15057133,0.149997,0.00057433546,,,purkinje layer|rest
EXT1,0.08783894,0.08727815,0.0005607903,,,purkinje layer|rest
LANCL1,0.115544654,0.114989616,0.00055503845,,,purkinje layer|rest
MRPS11,0.136997,0.13644232,0.0005546808,,,purkinje layer|rest
NREP,0.4561184,0.45556393,0.0005544722,,,purkinje layer|rest
ST3GAL5,0.11002433,0.10948875,0.000535585,,,purkinje layer|rest
SLC8A1,0.11090913,0.11037631,0.00053281337,,,purkinje layer|rest
TAOK3,0.11650989,0.115994684,0.00051520765,,,purkinje layer|rest
KIF2A,0.09559443,0.09510629,0.0004881397,,,purkinje layer|rest
NOL4,0.08027228,0.079802155,0.00047012419,,,purkinje layer|rest
PI4K2A,0.07867481,0.07821215,0.0004626587,,,purkinje layer|rest
ALDH2,0.12884955,0.12839486,0.00045469403,,,purkinje layer|rest
ADK,0.098381534,0.097933754,0.0004477799,,,purkinje layer|rest
TRIM39,0.105150014,0.10471384,0.0004361719,,,purkinje layer|rest
CFL2,0.08717584,0.08674221,0.00043363124,,,purkinje layer|rest
FGFR1,0.18229838,0.18187357,0.0004248023,,,purkinje layer|rest
PPFIA4,0.104269646,0.10384508,0.00042456388,,,purkinje layer|rest
PPP1R12A,0.07891785,0.078493714,0.0004241392,,,purkinje layer|rest
CSTB,0.15186732,0.15145287,0.000414446,,,purkinje layer|rest
FAM96B,0.215788,0.21538693,0.00040107965,,,purkinje layer|rest
ZCCHC17,0.15377906,0.15337807,0.00040099025,,,purkinje layer|rest
ACAT1,0.08899354,0.08860346,0.0003900826,,,purkinje layer|rest
TNIK,0.26559907,0.26522484,0.00037422776,,,purkinje layer|rest
PPP1R14A,0.08083932,0.08047419,0.0003651306,,,purkinje layer|rest
ZNF521,0.13119504,0.1308336,0.00036144257,,,purkinje layer|rest
DPY30,0.11664317,0.116288185,0.0003549829,,,purkinje layer|rest
C9orf3,0.08660713,0.08627372,0.00033340603,,,purkinje layer|rest
BBX,0.07891476,0.078584015,0.00033074617,,,purkinje layer|rest
RABEP1,0.13279751,0.13249645,0.00030106306,,,purkinje layer|rest
SOBP,0.13288285,0.13258678,0.00029607117,,,purkinje layer|rest
TIMM23,0.11267355,0.11238422,0.0002893284,,,purkinje layer|rest
PYURF,0.12336368,0.12307468,0.00028900057,,,purkinje layer|rest
PNISR,0.11652771,0.11624356,0.0002841428,,,purkinje layer|rest
SELENOS,0.086043656,0.08576415,0.00027950853,,,purkinje layer|rest
UVRAG,0.074028,0.073757514,0.00027048588,,,purkinje layer|rest
MYDGF,0.082422726,0.082154356,0.0002683699,,,purkinje layer|rest
BRD4,0.08737305,0.08710687,0.00026617944,,,purkinje layer|rest
UBE2G1,0.0775065,0.07724926,0.00025723875,,,purkinje layer|rest
CDC5L,0.097361505,0.09712974,0.00023176521,,,purkinje layer|rest
SSBP1,0.103019856,0.10279435,0.00022550672,,,purkinje layer|rest
ABCA3,0.114795364,0.114573665,0.00022169948,,,purkinje layer|rest
LHX1,0.1455922,0.14538883,0.00020337105,,,purkinje layer|rest
GRM1,0.14467536,0.14447436,0.00020100176,,,purkinje layer|rest
SETD5,0.09898044,0.09878659,0.0001938492,,,purkinje layer|rest
MRPS9,0.11108582,0.1109022,0.00018361956,,,purkinje layer|rest
CACNG4,0.117612205,0.117433816,0.00017838925,,,purkinje layer|rest
ULK4,0.06408638,0.063914046,0.00017233193,,,purkinje layer|rest
IFT57,0.0810814,0.08091122,0.00017017871,,,purkinje layer|rest
CDKN2D,0.07508332,0.074921384,0.00016193837,,,purkinje layer|rest
GPSM1,0.07741991,0.07727901,0.00014089793,,,purkinje layer|rest
ARVCF,0.13689469,0.13675927,0.00013542175,,,purkinje layer|rest
EHBP1,0.1309566,0.13083544,0.00012116134,,,purkinje layer|rest
FMN2,0.12687816,0.12676226,0.00011590123,,,purkinje layer|rest
RBM25,0.07648492,0.07637685,0.00010807067,,,purkinje layer|rest
BEND6,0.09754538,0.09744092,0.00010445714,,,purkinje layer|rest
GPBP1,0.10946237,0.10935909,0.00010327995,,,purkinje layer|rest
RPN2,0.11871464,0.1186143,0.00010033697,,,purkinje layer|rest
FNDC3A,0.119112834,0.11901378,9.905547e-05,,,purkinje layer|rest
PLCB1,0.24623084,0.24613997,9.086728e-05,,,purkinje layer|rest
C15orf61,0.14071772,0.14063859,7.9125166e-05,,,purkinje layer|rest
PITPNC1,0.122655235,0.122581184,7.405132e-05,,,purkinje layer|rest
GPATCH8,0.12345283,0.12338059,7.224083e-05,,,purkinje layer|rest
GPX4,0.09006339,0.089994036,6.9357455e-05,,,purkinje layer|rest
SMC3,0.07954375,0.079486005,5.7742e-05,,,purkinje layer|rest
CUTA,0.18335088,0.18330044,5.044043e-05,,,purkinje layer|rest
FXYD1,0.07786031,0.07781949,4.082173e-05,,,purkinje layer|rest
PSMG4,0.11043629,0.11040576,3.053248e-05,,,purkinje layer|rest
SMG1,0.07851471,0.078492,2.270937e-05,,,purkinje layer|rest
FAM219A,0.088104986,0.08809804,6.943941e-06,,,purkinje layer|rest
NUDT16L1,0.08485889,0.084853105,5.7816505e-06,,,purkinje layer|rest
USP34,0.1405298,0.14052755,2.2500753e-06,,,purkinje layer|rest
PCCA,0.11052213,0.11052128,8.493662e-07,,,purkinje layer|rest
SELENOO,0.09150045,0.09150017,2.8312206e-07,,,purkinje layer|rest
GIT1,0.08087806,0.080908544,-3.0487776e-05,,,purkinje layer|rest
ATP9B,0.08536249,0.08539399,-3.1501055e-05,,,purkinje layer|rest
NDUFAF2,0.07578568,0.0758176,-3.1918287e-05,,,purkinje layer|rest
PPHLN1,0.16831817,0.16835047,-3.2305717e-05,,,purkinje layer|rest
LRRC8A,0.11305102,0.11308802,-3.6999583e-05,,,purkinje layer|rest
UNC79,0.08267224,0.0827129,-4.066527e-05,,,purkinje layer|rest
CNRIP1,0.12741931,0.12746397,-4.465878e-05,,,purkinje layer|rest
COPS7A,0.093134955,0.09318928,-5.4322183e-05,,,purkinje layer|rest
PAFAH1B3,0.07101245,0.07108907,-7.661432e-05,,,purkinje layer|rest
TMEM70,0.081503995,0.08158097,-7.697195e-05,,,purkinje layer|rest
EPS8L2,0.07683759,0.07691958,-8.198619e-05,,,purkinje layer|rest
PDE6D,0.09225812,0.09234136,-8.324534e-05,,,purkinje layer|rest
C19orf25,0.098255694,0.09835545,-9.975582e-05,,,purkinje layer|rest
LUZP1,0.0812376,0.081345074,-0.000107474625,,,purkinje layer|rest
MRPL46,0.08424288,0.08435077,-0.00010789186,,,purkinje layer|rest
NOP53,0.13098522,0.13110785,-0.00012263656,,,purkinje layer|rest
BPTF,0.10016595,0.10029442,-0.00012847036,,,purkinje layer|rest
PYGB,0.17923933,0.1793774,-0.00013807416,,,purkinje layer|rest
TTC3,0.09923207,0.09937445,-0.0001423806,,,purkinje layer|rest
NT5C3B,0.12678143,0.12693125,-0.00014981627,,,purkinje layer|rest
CSMD2,0.09918774,0.09933802,-0.00015027821,,,purkinje layer|rest
OPCML,0.15014982,0.15031028,-0.0001604557,,,purkinje layer|rest
EIF3K,0.24502344,0.24518797,-0.00016452372,,,purkinje layer|rest
FNBP1,0.1758016,0.17597713,-0.00017552078,,,purkinje layer|rest
MTCL1,0.22230552,0.2224826,-0.0001770854,,,purkinje layer|rest
SUSD4,0.12722479,0.12740216,-0.00017736852,,,purkinje layer|rest
CSAD,0.08785189,0.08803417,-0.00018227845,,,purkinje layer|rest
NT5C2,0.07210745,0.07230162,-0.00019416958,,,purkinje layer|rest
MYLIP,0.09901888,0.09921383,-0.00019495189,,,purkinje layer|rest
SMARCA2,0.084526636,0.08474448,-0.00021784753,,,purkinje layer|rest
MPC2,0.23737772,0.23759577,-0.00021804869,,,purkinje layer|rest
RAB4A,0.09110811,0.09133166,-0.00022354722,,,purkinje layer|rest
MEIS1,0.10644376,0.10668226,-0.00023850054,,,purkinje layer|rest
EIF4H,0.2431438,0.24340697,-0.0002631694,,,purkinje layer|rest
ALKBH5,0.36564383,0.36591068,-0.00026685,,,purkinje layer|rest
PHYHD1,0.106110245,0.1063947,-0.00028445572,,,purkinje layer|rest
TXN2,0.11640583,0.116693266,-0.00028743595,,,purkinje layer|rest
SFXN5,0.08423412,0.08454196,-0.0003078431,,,purkinje layer|rest
SCD5,0.13325614,0.13356976,-0.00031362474,,,purkinje layer|rest
CYTH3,0.10462818,0.10494621,-0.00031802803,,,purkinje layer|rest
HECW1,0.07753324,0.07785605,-0.0003228113,,,purkinje layer|rest
NCOA7,0.077929236,0.078252785,-0.0003235489,,,purkinje layer|rest
SEL1L3,0.15118773,0.15151465,-0.00032691658,,,purkinje layer|rest
SLC25A11,0.09707299,0.09740124,-0.00032825023,,,purkinje layer|rest
MXD4,0.08093446,0.08126534,-0.00033088028,,,purkinje layer|rest
EPN2,0.1184166,0.118748434,-0.00033183396,,,purkinje layer|rest
TFG,0.08942303,0.08976592,-0.00034289062,,,purkinje layer|rest
DAB2IP,0.11198434,0.11232806,-0.00034371763,,,purkinje layer|rest
GPRC5C,0.07173082,0.072075754,-0.00034493208,,,purkinje layer|rest
FRY,0.20793337,0.2082799,-0.0003465265,,,purkinje layer|rest
MTMR10,0.07469038,0.075038254,-0.00034787506,,,purkinje layer|rest
CTBP2,0.09682252,0.09717743,-0.0003549084,,,purkinje layer|rest
URGCP,0.10937227,0.10974221,-0.00036993623,,,purkinje layer|rest
NFIB,0.080056004,0.08043219,-0.00037618726,,,purkinje layer|rest
CDK16,0.086694434,0.08707102,-0.00037658215,,,purkinje layer|rest
MCU,0.14688748,0.14727286,-0.00038537383,,,purkinje layer|rest
SLC9A3R1,0.14373073,0.14411622,-0.00038549304,,,purkinje layer|rest
CCT7,0.1987289,0.19912724,-0.00039833784,,,purkinje layer|rest
XRCC5,0.087229826,0.08764236,-0.0004125312,,,purkinje layer|rest
CDH20,0.111287765,0.11170268,-0.00041491538,,,purkinje layer|rest
TMED2,0.071614206,0.07202915,-0.00041494519,,,purkinje layer|rest
UBE2V1,0.09678055,0.097196914,-0.0004163608,,,purkinje layer|rest
BIRC6,0.14241531,0.14283793,-0.00042261183,,,purkinje layer|rest
PARD3,0.08850842,0.08893281,-0.00042439252,,,purkinje layer|rest
FUNDC2,0.09156995,0.09199864,-0.00042868406,,,purkinje layer|rest
EPB41,0.22851196,0.22894701,-0.0004350543,,,purkinje layer|rest
MSI2,0.15488677,0.15532643,-0.00043965876,,,purkinje layer|rest
ADRM1,0.084050424,0.08449169,-0.0004412681,,,purkinje layer|rest
ZMYM4,0.08162096,0.082066014,-0.00044505298,,,purkinje layer|rest
TCEA1,0.08111799,0.081564315,-0.00044632703,,,purkinje layer|rest
WWC1,0.07342206,0.07387669,-0.00045462698,,,purkinje layer|rest
MIEN1,0.12828612,0.1287489,-0.00046277046,,,purkinje layer|rest
AHI1,0.1262652,0.12672806,-0.00046285987,,,purkinje layer|rest
CCDC12,0.08011254,0.080584526,-0.00047198683,,,purkinje layer|rest
RP9,0.10016284,0.10064023,-0.0004773885,,,purkinje layer|rest
LARP4B,0.107368685,0.10784661,-0.00047792494,,,purkinje layer|rest
ZMYND8,0.11561114,0.11610146,-0.00049031526,,,purkinje layer|rest
CCDC25,0.08994909,0.09045443,-0.0005053431,,,purkinje layer|rest
SCAP,0.07255665,0.07306413,-0.0005074814,,,purkinje layer|rest
POLR2H,0.0871358,0.08764364,-0.000507839,,,purkinje layer|rest
RAP1A,0.092412286,0.09292523,-0.0005129427,,,purkinje layer|rest
PAX6,0.15016024,0.15069987,-0.00053963065,,,purkinje layer|rest
GBF1,0.08256593,0.083109856,-0.0005439222,,,purkinje layer|rest
CARMIL1,0.12136272,0.12191124,-0.0005485192,,,purkinje layer|rest
COL4A3BP,0.091001034,0.09155657,-0.00055553764,,,purkinje layer|rest
FRMD5,0.10190869,0.10246461,-0.0005559176,,,purkinje layer|rest
THRA,0.16531336,0.16587228,-0.00055891275,,,purkinje layer|rest
ZC3H15,0.115838304,0.11639804,-0.0005597323,,,purkinje layer|rest
DCXR,0.10911488,0.10968592,-0.0005710423,,,purkinje layer|rest
ATXN10,0.14592783,0.14650083,-0.00057299435,,,purkinje layer|rest
TNRC6B,0.08541306,0.08599144,-0.0005783811,,,purkinje layer|rest
PRRC2C,0.09152077,0.09210108,-0.0005803108,,,purkinje layer|rest
HOOK3,0.17513683,0.17571737,-0.00058053434,,,purkinje layer|rest
CNTN4,0.07581162,0.076394506,-0.0005828887,,,purkinje layer|rest
ARHGEF10L,0.10008172,0.10067091,-0.0005891919,,,purkinje layer|rest
FAM53B,0.075179726,0.07577099,-0.0005912632,,,purkinje layer|rest
TJP2,0.13937421,0.13996994,-0.0005957335,,,purkinje layer|rest
SCAF8,0.074157685,0.0747553,-0.0005976185,,,purkinje layer|rest
REEP5,0.090816,0.091416,-0.0006000027,,,purkinje layer|rest
RADIL,0.0798164,0.08041945,-0.00060305,,,purkinje layer|rest
AUH,0.1153868,0.115991004,-0.00060420483,,,purkinje layer|rest
TROVE2,0.08301189,0.083625376,-0.00061348826,,,purkinje layer|rest
DTNB,0.10572115,0.106334955,-0.0006138012,,,purkinje layer|rest
MAT2A,0.115897216,0.11651544,-0.0006182268,,,purkinje layer|rest
C1H1orf43,0.10467261,0.105323404,-0.0006507933,,,purkinje layer|rest
NFX1,0.09834608,0.09900211,-0.0006560311,,,purkinje layer|rest
CNOT2,0.08250908,0.08316605,-0.00065696985,,,purkinje layer|rest
RICTOR,0.08391359,0.08458119,-0.0006676018,,,purkinje layer|rest
SMPX,0.09456107,0.0952298,-0.00066872686,,,purkinje layer|rest
FNDC5,0.17005359,0.17072734,-0.000673756,,,purkinje layer|rest
TWF2,0.077519916,0.07819418,-0.00067426264,,,purkinje layer|rest
CCM2,0.14791502,0.14859265,-0.0006776303,,,purkinje layer|rest
ARGLU1,0.08845471,0.089136586,-0.00068187714,,,purkinje layer|rest
SDHB,0.17655376,0.17724079,-0.00068703294,,,purkinje layer|rest
CDK14,0.08786641,0.0885622,-0.00069578737,,,purkinje layer|rest
HNRNPUL1,0.08712028,0.08781622,-0.00069594383,,,purkinje layer|rest
KRTCAP2,0.17130402,0.17201717,-0.0007131547,,,purkinje layer|rest
SIPA1L1,0.09518555,0.09590273,-0.00071718544,,,purkinje layer|rest
RPS19BP1,0.14590158,0.14662595,-0.00072437525,,,purkinje layer|rest
TSPAN9,0.1322227,0.13295616,-0.00073346496,,,purkinje layer|rest
MAP7,0.07761296,0.078348376,-0.000735417,,,purkinje layer|rest
EIF3B,0.06674749,0.067484535,-0.0007370487,,,purkinje layer|rest
CAP1,0.16616055,0.16689904,-0.00073848665,,,purkinje layer|rest
EHD1,0.09596408,0.09670837,-0.00074429065,,,purkinje layer|rest
WDR33,0.0937845,0.09453814,-0.0007536337,,,purkinje layer|rest
SYT9,0.09024761,0.09101503,-0.0007674247,,,purkinje layer|rest
BTBD9,0.079014145,0.07978332,-0.0007691756,,,purkinje layer|rest
WNK2,0.072340466,0.07312468,-0.00078421086,,,purkinje layer|rest
AUP1,0.103580594,0.10437709,-0.00079649687,,,purkinje layer|rest
LAGE3,0.13706423,0.13786489,-0.0008006543,,,purkinje layer|rest
TRIM44,0.16042319,0.16122887,-0.000805676,,,purkinje layer|rest
ARID1B,0.18910864,0.18991567,-0.000807032,,,purkinje layer|rest
ABLIM3,0.074473724,0.07528156,-0.00080783665,,,purkinje layer|rest
PSMB7,0.24978834,0.25060365,-0.00081530213,,,purkinje layer|rest
PPA2,0.076747745,0.07756881,-0.00082106143,,,purkinje layer|rest
FGF9,0.08614482,0.0869688,-0.00082398206,,,purkinje layer|rest
PREX2,0.17073292,0.17155926,-0.0008263439,,,purkinje layer|rest
SIVA1,0.11598071,0.11680916,-0.0008284524,,,purkinje layer|rest
BCAN,0.08605136,0.086883366,-0.00083200634,,,purkinje layer|rest
PHF21A,0.07756625,0.07839879,-0.0008325353,,,purkinje layer|rest
DOCK3,0.19311838,0.19395885,-0.0008404702,,,purkinje layer|rest
WDR6,0.07764642,0.07849384,-0.0008474216,,,purkinje layer|rest
ILF3,0.09645043,0.09729849,-0.0008480549,,,purkinje layer|rest
CLIP1,0.14819749,0.14904614,-0.00084865093,,,purkinje layer|rest
SEPT9,0.06760342,0.06845336,-0.0008499399,,,purkinje layer|rest
IGSF21,0.09550616,0.096360475,-0.0008543134,,,purkinje layer|rest
NUMA1,0.13186151,0.13272713,-0.00086562335,,,purkinje layer|rest
PSPC1,0.071854346,0.07272503,-0.0008706823,,,purkinje layer|rest
ACSBG1,0.078997545,0.07987014,-0.0008725971,,,purkinje layer|rest
DPP6,0.5649828,0.5658575,-0.00087475777,,,purkinje layer|rest
CRIP2,0.07761318,0.07849157,-0.0008783862,,,purkinje layer|rest
MAEA,0.077935725,0.07883388,-0.0008981526,,,purkinje layer|rest
SNRNP25,0.13176508,0.13266389,-0.00089880824,,,purkinje layer|rest
BLVRB,0.08947612,0.090382025,-0.0009059012,,,purkinje layer|rest
ACAP2,0.16521178,0.16611901,-0.0009072274,,,purkinje layer|rest
DNAJC15,0.09372986,0.09465567,-0.00092580914,,,purkinje layer|rest
POLR2F,0.19934249,0.20027274,-0.0009302497,,,purkinje layer|rest
RNF181,0.09450151,0.09543457,-0.00093305856,,,purkinje layer|rest
SLIT3,0.09751885,0.09845334,-0.0009344965,,,purkinje layer|rest
PIK3R1,0.08597459,0.08692921,-0.00095462054,,,purkinje layer|rest
NALCN,0.090625286,0.091587104,-0.0009618178,,,purkinje layer|rest
FAF1,0.091465,0.09242728,-0.0009622872,,,purkinje layer|rest
GET4,0.09052904,0.09149468,-0.00096563995,,,purkinje layer|rest
SDF4,0.072306946,0.07328102,-0.000974074,,,purkinje layer|rest
SETD2,0.083471835,0.08445233,-0.0009804964,,,purkinje layer|rest
SBF2,0.08731367,0.08830125,-0.0009875819,,,purkinje layer|rest
ATL2,0.09790299,0.09890614,-0.0010031462,,,purkinje layer|rest
RB1CC1,0.08646111,0.08746561,-0.0010044947,,,purkinje layer|rest
MYO10,0.09773401,0.0987401,-0.0010060892,,,purkinje layer|rest
SMIM19,0.07938988,0.08041191,-0.0010220334,,,purkinje layer|rest
EN2,0.09968185,0.10071124,-0.0010293946,,,purkinje layer|rest
CYP2C75,0.09259429,0.09362481,-0.0010305196,,,purkinje layer|rest
LSM7,0.1294962,0.1305416,-0.001045391,,,purkinje layer|rest
PTPRR,0.1413371,0.14238463,-0.0010475367,,,purkinje layer|rest
GALNT9,0.12077386,0.12182932,-0.0010554641,,,purkinje layer|rest
MORN2,0.08392021,0.08497611,-0.0010558963,,,purkinje layer|rest
GTF2E2,0.09575774,0.096815094,-0.0010573566,,,purkinje layer|rest
ATP6V1F,0.3008156,0.30187494,-0.0010593235,,,purkinje layer|rest
CDK5,0.10579755,0.10685799,-0.0010604411,,,purkinje layer|rest
THTPA,0.11278023,0.11384359,-0.0010633618,,,purkinje layer|rest
RALGAPA1,0.101776406,0.10284642,-0.0010700151,,,purkinje layer|rest
ISCU,0.29291683,0.29399562,-0.0010787845,,,purkinje layer|rest
GLRX3,0.09089144,0.091975056,-0.0010836124,,,purkinje layer|rest
PRKCE,0.15332368,0.15441097,-0.001087293,,,purkinje layer|rest
SEC61A1,0.13719483,0.13828719,-0.0010923594,,,purkinje layer|rest
KMT2E,0.18150213,0.18260773,-0.0011055917,,,purkinje layer|rest
KCNK1,0.24038367,0.24149823,-0.0011145622,,,purkinje layer|rest
COL27A1,0.07722663,0.078344956,-0.0011183247,,,purkinje layer|rest
PTPRM,0.105394766,0.10651426,-0.0011194944,,,purkinje layer|rest
C1orf35,0.08876646,0.08988655,-0.0011200905,,,purkinje layer|rest
CACNB3,0.07361856,0.074749105,-0.0011305436,,,purkinje layer|rest
ATXN2,0.16022873,0.16136572,-0.0011369884,,,purkinje layer|rest
GLO1,0.09771817,0.09885975,-0.001141578,,,purkinje layer|rest
RALGAPB,0.07041296,0.07155617,-0.0011432096,,,purkinje layer|rest
MAP3K13,0.09037606,0.09154554,-0.0011694804,,,purkinje layer|rest
OS9,0.08787628,0.08904829,-0.0011720061,,,purkinje layer|rest
AURKAIP1,0.13981505,0.14098974,-0.0011746883,,,purkinje layer|rest
UBE3A,0.18239704,0.18358706,-0.0011900216,,,purkinje layer|rest
URI1,0.07762677,0.07883168,-0.0012049079,,,purkinje layer|rest
XYLT1,0.1532596,0.1544648,-0.001205191,,,purkinje layer|rest
LSM4,0.08546479,0.086672805,-0.0012080148,,,purkinje layer|rest
NRN1,0.07574572,0.07695443,-0.0012087151,,,purkinje layer|rest
LUC7L3,0.14162277,0.14284164,-0.0012188703,,,purkinje layer|rest
MICU2,0.08986624,0.0910961,-0.0012298599,,,purkinje layer|rest
NSD1,0.13122013,0.13245168,-0.0012315512,,,purkinje layer|rest
SEC61A2,0.07421081,0.075445384,-0.0012345761,,,purkinje layer|rest
PPP2R2B,0.22180368,0.22304054,-0.001236856,,,purkinje layer|rest
MLLT10,0.13229683,0.13354889,-0.0012520552,,,purkinje layer|rest
FLOT1,0.13128112,0.13253325,-0.0012521297,,,purkinje layer|rest
DMXL1,0.09507893,0.09633244,-0.001253508,,,purkinje layer|rest
PRPF6,0.10948867,0.110747874,-0.0012592003,,,purkinje layer|rest
PRKCSH,0.06676425,0.0680367,-0.0012724474,,,purkinje layer|rest
C12orf76,0.07408793,0.07536458,-0.0012766495,,,purkinje layer|rest
PGP,0.1350301,0.13631138,-0.0012812763,,,purkinje layer|rest
DBI,0.46650854,0.4677996,-0.0012910664,,,purkinje layer|rest
RSRP1,0.10897494,0.110266805,-0.0012918636,,,purkinje layer|rest
VGLL4,0.087961935,0.08925645,-0.001294516,,,purkinje layer|rest
MRPL13,0.09587949,0.0971823,-0.001302816,,,purkinje layer|rest
FARP2,0.15182142,0.15313013,-0.0013087094,,,purkinje layer|rest
HOOK1,0.09979153,0.10110281,-0.0013112798,,,purkinje layer|rest
C4orf48,0.18102719,0.18234593,-0.0013187379,,,purkinje layer|rest
UQCC1,0.07608865,0.07740951,-0.0013208613,,,purkinje layer|rest
EFR3B,0.099695794,0.10101853,-0.0013227388,,,purkinje layer|rest
TRPC4AP,0.07530645,0.07666135,-0.0013548955,,,purkinje layer|rest
SPTB,0.085339285,0.086697266,-0.0013579801,,,purkinje layer|rest
WDR70,0.08083548,0.08219859,-0.0013631135,,,purkinje layer|rest
FGD6,0.0683521,0.06972671,-0.0013746098,,,purkinje layer|rest
ANGPT1,0.08345837,0.08483305,-0.0013746768,,,purkinje layer|rest
EPB41L1,0.1360856,0.13746475,-0.0013791472,,,purkinje layer|rest
CAMKK2,0.23611617,0.23750618,-0.0013900101,,,purkinje layer|rest
POLR2C,0.088917166,0.09030768,-0.0013905168,,,purkinje layer|rest
MRPL38,0.08755607,0.08895684,-0.0014007688,,,purkinje layer|rest
ZNF358,0.06790984,0.0693115,-0.0014016628,,,purkinje layer|rest
MRPL14,0.13896848,0.14037634,-0.0014078617,,,purkinje layer|rest
RCN1,0.07247674,0.0738932,-0.0014164597,,,purkinje layer|rest
MKKS,0.12758711,0.12900504,-0.0014179349,,,purkinje layer|rest
GTF3A,0.08815133,0.08957104,-0.0014197081,,,purkinje layer|rest
DARS,0.07487369,0.07630057,-0.0014268756,,,purkinje layer|rest
BUD31,0.11382569,0.11526076,-0.0014350712,,,purkinje layer|rest
NIPSNAP2,0.08706733,0.08850487,-0.0014375448,,,purkinje layer|rest
MRPL55,0.11081143,0.112251565,-0.0014401376,,,purkinje layer|rest
SNRNP200,0.19585414,0.19729765,-0.0014435053,,,purkinje layer|rest
NENF,0.100899726,0.102343544,-0.0014438182,,,purkinje layer|rest
POLE4,0.111764036,0.11321453,-0.0014504939,,,purkinje layer|rest
ARCN1,0.0713584,0.07281538,-0.0014569834,,,purkinje layer|rest
PDLIM2,0.086786255,0.08824513,-0.0014588758,,,purkinje layer|rest
SNX29,0.07295283,0.07441682,-0.0014639944,,,purkinje layer|rest
S100A16,0.116912924,0.11838077,-0.0014678463,,,purkinje layer|rest
STXBP5,0.09489899,0.09637552,-0.0014765263,,,purkinje layer|rest
COMMD9,0.08107453,0.0825564,-0.0014818683,,,purkinje layer|rest
GPRC5B,0.18280582,0.18429382,-0.0014880002,,,purkinje layer|rest
DCAF5,0.095381565,0.09688151,-0.0014999434,,,purkinje layer|rest
EIF3D,0.07831883,0.07982068,-0.0015018508,,,purkinje layer|rest
APPBP2,0.07820925,0.079714514,-0.0015052631,,,purkinje layer|rest
UBR4,0.09581429,0.09732104,-0.0015067533,,,purkinje layer|rest
GALNT18,0.08417669,0.085690334,-0.001513645,,,purkinje layer|rest
SESN1,0.087133735,0.08865068,-0.0015169457,,,purkinje layer|rest
BABAM1,0.09310085,0.0946329,-0.001532048,,,purkinje layer|rest
TXNL1,0.09127076,0.09280522,-0.001534462,,,purkinje layer|rest
DYRK1A,0.08920395,0.090738416,-0.0015344694,,,purkinje layer|rest
PSMA2,0.08200349,0.08353863,-0.00153514,,,purkinje layer|rest
CNST,0.08312898,0.08466881,-0.0015398264,,,purkinje layer|rest
PARP1,0.08297475,0.08451778,-0.0015430301,,,purkinje layer|rest
RAP1B,0.11789288,0.119438894,-0.0015460104,,,purkinje layer|rest
RAD23A,0.1359032,0.13745627,-0.0015530735,,,purkinje layer|rest
AIFM3,0.07831559,0.0798734,-0.0015578046,,,purkinje layer|rest
MTOR,0.081906945,0.08346579,-0.0015588477,,,purkinje layer|rest
UBAC2,0.08370854,0.085267745,-0.0015592054,,,purkinje layer|rest
