gene,total,composition,within_celltype,pct_composition
MT-ND6,-0.005247515045733507,0.003519921542089233,-0.00876743658782274,-67.07787422069624
MT-RNR1,-0.011265133140965763,0.03906134989510311,-0.050326483036068875,-346.74556799560713
MT-RNR2,-0.012426323424637828,0.080406280039647,-0.09283260346428483,-647.0641177761755
MT-TF,0.03039432057349241,0.015221789351310546,0.015172531222181861,50.08103179837427
MT-TL1,0.009357382639223458,0.008741189603225404,0.0006161930359980543,93.41489965992038
MT-TV,0.021831470069902353,0.02149337441658667,0.000338095653315682,98.45133812687313
MT1E,0.017676135782642925,0.015907991260061104,0.0017681445225818213,89.99699626477157
MT2A,0.05950450453500092,0.0588833003392016,0.0006212041957993229,98.95603836944156
MTATP6P1,-0.012673748423810405,0.03000879547040432,-0.042682543894214726,-236.77916325075728
MTCH1,0.0023983666336696587,0.004647103280515387,-0.002248736646845728,193.7611712603345
MTDH,0.007162135758489578,0.005975461757490844,0.0011866740009987336,83.43128305558689
MTPN,0.0009609782513296073,0.001926921482094242,-0.0009659432307646346,200.51665887632294
MX1,0.006094868333835757,0.0035416853636352687,0.002553182970200488,58.10930063859701
MX2,0.0018222947484148634,0.0011215585500427266,0.0007007361983721367,61.54649520986233
MXRA7,0.010819144981220507,0.011070613412662005,-0.000251468431441499,102.32429116975499
MYDGF,0.000715270884320625,0.003800253885583937,-0.003084983001263312,531.3027510120833
MYH9,0.016038201603778224,0.01481363685458754,0.001224564749190685,92.36470036077982
MYL12A,-0.0015819091247805863,0.004099304101401899,-0.005681213226182485,-259.13651025753325
MYL12B,0.028817951234716747,0.03640890376105101,-0.007590952526334265,126.3410554917919
MYL6,0.024124194204142434,0.02554863684649054,-0.0014244426423481082,105.90462268001271
MYL9,0.002621697093406863,0.0038605932464983693,-0.0012388961530915062,147.25550317033674
MZT2B,-0.002582260554890677,0.003174016509626218,-0.005756277064516895,-122.91619850734209
N4BP2L2,0.0030438660809074484,-0.0046537724607267905,0.007697638541634239,-152.89018429284482
NAA38,0.0026636807211728748,0.004113817466716874,-0.0014501367455439992,154.4410872525846
NACA,-0.035897560403026545,-0.022299857708242644,-0.013597702694783899,62.12081672926868
NAP1L1,-0.03570711539383667,-0.019019215718997586,-0.016687899674839086,53.26449787170557
NBL1,0.00841711079879176,0.009542727568768863,-0.0011256167699771032,113.37295892717344
NCAM2,-0.15287933815531263,-0.0033696732839688225,-0.14950966487134382,2.2041391103783536
NCL,-0.0011440550271759565,0.005852573020280679,-0.006996628047456635,-511.56394415113647
NCOA3,0.0007278490304935749,-0.0006389664596175805,0.0013668154901111554,-87.78832324393966
NCOA4,-0.002330317410249546,-0.00014016912073006602,-0.00219014828951948,6.015022679466476
NCOR2,0.002998087522038489,0.003904596998153879,-0.0009065094761153905,130.23625792948926
NDFIP1,-0.0015262093270857237,0.0016664768121528823,-0.003192686139238606,-109.19057973095981
NDUFA1,0.007660330379888967,0.012498100470235151,-0.004837770090346184,163.1535436519424
NDUFA11,-0.0018380436744085665,0.0015904227868884287,-0.003428466461296995,-86.5280193845331
NDUFA13,0.0011628533205151209,0.0026774582844153287,-0.0015146049639002078,230.24901225111248
NDUFA2,0.0010066813594761211,0.0013292675264984493,-0.0003225861670223282,132.04451577311443
NDUFA4,0.010069846771903194,0.014572271506582506,-0.004502424734679313,144.71194881775105
NDUFA6,0.00899962195055989,0.009009705142467397,-1.0083191907506059e-05,100.11204017194166
NDUFAB1,0.00564382513378309,0.0052121344234912085,0.0004316907102918818,92.35109699434437
NDUFB1,-0.0007949276331233637,5.68142084641397e-05,-0.0008517418415875034,-7.147091898278844
NDUFB10,0.0014137977971435947,0.003063759769881028,-0.0016499619727374333,216.70423988996018
NDUFB11,-0.0032652292148124826,0.0012497055383338049,-0.0045149347531462875,-38.27313355719726
NDUFB2,0.007336442932206503,0.008982359537680708,-0.0016459166054742047,122.43480417804027
NDUFB3,0.00610490902689121,0.007707076394112949,-0.0016021673672217394,126.24391879001689
NDUFB4,0.0006006864273746249,0.002652116091427507,-0.002051429664052882,441.5142361412946
NDUFB8,-0.00255296176345162,-0.0005715224432719722,-0.0019814393201796478,22.386643288353458
NDUFB9,0.0052569339793440435,0.008119235831341965,-0.002862301851997921,154.44812248441204
NDUFC1,-0.004383007575524707,0.0009979768146642204,-0.005380984390188928,-22.76922404234605
NDUFS2,0.0045609256096898945,0.005896051900100625,-0.001335126290410731,129.27314331929014
NDUFS5,0.014951158338357626,0.021209834256194562,-0.006258675917836937,141.86080955199387
NDUFS6,0.008515207358053735,0.015491827979891785,-0.006976620621838051,181.93130629096802
NEAT1,0.029186112775249094,0.0160449395074943,0.013141173267754793,54.97456831970102
NEDD8,4.309553148442802e-05,0.00223084980583131,-0.002187754274346882,5176.522319111895
NFIC,0.006297393743617824,0.0029581685494874804,0.0033392251941303432,46.97448928750049
NFKBIA,0.022207814449656568,0.014482378810149826,0.007725435639506742,65.21298546950796
NHP2,0.0033702823423641787,0.006367326404163894,-0.002997044061799715,188.9256079268823
NNMT,0.007141921552188856,0.009024952798021952,-0.001883031245833095,126.36589091707377
NONO,-0.0068980815354007805,-0.004219637016593255,-0.002678444518807526,61.171167591136516
NOP10,0.0036227939551758265,0.004556281269938644,-0.0009334873147628174,125.76705510478065
NOP53,-0.035755565083926154,-0.023319606133673922,-0.012435958950252231,65.21951500119685
NORAD,0.009981698538848107,0.011256724181888268,-0.0012750256430401601,112.7736340471298
NOTCH3,0.010080690410068427,0.00969651882737248,0.00038417158269594644,96.18903500585395
NPC2,-0.0083924475552207,0.003417851719367272,-0.011810299274587972,-40.725327109624
NPM1,-0.020385672829677317,-0.005680902693243152,-0.014704770136434165,27.86713365169353
NPTN,0.008177455120065102,0.008362038212862624,-0.00018458309279752207,102.257219270389
NR3C1,0.0021395643042020724,-0.0013635492276939584,0.003503113531896031,-63.73022886089322
NRDC,0.006469582242762348,0.0052880508371592775,0.001181531405603071,81.7371298289797
NUCB1,0.0038197220861468394,0.005519147285726597,-0.0016994251995797577,144.49080747898233
NUCKS1,-0.000348267711886219,0.0026742130846641905,-0.0030224807965504095,-767.861330061476
NUFIP2,0.0013734208334748414,0.0012288689691597127,0.00014455186431512883,89.47504939550076
NUMA1,0.006135863726740546,0.005905725689493738,0.00023013803724680878,96.24929679836517
NUTF2,0.009565631702718512,0.01011917307448591,-0.0005535413717673973,105.78677278166673
OAS2,-0.001408766589619007,-0.00020743742286172956,-0.0012013291667572774,14.724754575406978
OAZ1,0.00877591792591509,0.004875742464733841,0.00390017546118125,55.55820491821011
OCIAD2,0.006115023463542385,0.009677971270436464,-0.003562947806894079,158.2654805518946
ODC1,0.0009753984533929208,0.00044970321519636645,0.0005256952381965543,46.104565127417935
OGA,-0.0041635117274850305,-0.002033245667931412,-0.002130266059553618,48.83487308343897
OIP5-AS1,0.002073308146265088,-0.0006676789835676077,0.0027409871298326957,-32.20355762216929
OS9,0.005706212780805023,0.006028869004562444,-0.0003226562237574218,105.65447234710201
OST4,-0.001172811857485195,0.003951516707957573,-0.005124328565442768,-336.9267357537315
OSTC,-0.00038515930485540236,0.0009304195287509302,-0.0013155788336063326,-241.56745456278955
P4HB,0.008554733775527524,0.007916343525217032,0.0006383902503104914,92.53757899355406
PA2G4,0.0014852451823161264,0.00314114229591515,-0.0016558971135990236,211.48981550755
PABPC1,-0.039182211171645366,-0.004512657266311761,-0.034669553905333605,11.517107205979723
PABPC4,0.005054972268714593,0.0049294116205542745,0.00012556064816031853,97.5160962022004
PACS1,0.0011988145316956453,0.0011357998545146139,6.301467718103143e-05,94.74358413958319
PAFAH1B1,0.00531987997436119,0.0025346075882994837,0.002785272386061707,47.6440746880542
PAIP2,-0.00573541848074167,-0.0017276425377759103,-0.00400777594296576,30.12234492700002
PAK2,0.00047692145890489363,0.0035951038214625066,-0.003118182362557613,753.8146490027056
PALLD,0.011693871035828926,0.007932502778184452,0.0037613682576444745,67.83470378525644
PAPOLA,-0.0016711108355869535,-0.00032607221039972385,-0.0013450386251872297,19.512303041539173
PARK7,-0.005844586685689049,-0.0019862120729757862,-0.0038583746127132624,33.983790125642074
PARP1,-5.1383225550514795e-05,0.0031703306302998603,-0.003221713855850375,-6169.972002211328
PARP14,-0.0005080620292166483,-0.000575367778042474,6.730574882582571e-05,113.24754556635547
PCBP1,-0.0078430303081472,-0.003324907072477204,-0.004518123235669995,42.39314323474372
PCBP2,-0.00794273980812107,-0.0038653126262431885,-0.004077427181877883,48.66472677716437
PCNA,0.0020516390072040785,0.0044435755190700785,-0.002391936511866,216.5866170153233
PDCD5,0.0036137698136311266,0.007108973637560087,-0.0034952038239289608,196.7190497509018
PDE7A,0.004375883655119517,-0.0005949610998017369,0.004970844754921254,-13.596364681809323
PDIA3,0.011907012096704396,0.013672397002887592,-0.001765384906183196,114.82643077747286
PDIA4,0.0022868785718227545,0.006123549233440975,-0.00383667066161822,267.76888414150494
PDIA6,0.007366965906634445,0.01202857027591845,-0.004661604369284005,163.2771269524394
PDLIM1,0.004490497799611822,0.004682874906616952,-0.00019237710700513002,104.28409311372472
PDPN,0.027406968346723258,0.02145308715375119,0.0059538811929720666,78.27603141781312
PEA15,0.00023309296802340304,0.002869667405844408,-0.0026365744378210047,1231.1256878226745
PEBP1,-0.0018350321316100368,-0.0004901429435498371,-0.0013448891880601997,26.710319405676625
PERP,0.07565157675362533,0.07209578744700565,0.003555789306619672,95.29978163151863
PFN1,-0.03755924772527715,-0.010053497712729405,-0.027505750012547743,26.767036939250147
PGAM1,0.004716630210639433,0.006010466597231725,-0.0012938363865922916,127.43137216213705
PGK1,0.004992970407668264,0.0036272765961274525,0.0013656938115408116,72.64766862140095
PHB2,-0.007269108668354592,-0.00282560126323298,-0.004443507405121612,38.871358128596704
PHIP,0.002457880646987366,-0.0009366454253128729,0.003394526072300239,-38.10784817647362
PICALM,0.004327467779108245,0.0012955234761452845,0.0030319443029629602,29.93721830581142
PIM2,-0.02013864021182088,-0.008920822060846963,-0.011217818150973917,44.29704273484494
PKM,0.022502668780234984,0.01885447356056205,0.0036481952196729317,83.78772200176856
PLEKHB2,0.0003599238735101887,0.0015801821104272427,-0.001220258236917054,439.03231397694736
PLP2,0.009190455473213349,0.01274698172983594,-0.0035565262566225908,138.69804132111298
PLS3,0.016016408707201977,0.014757328940431155,0.0012590797667708226,92.13881345195281
PLSCR1,0.001695275846053953,0.004204800759509381,-0.0025095249134554276,248.030476532582
PLTP,0.008592453317724126,0.00813860578359796,0.0004538475341261667,94.71806808435036
PMEPA1,0.027809424890943384,0.016047910908852492,0.011761513982090892,57.70673421613537
PNISR,-0.0039438089880607305,-0.0015232263194801775,-0.0024205826685805534,38.62322754706196
PNRC1,-0.015265668287699225,-0.0058344990353736475,-0.009431169252325578,38.219742008117464
POLR1D,-0.0015059333327660926,0.00032463265269572173,-0.0018305659854618143,-21.556907310062506
POLR2E,0.0006360167787102882,0.001847843614243123,-0.0012118268355328348,290.53378402849233
POLR2F,0.005749574622057187,0.006958141280890406,-0.001208566658833218,121.02010563001954
POLR2G,0.0004927549646744547,0.002920178832562099,-0.0024274238678876443,592.6229144117007
POLR2L,0.0011210341182558898,0.003120389289877308,-0.001999355171621418,278.3491812659569
POMP,0.006356923751742913,0.009091065857368326,-0.002734142105625413,143.01045934168675
POSTN,0.028671979891306293,0.01783455038243232,0.010837429508873975,62.20201900964635
PPA1,-0.003972521601424504,-0.0015674514620128703,-0.0024050701394116338,39.457342697665865
PPDPF,0.03796277132448183,0.038698638924423864,-0.0007358675999420377,101.93839273126902
PPFIBP1,0.0354873834999279,0.02869996842217709,0.006787415077750807,80.87372353680401
PPIA,0.06721899871466612,0.07100743912335489,-0.003788440408688769,105.6359667372763
PPIB,0.0031183558767702334,0.007187962276429455,-0.0040696063996592214,230.50487373731775
PPP1CA,0.0002901077063236265,0.0018902081261249382,-0.0016001004198013117,651.5539177081829
PPP1CB,0.007392882851878293,0.007321517247086965,7.136560479132734e-05,99.03467150472706
PPP1CC,-0.0034169800259153615,-0.0005364920882706221,-0.0028804879376447393,15.700767467228708
PPP1R14B,0.02879944737254357,0.025812629174867343,0.00298681819767623,89.62890447500823
PPP1R18,-0.010881066567018564,-0.008009969390046211,-0.002871097176972353,73.61382582039437
PPP2CA,0.0005611261410134447,0.002850053999189657,-0.0022889278581762124,507.91681065547954
PPP2R1A,0.0027911031796786297,0.00238612407916527,0.0004049791005133594,85.49035723716996
PPP2R5C,-0.006134799761386138,-0.0032380804179571723,-0.002896719343428966,52.78216965349719
PPT1,0.001170219596312431,0.00435242814077782,-0.003182208544465389,371.932597479404
PRDX1,0.015122006248535304,0.02104815895216121,-0.005926152703625904,139.18893172127807
PRDX5,0.016327261575680988,0.015931886706239556,0.00039537486944143257,97.57843734168911
PRDX6,0.0035255970350204805,0.00744210620168483,-0.003916509166664349,211.08782789867524
PRELID1,0.0013532802949095188,0.0017813850558989824,-0.00042810476098946356,131.63459651336214
PRKAR1A,-0.0018793056215355083,0.00018644727921804036,-0.0020657529007535487,-9.921072819741871
PRKCSH,0.0033357939063308117,0.004711621150064011,-0.0013758272437331992,141.2443718756754
PRKDC,0.002318700439913139,0.002717166202035618,-0.00039846576212247903,117.18487456436615
PRMT2,0.0018809234281739046,0.0005183036420588695,0.001362619786115035,27.55580765784096
PRNP,0.01594021414006216,0.014787589403890179,0.0011526247361719835,92.76907621162303
PRPF8,-0.0044275615385828675,0.00047806421798074483,-0.004905625756563612,-10.797460719964587
PRR13,-0.00424589060749234,-0.0024714454420411078,-0.0017744451654512316,58.20793964121381
PRRC2B,0.0005634102478277312,0.0010078227032317062,-0.000444412455403975,178.87901526772708
PRRC2C,-0.0006487463949362752,9.36427328450673e-05,-0.0007423891277813425,-14.434412826951526
PSAP,-0.007394417872411399,0.006256140832810418,-0.013650558705221817,-84.60626570959838
PSMA3,0.004200702553176625,0.005405111588383021,-0.001204409035206396,128.67160956910902
PSMA4,-0.00047294148112811147,0.0023345890816594403,-0.0028075305627875517,-493.63170176799133
PSMA5,0.0014327899898353062,0.0027495629662323716,-0.0013167729763970653,191.90272026875505
PSMA7,0.005651183588118814,0.008871326851379126,-0.003220143263260312,156.9817492751504
PSMB1,0.0070940218222291795,0.0070902365880720596,3.7852341571197653e-06,99.94664191551739
PSMB2,0.013185637830335523,0.014992910112681883,-0.00180727228234636,113.70636980630897
PSMB4,0.0014836864217490616,0.004158051299693097,-0.0026743648779440354,280.2513549184691
PSMB7,0.002573303387547143,0.004422940935010054,-0.0018496375474629108,171.87794320769825
PSMB8,-0.005861328469219252,-0.0015994759878076113,-0.004261852481411641,27.288625713560574
PSMB9,-0.00908133713745727,-0.0036492539176424966,-0.005432083219814772,40.18410353460647
PSMD11,0.008077123052696603,0.006493635700213059,0.001583487352483544,80.3954038813995
PSMD2,0.00960026431665362,0.00840236228847119,0.0011979020281824308,87.52219742424774
PSME1,-0.009870931898876174,-0.006390864907143337,-0.0034800669917328386,64.744291345693
PSME2,-0.004665224119775541,-0.0021741122933100917,-0.0024911118264654493,46.60252621292491
PTBP1,0.0004311896711312428,0.004040121763704398,-0.0036089320925731553,936.9709049627701
PTBP3,0.0005554834404137544,0.0025761714819997226,-0.0020206880415859683,463.7710676092972
PTDSS1,-4.70448684325225e-06,0.002623450874217494,-0.002628155361060746,-55764.86791498562
PTEN,-0.00035214632107019274,-3.481393066586281e-05,-0.00031733239040432993,9.886211663396423
PTGES3,0.0038066222372032583,0.0026269348833295484,0.0011796873538737099,69.0096027300983
PTHLH,0.14245190222607043,0.1056520327969333,0.03679986942913712,74.16681079432978
PTK2,0.014122324414649352,0.00865644609057179,0.005465878324077563,61.296184936753725
PTMA,-0.017710231554655932,-0.0002378941426289978,-0.017472337412026934,1.343258228413488
PTMS,0.011037740349679845,0.01129149583227839,-0.00025375548259854585,102.29898035793083
PTP4A2,-0.011782854260712638,-0.005859897137075741,-0.005922957123636898,49.732407848022795
PTPRF,0.020854592947711758,0.022619550394782566,-0.0017649574470708083,108.46315941766902
PUF60,0.005707659164653211,0.006154617164646799,-0.00044695799999358826,107.8308460105947
PUM1,0.008125724635760159,0.0011081680108400225,0.007017556624920136,13.637774604902715
PUM2,-0.002058870112541752,-0.0018379639124515045,-0.00022090620009024742,89.2705130476866
QKI,-0.0008682855734707228,0.0007652270945165242,-0.001633512667987247,-88.1308083304607
R3HDM4,0.004289134501352714,0.004538798034951266,-0.00024966353359855245,105.82083712972425
RAB10,0.00607051678270982,0.0056631545608779345,0.0004073622218318855,93.28949681858809
RAB11A,0.002617132519279264,0.003906015517251723,-0.0012888829979724589,149.24790733666808
RAB11B,0.0013647399778987327,0.002532388160570052,-0.0011676481826713193,185.55828960686912
RAB14,0.0031989979167580725,0.0022497453319455787,0.0009492525848124937,70.32656445820743
RAB1A,0.006770901432743699,0.005290071923989335,0.0014808295087543636,78.12950722346723
RAB2A,0.008922731417062381,0.008031755469769978,0.0008909759472924023,90.01453808652532
RAB31,0.006101961831978573,0.004722035411998777,0.0013799264199797958,77.38552849105004
RAB5B,0.0016423863995998563,0.0038112116594872106,-0.0021688252598873544,232.0532890686234
RAB5C,0.002837630787628346,0.004163432542972769,-0.001325801755344423,146.72213739450262
RAB7A,0.004571176264175729,0.005638013387303018,-0.001066837123127289,123.33835016356913
RABGAP1L,0.0041056029526839784,-0.00212450141121214,0.006230104363896118,-51.7463923252315
RAC1,0.03395405806583149,0.03064094333465686,0.003313114731174624,90.24236005972827
RAC2,-0.029402514456683487,-0.020183842140343133,-0.009218672316340352,68.64665323123458
RACK1,-0.06594990617547526,-0.031795468997323426,-0.034154437178151836,48.21154546107176
RAD21,-0.0007457677016496642,0.0023823373855514805,-0.0031281050872011447,-319.44764841406607
RAD23A,0.007208306015050264,0.006177628729192275,0.0010306772858579886,85.70153259717287
RAD23B,0.004702727939195343,0.0038484758152763747,0.0008542521239189684,81.8349661097951
RALA,0.013771060543564514,0.010462353760914438,0.003308706782650077,75.97347878775902
RALY,0.002607405205397535,0.002770329364327449,-0.00016292415892991402,106.2485170541444
RAN,0.010489752756186596,0.015919297369064077,-0.005429544612877481,151.76046317846024
RAP1A,-0.005016102570211953,-0.004127855164146244,-0.0008882474060657092,82.29208048215457
RAP1B,0.009728749539839928,0.008987217520747572,0.000741532019092355,92.37793083216164
RBBP4,-0.003286706940887562,0.0007303064645875568,-0.004017013405475119,-22.2200055472649
RBIS,0.003353301406328087,0.004380108159471818,-0.0010268067531437313,130.62077125563547
RBM3,-0.008718055096119785,-0.0014863006052200237,-0.00723175449089976,17.048534206689556
RBM39,0.004095979758594902,0.003716070877902499,0.00037990888069240234,90.7248350069306
RBM8A,0.0022313174749700416,0.004916469667060037,-0.0026851521920899955,220.339316220613
RBMS1,0.0017940731134117663,0.00326224166781594,-0.0014681685544041738,181.83437695090228
RBMX,-0.00021977031789826865,-0.00016373058959544967,-5.603972830281898e-05,74.50077479127108
RBPJ,0.00022903322140201251,-0.00024126563188419953,0.00047029885328621205,-105.34088915455456
RBX1,0.005267498891893768,0.0066187356296055775,-0.0013512367377118092,125.65234023667756
REEP5,0.0031922072275095484,0.00625653990465415,-0.003064332677144602,195.994165126156
RELA,0.0048202951780478434,0.003942040486954795,0.0008782546910930486,81.78006411116237
RER1,0.005145253133623954,0.0038513807123899957,0.001293872421233958,74.85308521016059
RERE,0.0009066283132474705,-0.0014677514058372304,0.002374379719084701,-161.89119448298075
RFTN1,-0.0040036533761090435,-0.0019435849594834599,-0.002060068416625584,48.54528544057767
RHOA,-0.007775834203463899,-0.0029771731952850985,-0.004798661008178801,38.287508676031926
RHOB,0.004863455778282573,0.0066590631569152315,-0.0017956073786326585,136.92040105825203
RHOC,0.009274354666494915,0.008204686620281516,0.0010696680462133987,88.46638839381735
RHOG,-0.0009568486062249072,-0.0023849565085079824,0.0014281079022830752,249.2511869685891
RNASE1,0.008853375470143377,0.005245348694436172,0.003608026775707205,59.24687947693271
RNASEK,-6.334543123255858e-05,0.0019943829418079886,-0.0020577283730405472,-3148.4242872797845
RNF145,0.005836336221433255,0.002970757081624455,0.0028655791398088,50.901061366456254
RNF149,0.005646893811994391,0.005692636967788054,-4.5743155793662854e-05,100.81005872107072
RNF187,0.013455726960662688,0.011577987687141399,0.0018777392735212885,86.04505517233824
RNF213,-0.006371183218157709,-0.004072795304480349,-0.00229838791367736,63.925257915562476
RNPS1,0.004309568569030429,0.003788989596558174,0.000520578972472255,87.92039239813334
ROMO1,0.01156807409953864,0.006829253062230547,0.004738821037308094,59.035350253357315
RPL10,-0.11483754711005614,-0.08015527609079541,-0.03468227101926073,69.79884028172205
RPL10A,-0.07121959049092669,-0.05337967185720073,-0.01783991863372596,74.9508267167041
RPL11,-0.12414182695881402,-0.06993491827984308,-0.05420690867897095,56.33469394891785
RPL12,-0.0693705970651474,-0.03343490577115206,-0.03593569129399533,48.197517659755235
RPL13,-0.10247991282587934,-0.06496135288061136,-0.037518559945267975,63.38935220503683
RPL13A,-0.1349380759614125,-0.09046558861192097,-0.044472487349491524,67.0422991934396
RPL14,-0.04540764854779726,-0.02650487874495246,-0.0189027698028448,58.370956419495585
RPL15,-0.08972584834832263,-0.06144519125240629,-0.028280657095916345,68.4810368288426
RPL18,-0.045609652457041364,-0.03680436436257674,-0.008805288094464628,80.6942442660397
RPL18A,-0.05356647047140897,-0.02791433222423989,-0.02565213824716908,52.11157647420344
RPL19,-0.1316445656709486,-0.07357732760712751,-0.05806723806382109,55.89089624180712
RPL21,-0.10824259314338415,-0.09474721437434817,-0.013495378769035971,87.53228430959776
RPL22,-0.026800749229490772,-0.014947962064816132,-0.011852787164674642,55.77441860605831
RPL22L1,0.0017059022186598335,0.0003539384708016297,0.0013519637478582038,20.747875636136154
RPL23,-0.20069862713624204,-0.08123188519507593,-0.11946674194116609,40.47455946967319
RPL23A,-0.13968810681327232,-0.08206635948036506,-0.05762174733290727,58.74971130510562
RPL24,-0.0499691116575892,-0.031312342531750845,-0.01865676912583836,62.66339643241425
RPL26,-0.06242897522364696,-0.045046353174634776,-0.01738262204901218,72.15616308494526
RPL27,-0.10873482341269872,-0.05592360655490917,-0.05281121685778954,51.43118349735423
RPL27A,-0.15872677113298994,-0.0861097681344336,-0.07261700299855633,54.250311727368384
RPL28,-0.03861176345098002,-0.03363834571093537,-0.004973417740044644,87.11942347217914
RPL29,-0.08685009889196374,-0.04807189098493125,-0.038778207907032486,55.35041594452272
RPL3,-0.09960110977639347,-0.0714936471147865,-0.02810746266160698,71.77997039921664
RPL30,-0.15203728439876213,-0.07793986466769173,-0.0740974197310704,51.26365218630958
RPL31,-0.15235767255358862,-0.0942186295161658,-0.0581390430374228,61.84042322058075
RPL32,-0.16501415916037576,-0.10336106834703797,-0.0616530908133378,62.63769659098301
RPL34,-0.25691570897783855,-0.17040992499316973,-0.08650578398466882,66.32911847670212
RPL35,-0.025442847669215327,-0.017221732175238945,-0.008221115493976383,67.68791134994078
RPL35A,-0.09288391349826633,-0.051725336137599824,-0.0411585773606665,55.68815329746552
RPL36,-0.014458217778807209,-0.022020647131338875,0.007562429352531666,152.30540491385213
RPL36AL,-0.014910986769281568,-0.005247955740545087,-0.009663031028736481,35.195227664989346
RPL37,-0.0950463775900135,-0.04069013881271416,-0.054356238777299344,42.81082545642377
RPL37A,-0.1155477187665716,-0.06653922061656575,-0.049008498150005846,57.58592322448845
RPL38,-0.07502822781702811,-0.0370543902810037,-0.037973837536024416,49.38726577864602
RPL39,-0.15237801296444659,-0.06371873124461812,-0.08865928171982847,41.81622401093077
RPL4,-0.04816447244420041,-0.028701878446702186,-0.019462593997498227,59.5913896491941
RPL41,-0.10643551996693323,-0.05251826962285106,-0.05391725034408218,49.342803642211855
RPL5,-0.07879131908514628,-0.04131354019876706,-0.03747777888637922,52.4341268536466
RPL6,-0.04325742536112823,-0.026011946166343686,-0.017245479194784544,60.13290423363571
RPL7,-0.08465853096302572,-0.04416358177746631,-0.04049494918555941,52.16672351278405
RPL7A,-0.08905040543228057,-0.05227797226634244,-0.03677243316593813,58.70604632574956
RPL8,-0.015152017799829179,-0.007561279588706046,-0.007590738211123133,49.90278977095243
RPL9,-0.06542464830091596,-0.05121447927000025,-0.014210169030915716,78.2800987090415
RPLP0,-0.042803518563498726,-0.01755935362498661,-0.025244164938512115,41.02315467112226
RPLP1,-0.11862964603404037,-0.05560030922539268,-0.0630293368086477,46.868814907732556
RPLP2,-0.1650993863788094,-0.09952707993185937,-0.06557230644695003,60.283131339750234
RPN1,0.002008898263960535,0.007588859506232393,-0.0055799612422718576,377.7622611545786
RPN2,0.0055991259945943036,0.008853839903218513,-0.003254713908624209,158.12896355192728
RPS10,-0.027707992607883314,-0.017946498733490766,-0.009761493874392546,64.77011520634207
RPS11,-0.11257333360100824,-0.07281040422256796,-0.03976292937844029,64.67819855155808
RPS12,-0.1534171718766449,-0.10962040279492546,-0.04379676908171942,71.45249873532134
RPS13,-0.14271630044163272,-0.09165791304195554,-0.05105838739967717,64.22385723167008
RPS14,-0.08798565204748098,-0.0704931607070664,-0.017492491340414567,80.11892742355897
RPS15,-0.025459703982821883,-0.018876202850925956,-0.006583501131895927,74.14148594839149
RPS15A,-0.09700926759714659,-0.06071005250303455,-0.03629921509411205,62.58170379674144
RPS16,-0.10748575940866462,-0.061090992170336,-0.046394767238328624,56.83635907345261
RPS17,-0.027638467658403852,-0.014684992278357404,-0.012953475380046448,53.1324401188075
RPS18,-0.16550229031849573,-0.08097414301059719,-0.08452814730789852,48.92629754837169
RPS19,-0.0973130306659176,-0.06260054874387004,-0.034712481922047546,64.32905060657507
RPS2,-0.06950380190360488,-0.015935265768435687,-0.05356853613516919,22.92718575386189
RPS20,-0.11687418513907191,-0.0400378785007538,-0.07683630663831811,34.2572471868887
RPS21,-0.09963219530650139,-0.05780167309763841,-0.04183052220886298,58.015055193576195
RPS23,-0.1293964608469385,-0.09195362034073412,-0.0374428405062044,71.06347402306848
RPS24,-0.09625938476604572,-0.05167325530182361,-0.04458612946422211,53.68126487345959
RPS25,-0.08091248481514246,-0.041718403223471714,-0.03919408159167075,51.55990860839844
RPS26,-0.05048774733639544,-0.03311269819332859,-0.017375049143066847,65.58561223320498
RPS27,-0.18959757759814883,-0.11885316354713842,-0.07074441405101041,62.687068607515194
RPS27A,-0.1678414101055428,-0.12892216452222932,-0.03891924558331347,76.81189310859573
RPS27L,-0.003185550547924349,-0.0008101015580453553,-0.0023754489898789935,25.43050395396186
RPS28,-0.12094674248919807,-0.07382169426544395,-0.04712504822375411,61.03652958825003
RPS29,-0.30477985821181786,-0.2025068612827643,-0.10227299692905353,66.4436496791152
RPS3,-0.12074408117713842,-0.0849803547635124,-0.03576372641362601,70.38055524961212
RPS3A,-0.11394633371953805,-0.0814828672960822,-0.03246346642345586,71.50986314016926
RPS4X,-0.1160842882777493,-0.08533534153408727,-0.030748946743662034,73.51153442049754
RPS4Y1,-0.013277997475775127,-0.005567782450850336,-0.0077102150249247926,41.93239576230079
RPS5,-0.058848300055519435,-0.039761918121113175,-0.01908638193440626,67.56680835912076
RPS6,-0.1907362585954618,-0.13824293691758682,-0.052493321677874995,72.47858269611463
RPS7,-0.03988187028368169,-0.020115334071623577,-0.019766536212058115,50.43728874433978
RPS8,-0.1173825843946194,-0.05554838595914392,-0.061834198435475475,47.32251061401078
RPS9,-0.061699023432647174,-0.04154235794944866,-0.02015666548319851,67.33065717773923
RPSA,-0.05122099111754175,-0.02691762400352952,-0.024303367114012226,52.55193899266622
RRBP1,0.007775370462309825,0.007181291483815083,0.0005940789784947421,92.35947687155912
RSL1D1,-0.005343447179822386,-0.0008177199666098587,-0.004525727213212527,15.303229153226878
RTL8C,0.006173818103757642,0.006732177041093313,-0.0005583589373356713,109.04398101712505
RTN3,0.005333169015434878,0.0067031002074209286,-0.0013699311919860503,125.68700125612547
