gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface,dataset,specimen
Mpv17l2,0.039919227,0.037635267,0.0022839606,,,Connective tissue,mosta_mouse_embryo,
Madd,0.042449996,0.040167093,0.0022829026,,,Connective tissue,mosta_mouse_embryo,
Ppt1,0.08126068,0.07897941,0.002281271,,,Connective tissue,mosta_mouse_embryo,
Ndufaf8,0.13855323,0.13627286,0.0022803694,,,Connective tissue,mosta_mouse_embryo,
Kdm4b,0.055441737,0.053161528,0.0022802092,,,Connective tissue,mosta_mouse_embryo,
Avpi1,0.0520264,0.049746905,0.002279494,,,Connective tissue,mosta_mouse_embryo,
Exog,0.041226927,0.03894955,0.002277378,,,Connective tissue,mosta_mouse_embryo,
Otulin,0.06165638,0.059387445,0.0022689328,,,Connective tissue,mosta_mouse_embryo,
Phactr1,0.042043034,0.039776657,0.0022663772,,,Connective tissue,mosta_mouse_embryo,
Pgghg,0.04191597,0.039654877,0.0022610947,,,Connective tissue,mosta_mouse_embryo,
Myoz2,0.050889123,0.048632514,0.0022566095,,,Connective tissue,mosta_mouse_embryo,
Inf2,0.046936776,0.044682868,0.0022539087,,,Connective tissue,mosta_mouse_embryo,
Cep170b,0.042620163,0.040372208,0.0022479557,,,Connective tissue,mosta_mouse_embryo,
Hist1h4i,0.044764873,0.042519107,0.0022457652,,,Connective tissue,mosta_mouse_embryo,
Fam219b,0.046870567,0.044631217,0.0022393502,,,Connective tissue,mosta_mouse_embryo,
Eef2kmt,0.04430553,0.042073097,0.0022324324,,,Connective tissue,mosta_mouse_embryo,
9430015G10Rik,0.043334622,0.041106187,0.0022284351,,,Connective tissue,mosta_mouse_embryo,
Rpsa,2.3662078,2.3639808,0.002227068,,,Connective tissue,mosta_mouse_embryo,
Gfra4,0.039323717,0.03711005,0.002213668,,,Connective tissue,mosta_mouse_embryo,
Rogdi,0.06253233,0.06031963,0.0022126995,,,Connective tissue,mosta_mouse_embryo,
Ift22,0.06217936,0.05997155,0.002207812,,,Connective tissue,mosta_mouse_embryo,
Gramd1a,0.09195308,0.089758076,0.0021950006,,,Connective tissue,mosta_mouse_embryo,
Wfdc2,0.047569536,0.04537702,0.0021925159,,,Connective tissue,mosta_mouse_embryo,
Srebf1,0.07877327,0.07658796,0.0021853074,,,Connective tissue,mosta_mouse_embryo,
Rab3d,0.038639173,0.036470532,0.0021686405,,,Connective tissue,mosta_mouse_embryo,
Epb41l4aos,0.0895985,0.08743195,0.0021665469,,,Connective tissue,mosta_mouse_embryo,
Sned1,0.06327991,0.061120756,0.002159156,,,Connective tissue,mosta_mouse_embryo,
Tbl3,0.05407461,0.051916093,0.0021585189,,,Connective tissue,mosta_mouse_embryo,
Cntd1,0.108916394,0.10676237,0.0021540225,,,Connective tissue,mosta_mouse_embryo,
Thap4,0.06766865,0.06551654,0.0021521077,,,Connective tissue,mosta_mouse_embryo,
Nomo1,0.079362035,0.07721094,0.0021510944,,,Connective tissue,mosta_mouse_embryo,
Tmem176a,0.075110964,0.07296212,0.0021488443,,,Connective tissue,mosta_mouse_embryo,
Sft2d2,0.04694162,0.04479926,0.0021423586,,,Connective tissue,mosta_mouse_embryo,
Def8,0.04995766,0.04781718,0.0021404773,,,Connective tissue,mosta_mouse_embryo,
Ccdc85b,0.037166156,0.035028715,0.0021374412,,,Connective tissue,mosta_mouse_embryo,
9330111N05Rik,0.0416198,0.039484542,0.0021352582,,,Connective tissue,mosta_mouse_embryo,
Sigmar1,0.06285073,0.060718384,0.002132345,,,Connective tissue,mosta_mouse_embryo,
Psph,0.040105183,0.037980564,0.0021246187,,,Connective tissue,mosta_mouse_embryo,
Slx1b,0.039026882,0.036904585,0.0021222979,,,Connective tissue,mosta_mouse_embryo,
Elp6,0.038341366,0.036223657,0.0021177083,,,Connective tissue,mosta_mouse_embryo,
Foxo4,0.049076065,0.046960093,0.0021159723,,,Connective tissue,mosta_mouse_embryo,
Ispd,0.05330927,0.0511979,0.0021113679,,,Connective tissue,mosta_mouse_embryo,
Fuz,0.057784848,0.055673614,0.0021112338,,,Connective tissue,mosta_mouse_embryo,
A230087F16Rik,0.061870914,0.059761364,0.00210955,,,Connective tissue,mosta_mouse_embryo,
Rcan3,0.052959256,0.050851934,0.0021073222,,,Connective tissue,mosta_mouse_embryo,
2310033P09Rik,0.051057033,0.048952345,0.0021046884,,,Connective tissue,mosta_mouse_embryo,
Fam213a,0.056235272,0.05413514,0.0021001324,,,Connective tissue,mosta_mouse_embryo,
Fam234a,0.060743038,0.058659,0.0020840392,,,Connective tissue,mosta_mouse_embryo,
Gatc,0.053474586,0.051391948,0.0020826384,,,Connective tissue,mosta_mouse_embryo,
Creld2,0.0624972,0.06041561,0.002081588,,,Connective tissue,mosta_mouse_embryo,
Prkag2,0.051572856,0.04949426,0.0020785965,,,Connective tissue,mosta_mouse_embryo,
St6galnac4,0.059065122,0.056986988,0.0020781346,,,Connective tissue,mosta_mouse_embryo,
Cd3eap,0.06383138,0.06175809,0.0020732917,,,Connective tissue,mosta_mouse_embryo,
Pygm,0.037456565,0.03539565,0.0020609163,,,Connective tissue,mosta_mouse_embryo,
Brms1,0.049772143,0.047717623,0.00205452,,,Connective tissue,mosta_mouse_embryo,
G0s2,0.05737333,0.055319253,0.0020540766,,,Connective tissue,mosta_mouse_embryo,
Rhbdd2,0.038338497,0.03628677,0.002051726,,,Connective tissue,mosta_mouse_embryo,
Cchcr1,0.03827794,0.036228154,0.002049785,,,Connective tissue,mosta_mouse_embryo,
Ncln,0.14479546,0.14275576,0.0020397007,,,Connective tissue,mosta_mouse_embryo,
Hist1h1e,0.090522125,0.08849171,0.0020304173,,,Connective tissue,mosta_mouse_embryo,
Nefl,0.06534749,0.06332331,0.0020241812,,,Connective tissue,mosta_mouse_embryo,
Cby1,0.04550762,0.043484345,0.002023276,,,Connective tissue,mosta_mouse_embryo,
Wbp1,0.09562224,0.093599774,0.0020224676,,,Connective tissue,mosta_mouse_embryo,
Cacnb4,0.038376514,0.036369346,0.0020071678,,,Connective tissue,mosta_mouse_embryo,
Rbfox1,0.059850503,0.05784733,0.0020031743,,,Connective tissue,mosta_mouse_embryo,
Ccdc9,0.05291894,0.05092279,0.001996152,,,Connective tissue,mosta_mouse_embryo,
Tmem161a,0.042626206,0.040641755,0.001984451,,,Connective tissue,mosta_mouse_embryo,
Wasf1,0.05873028,0.056745928,0.0019843504,,,Connective tissue,mosta_mouse_embryo,
Dhcr7,0.0387498,0.03678234,0.00196746,,,Connective tissue,mosta_mouse_embryo,
Atp8a2,0.037678,0.03571103,0.0019669682,,,Connective tissue,mosta_mouse_embryo,
B9d1,0.04204914,0.04008279,0.0019663498,,,Connective tissue,mosta_mouse_embryo,
Pigu,0.050021265,0.048057403,0.0019638613,,,Connective tissue,mosta_mouse_embryo,
Dgkh,0.04188765,0.03992931,0.0019583367,,,Connective tissue,mosta_mouse_embryo,
H2-Ke6,0.0520591,0.050105292,0.0019538067,,,Connective tissue,mosta_mouse_embryo,
Lingo1,0.042095993,0.040142287,0.0019537061,,,Connective tissue,mosta_mouse_embryo,
Ltbr,0.05645173,0.054509386,0.001942344,,,Connective tissue,mosta_mouse_embryo,
Cnnm3,0.044160083,0.042224318,0.0019357651,,,Connective tissue,mosta_mouse_embryo,
Sgsm3,0.044359386,0.04242527,0.0019341148,,,Connective tissue,mosta_mouse_embryo,
Por,0.10568971,0.10375564,0.0019340739,,,Connective tissue,mosta_mouse_embryo,
Itgb1bp2,0.11992238,0.11799982,0.0019225553,,,Connective tissue,mosta_mouse_embryo,
Abhd11,0.07063863,0.06871944,0.0019191876,,,Connective tissue,mosta_mouse_embryo,
Ftsj1,0.03976134,0.037846252,0.0019150861,,,Connective tissue,mosta_mouse_embryo,
Ecscr,0.048131704,0.046220597,0.0019111075,,,Connective tissue,mosta_mouse_embryo,
Pgam2,0.09288195,0.090972476,0.001909472,,,Connective tissue,mosta_mouse_embryo,
Opa3,0.055532824,0.05362355,0.0019092746,,,Connective tissue,mosta_mouse_embryo,
Coprs,0.059327375,0.057427634,0.0018997416,,,Connective tissue,mosta_mouse_embryo,
Vav2,0.04722752,0.045331795,0.0018957257,,,Connective tissue,mosta_mouse_embryo,
Pdrg1,0.15992185,0.15802783,0.001894027,,,Connective tissue,mosta_mouse_embryo,
Cd151,0.055734195,0.05384844,0.0018857531,,,Connective tissue,mosta_mouse_embryo,
Mgll,0.04299527,0.04111028,0.0018849894,,,Connective tissue,mosta_mouse_embryo,
Lbh,0.08589375,0.08401079,0.0018829629,,,Connective tissue,mosta_mouse_embryo,
Rbm42,0.18180627,0.17993827,0.0018679947,,,Connective tissue,mosta_mouse_embryo,
Gadd45gip1,0.30595165,0.3040838,0.0018678606,,,Connective tissue,mosta_mouse_embryo,
Extl3,0.1276508,0.12579586,0.0018549412,,,Connective tissue,mosta_mouse_embryo,
Haus7,0.041243687,0.039389428,0.0018542595,,,Connective tissue,mosta_mouse_embryo,
Ubtd1,0.078654826,0.07681417,0.0018406585,,,Connective tissue,mosta_mouse_embryo,
Taok2,0.086265735,0.084430136,0.0018355995,,,Connective tissue,mosta_mouse_embryo,
Pdzd4,0.04119936,0.039366167,0.001833193,,,Connective tissue,mosta_mouse_embryo,
Bub1b,0.10315226,0.10132012,0.0018321425,,,Connective tissue,mosta_mouse_embryo,
Deaf1,0.13371192,0.13188052,0.0018313974,,,Connective tissue,mosta_mouse_embryo,
Haus8,0.047550414,0.045730762,0.0018196516,,,Connective tissue,mosta_mouse_embryo,
Il1rapl1,0.068343684,0.06653084,0.0018128455,,,Connective tissue,mosta_mouse_embryo,
Zfp821,0.06481733,0.063007295,0.0018100366,,,Connective tissue,mosta_mouse_embryo,
Npr3,0.04067339,0.03887507,0.0017983206,,,Connective tissue,mosta_mouse_embryo,
Sp3os,0.04787599,0.04608406,0.001791928,,,Connective tissue,mosta_mouse_embryo,
Trp53i13,0.08354175,0.08175262,0.0017891303,,,Connective tissue,mosta_mouse_embryo,
Ctbp2,0.068937965,0.06716872,0.0017692447,,,Connective tissue,mosta_mouse_embryo,
Ccdc71,0.04405369,0.042288642,0.0017650463,,,Connective tissue,mosta_mouse_embryo,
Slc25a10,0.044849314,0.043088373,0.001760941,,,Connective tissue,mosta_mouse_embryo,
Shisa4,0.043747064,0.041989032,0.0017580315,,,Connective tissue,mosta_mouse_embryo,
Tmem201,0.047616348,0.04586219,0.0017541572,,,Connective tissue,mosta_mouse_embryo,
Ankrd54,0.061538756,0.059784625,0.0017541312,,,Connective tissue,mosta_mouse_embryo,
Rps6ka1,0.055017665,0.053265296,0.0017523691,,,Connective tissue,mosta_mouse_embryo,
E4f1,0.038277104,0.036532994,0.0017441101,,,Connective tissue,mosta_mouse_embryo,
Vgll3,0.055098172,0.053355504,0.0017426684,,,Connective tissue,mosta_mouse_embryo,
Evc,0.04528021,0.043540843,0.0017393678,,,Connective tissue,mosta_mouse_embryo,
Cntnap2,0.04670441,0.04497165,0.0017327629,,,Connective tissue,mosta_mouse_embryo,
Dtx2,0.05165072,0.04992308,0.0017276406,,,Connective tissue,mosta_mouse_embryo,
Sh2d3c,0.0420604,0.040333852,0.0017265491,,,Connective tissue,mosta_mouse_embryo,
Metap1d,0.0602404,0.058516122,0.0017242767,,,Connective tissue,mosta_mouse_embryo,
Ino80b,0.038114138,0.036394756,0.0017193817,,,Connective tissue,mosta_mouse_embryo,
Tmem141,0.04386529,0.042159002,0.0017062873,,,Connective tissue,mosta_mouse_embryo,
Sh3bgr,0.04155461,0.039876822,0.0016777888,,,Connective tissue,mosta_mouse_embryo,
Gpihbp1,0.04539464,0.043726303,0.0016683377,,,Connective tissue,mosta_mouse_embryo,
Tagln3,0.047669936,0.046004776,0.0016651601,,,Connective tissue,mosta_mouse_embryo,
Apom,0.04740046,0.045738626,0.0016618334,,,Connective tissue,mosta_mouse_embryo,
Os9,0.105188474,0.10353307,0.0016554072,,,Connective tissue,mosta_mouse_embryo,
Coro7,0.04052611,0.038871218,0.0016548932,,,Connective tissue,mosta_mouse_embryo,
Ahi1,0.051971115,0.05032139,0.0016497262,,,Connective tissue,mosta_mouse_embryo,
Cdc42bpb,0.051226903,0.04958403,0.0016428716,,,Connective tissue,mosta_mouse_embryo,
Ppp6r2,0.051797137,0.050156556,0.0016405806,,,Connective tissue,mosta_mouse_embryo,
Tmem219,0.056712322,0.05507345,0.0016388707,,,Connective tissue,mosta_mouse_embryo,
Tmem44,0.03839664,0.03675937,0.0016372725,,,Connective tissue,mosta_mouse_embryo,
Fam46c,0.075217396,0.073597275,0.0016201213,,,Connective tissue,mosta_mouse_embryo,
Dus1l,0.05346182,0.051848173,0.0016136467,,,Connective tissue,mosta_mouse_embryo,
Mrpl23,0.065766774,0.064161316,0.0016054586,,,Connective tissue,mosta_mouse_embryo,
Dcaf11,0.057073828,0.055481985,0.0015918426,,,Connective tissue,mosta_mouse_embryo,
Uck1,0.056205984,0.054621782,0.001584202,,,Connective tissue,mosta_mouse_embryo,
Slc35f3,0.037263315,0.035694767,0.0015685484,,,Connective tissue,mosta_mouse_embryo,
2300009A05Rik,0.046210542,0.04464832,0.0015622228,,,Connective tissue,mosta_mouse_embryo,
Fastk,0.10819012,0.10662854,0.0015615821,,,Connective tissue,mosta_mouse_embryo,
Cpxm1,0.13817221,0.13661312,0.0015590936,,,Connective tissue,mosta_mouse_embryo,
Fam53b,0.04333601,0.041788716,0.0015472956,,,Connective tissue,mosta_mouse_embryo,
Sssca1,0.11102224,0.10948384,0.0015384033,,,Connective tissue,mosta_mouse_embryo,
Chka,0.042875126,0.041350346,0.00152478,,,Connective tissue,mosta_mouse_embryo,
Rbm24,0.06164373,0.0601231,0.00152063,,,Connective tissue,mosta_mouse_embryo,
Ndufaf3,0.048649956,0.047157127,0.0014928281,,,Connective tissue,mosta_mouse_embryo,
Faap100,0.06861058,0.06712115,0.0014894307,,,Connective tissue,mosta_mouse_embryo,
Rhbdd3,0.0449531,0.043467384,0.0014857166,,,Connective tissue,mosta_mouse_embryo,
Nit1,0.038626898,0.03714474,0.0014821589,,,Connective tissue,mosta_mouse_embryo,
Pcdh15,0.057115655,0.05563931,0.0014763437,,,Connective tissue,mosta_mouse_embryo,
Bcam,0.047581673,0.04611352,0.0014681518,,,Connective tissue,mosta_mouse_embryo,
D10Jhu81e,0.06790754,0.066449516,0.0014580265,,,Connective tissue,mosta_mouse_embryo,
Chd7,0.056327958,0.054873083,0.0014548749,,,Connective tissue,mosta_mouse_embryo,
Cdk5r1,0.048504543,0.04705457,0.0014499724,,,Connective tissue,mosta_mouse_embryo,
Plxnb1,0.043085363,0.041642234,0.001443129,,,Connective tissue,mosta_mouse_embryo,
Cenpm,0.080860384,0.079417646,0.0014427379,,,Connective tissue,mosta_mouse_embryo,
Gadd45g,0.05989619,0.05845395,0.0014422387,,,Connective tissue,mosta_mouse_embryo,
Slc27a4,0.065656684,0.064216435,0.0014402494,,,Connective tissue,mosta_mouse_embryo,
Macc1,0.06491535,0.06347558,0.0014397725,,,Connective tissue,mosta_mouse_embryo,
Ddb1,0.5380763,0.53663695,0.001439333,,,Connective tissue,mosta_mouse_embryo,
Pradc1,0.03927616,0.037843395,0.0014327653,,,Connective tissue,mosta_mouse_embryo,
E2f2,0.062970154,0.06154002,0.0014301352,,,Connective tissue,mosta_mouse_embryo,
Mrm2,0.041035164,0.039616328,0.0014188364,,,Connective tissue,mosta_mouse_embryo,
Zfp580,0.07900697,0.07760014,0.0014068335,,,Connective tissue,mosta_mouse_embryo,
Erc2,0.046451733,0.045047645,0.001404088,,,Connective tissue,mosta_mouse_embryo,
Gtf3c5,0.06383708,0.0624577,0.0013793819,,,Connective tissue,mosta_mouse_embryo,
Cyth1,0.048666634,0.047296897,0.0013697371,,,Connective tissue,mosta_mouse_embryo,
Rrp9,0.04314888,0.041795325,0.0013535544,,,Connective tissue,mosta_mouse_embryo,
Apoc1,0.044887785,0.04355408,0.0013337061,,,Connective tissue,mosta_mouse_embryo,
Nefm,0.060813002,0.05948857,0.0013244338,,,Connective tissue,mosta_mouse_embryo,
Clybl,0.03929313,0.037970148,0.001322981,,,Connective tissue,mosta_mouse_embryo,
Shank1,0.092440225,0.09111812,0.0013221055,,,Connective tissue,mosta_mouse_embryo,
Hlx,0.05117773,0.049855854,0.0013218746,,,Connective tissue,mosta_mouse_embryo,
Tmem88,0.05254263,0.051220905,0.0013217255,,,Connective tissue,mosta_mouse_embryo,
Krt19,0.055130955,0.05382202,0.0013089366,,,Connective tissue,mosta_mouse_embryo,
Gramd1b,0.04294277,0.04167028,0.0012724884,,,Connective tissue,mosta_mouse_embryo,
Rpap1,0.056880016,0.055610485,0.0012695305,,,Connective tissue,mosta_mouse_embryo,
Upf1,0.096013315,0.094745375,0.0012679398,,,Connective tissue,mosta_mouse_embryo,
Nsmf,0.08981884,0.08856279,0.0012560561,,,Connective tissue,mosta_mouse_embryo,
9530082P21Rik,0.06139657,0.060145427,0.0012511425,,,Connective tissue,mosta_mouse_embryo,
Ninj1,0.0703968,0.069159724,0.0012370795,,,Connective tissue,mosta_mouse_embryo,
Fam69b,0.048803493,0.047573164,0.0012303293,,,Connective tissue,mosta_mouse_embryo,
Ptges2,0.038606763,0.037390705,0.0012160577,,,Connective tissue,mosta_mouse_embryo,
Mfsd11,0.051114336,0.049901824,0.0012125112,,,Connective tissue,mosta_mouse_embryo,
Rab44,0.033027925,0.0318158,0.0012121238,,,Connective tissue,mosta_mouse_embryo,
Rabl2,0.03881606,0.037617356,0.0011987053,,,Connective tissue,mosta_mouse_embryo,
Bambi,0.041639272,0.040460683,0.0011785887,,,Connective tissue,mosta_mouse_embryo,
Atp13a2,0.083324105,0.082151994,0.0011721104,,,Connective tissue,mosta_mouse_embryo,
Yif1b,0.17909989,0.17793779,0.0011620969,,,Connective tissue,mosta_mouse_embryo,
Fam20c,0.04254799,0.041387036,0.0011609532,,,Connective tissue,mosta_mouse_embryo,
Rabgef1,0.11403326,0.11288003,0.0011532307,,,Connective tissue,mosta_mouse_embryo,
Slc25a38,0.03891019,0.037763577,0.0011466146,,,Connective tissue,mosta_mouse_embryo,
2210016L21Rik,0.097176805,0.09603797,0.0011388361,,,Connective tissue,mosta_mouse_embryo,
Zfp593,0.061263565,0.060143538,0.0011200272,,,Connective tissue,mosta_mouse_embryo,
Plcxd1,0.050226215,0.04914831,0.0010779053,,,Connective tissue,mosta_mouse_embryo,
Traf2,0.060629588,0.059556216,0.0010733716,,,Connective tissue,mosta_mouse_embryo,
Rnd2,0.04430747,0.043238383,0.0010690875,,,Connective tissue,mosta_mouse_embryo,
Paqr4,0.03721848,0.036154393,0.0010640882,,,Connective tissue,mosta_mouse_embryo,
Mrpl58,0.15263128,0.15157479,0.0010564923,,,Connective tissue,mosta_mouse_embryo,
Zfp414,0.06546152,0.06441295,0.0010485649,,,Connective tissue,mosta_mouse_embryo,
Kif1a,0.05126151,0.050213866,0.0010476448,,,Connective tissue,mosta_mouse_embryo,
Prkab2,0.04019364,0.039147135,0.0010465048,,,Connective tissue,mosta_mouse_embryo,
Nat10,0.04136331,0.04031765,0.0010456592,,,Connective tissue,mosta_mouse_embryo,
Unc79,0.034403097,0.03335991,0.0010431856,,,Connective tissue,mosta_mouse_embryo,
1110004E09Rik,0.03848976,0.037481066,0.0010086931,,,Connective tissue,mosta_mouse_embryo,
Wdr86,0.03998712,0.038981654,0.001005467,,,Connective tissue,mosta_mouse_embryo,
Bola1,0.0787174,0.07771619,0.0010012165,,,Connective tissue,mosta_mouse_embryo,
Tmem55b,0.08933007,0.0883447,0.0009853691,,,Connective tissue,mosta_mouse_embryo,
Aup1,0.082414895,0.08143818,0.000976719,,,Connective tissue,mosta_mouse_embryo,
Lrp10,0.08116351,0.08019246,0.00097104907,,,Connective tissue,mosta_mouse_embryo,
Nat9,0.04064663,0.039678354,0.00096827745,,,Connective tissue,mosta_mouse_embryo,
Narfl,0.080081575,0.07911729,0.00096428394,,,Connective tissue,mosta_mouse_embryo,
Grina,0.13004942,0.12909196,0.0009574592,,,Connective tissue,mosta_mouse_embryo,
Rcsd1,0.052549146,0.051598836,0.0009503104,,,Connective tissue,mosta_mouse_embryo,
Zbtb17,0.050538,0.04961109,0.0009269081,,,Connective tissue,mosta_mouse_embryo,
Tubgcp3,0.06690643,0.065980926,0.0009255037,,,Connective tissue,mosta_mouse_embryo,
Arl4c,0.04649277,0.045582667,0.0009101033,,,Connective tissue,mosta_mouse_embryo,
Mrrf,0.06843777,0.06754481,0.00089295954,,,Connective tissue,mosta_mouse_embryo,
Pcx,0.039356973,0.038466107,0.0008908659,,,Connective tissue,mosta_mouse_embryo,
Parp6,0.04431225,0.043423418,0.0008888319,,,Connective tissue,mosta_mouse_embryo,
AC124490.1,0.067944944,0.06707226,0.0008726865,,,Connective tissue,mosta_mouse_embryo,
Nkiras2,0.14623074,0.14536142,0.00086931884,,,Connective tissue,mosta_mouse_embryo,
Tmem205,0.06850707,0.06764039,0.00086668134,,,Connective tissue,mosta_mouse_embryo,
Snap91,0.035428237,0.034566913,0.00086132437,,,Connective tissue,mosta_mouse_embryo,
Aplnr,0.05433848,0.05348325,0.0008552298,,,Connective tissue,mosta_mouse_embryo,
Lrrc8d,0.07975046,0.07890212,0.00084834546,,,Connective tissue,mosta_mouse_embryo,
Dut,0.2572669,0.25642014,0.0008467734,,,Connective tissue,mosta_mouse_embryo,
Abcb10,0.038783025,0.037943415,0.00083960965,,,Connective tissue,mosta_mouse_embryo,
Tgm2,0.047294438,0.046456326,0.0008381121,,,Connective tissue,mosta_mouse_embryo,
Mvd,0.050911333,0.05007667,0.00083466247,,,Connective tissue,mosta_mouse_embryo,
Slc4a3,0.04758588,0.04677105,0.000814829,,,Connective tissue,mosta_mouse_embryo,
Spon1,0.055967934,0.05515641,0.0008115247,,,Connective tissue,mosta_mouse_embryo,
Txnrd2,0.039194133,0.03839472,0.00079941377,,,Connective tissue,mosta_mouse_embryo,
Tab1,0.06545935,0.06466755,0.00079179555,,,Connective tissue,mosta_mouse_embryo,
Mgst3,0.101746105,0.10095966,0.00078644603,,,Connective tissue,mosta_mouse_embryo,
Wsb2,0.13873336,0.13795151,0.000781849,,,Connective tissue,mosta_mouse_embryo,
Wdr81,0.038890492,0.038112503,0.0007779896,,,Connective tissue,mosta_mouse_embryo,
Stxbp1,0.042472694,0.04171006,0.000762634,,,Connective tissue,mosta_mouse_embryo,
Dtx4,0.050463,0.04971486,0.0007481389,,,Connective tissue,mosta_mouse_embryo,
Ppp1r35,0.03823652,0.037496284,0.00074023753,,,Connective tissue,mosta_mouse_embryo,
Gm45699,0.06958358,0.06885921,0.0007243678,,,Connective tissue,mosta_mouse_embryo,
Bscl2,0.048172034,0.0474481,0.00072393566,,,Connective tissue,mosta_mouse_embryo,
Cacnb1,0.04073645,0.040020265,0.00071618706,,,Connective tissue,mosta_mouse_embryo,
Hbb-y,0.6734394,0.6727369,0.00070250034,,,Connective tissue,mosta_mouse_embryo,
Id4,0.053047787,0.052345432,0.00070235506,,,Connective tissue,mosta_mouse_embryo,
Tmem115,0.059649102,0.058968972,0.00068013,,,Connective tissue,mosta_mouse_embryo,
Dner,0.0437281,0.043060306,0.0006677918,,,Connective tissue,mosta_mouse_embryo,
Lars,0.17580909,0.17514622,0.00066286325,,,Connective tissue,mosta_mouse_embryo,
Ndrg2,0.053999335,0.05333688,0.0006624535,,,Connective tissue,mosta_mouse_embryo,
Gm5617,0.047594372,0.046945833,0.0006485395,,,Connective tissue,mosta_mouse_embryo,
Pisd,0.037945833,0.03729907,0.00064676255,,,Connective tissue,mosta_mouse_embryo,
Rab3a,0.057004243,0.05635856,0.0006456822,,,Connective tissue,mosta_mouse_embryo,
Rdh13,0.041065622,0.040421166,0.0006444566,,,Connective tissue,mosta_mouse_embryo,
Evc2,0.052395806,0.051756788,0.0006390177,,,Connective tissue,mosta_mouse_embryo,
Acvrl1,0.0477156,0.04708003,0.0006355718,,,Connective tissue,mosta_mouse_embryo,
Armc9,0.040985115,0.040355016,0.0006300993,,,Connective tissue,mosta_mouse_embryo,
Apbb1,0.066427715,0.06579945,0.00062826276,,,Connective tissue,mosta_mouse_embryo,
Ntmt1,0.1156793,0.11505696,0.00062233955,,,Connective tissue,mosta_mouse_embryo,
Msantd3,0.03972751,0.03910731,0.0006201975,,,Connective tissue,mosta_mouse_embryo,
Tmem41a,0.06813668,0.06754701,0.00058966875,,,Connective tissue,mosta_mouse_embryo,
Ift140,0.04195805,0.041370656,0.0005873926,,,Connective tissue,mosta_mouse_embryo,
Fbxo7,0.04328396,0.04270057,0.00058339164,,,Connective tissue,mosta_mouse_embryo,
Thop1,0.083919555,0.08333969,0.0005798638,,,Connective tissue,mosta_mouse_embryo,
Dusp8,0.038693465,0.03811435,0.000579115,,,Connective tissue,mosta_mouse_embryo,
Slc12a4,0.05736776,0.056807064,0.00056069717,,,Connective tissue,mosta_mouse_embryo,
Lrfn5,0.043512117,0.042976968,0.0005351491,,,Connective tissue,mosta_mouse_embryo,
Dus2,0.038455997,0.037930213,0.00052578375,,,Connective tissue,mosta_mouse_embryo,
Msx1,0.052313242,0.05180001,0.00051323324,,,Connective tissue,mosta_mouse_embryo,
Tpgs1,0.106333196,0.105846524,0.00048667192,,,Connective tissue,mosta_mouse_embryo,
Fdft1,0.1007857,0.10032101,0.0004646927,,,Connective tissue,mosta_mouse_embryo,
Cep89,0.042780604,0.04232091,0.00045969337,,,Connective tissue,mosta_mouse_embryo,
Mapk8ip1,0.08452949,0.08407205,0.00045743585,,,Connective tissue,mosta_mouse_embryo,
St6galnac6,0.040543623,0.040090695,0.00045292825,,,Connective tissue,mosta_mouse_embryo,
Trabd,0.07502804,0.07457571,0.0004523322,,,Connective tissue,mosta_mouse_embryo,
Mxra7,0.10567596,0.10528371,0.00039225072,,,Connective tissue,mosta_mouse_embryo,
Ankrd13b,0.03865776,0.038276438,0.00038132071,,,Connective tissue,mosta_mouse_embryo,
Lrfn4,0.048477,0.048110794,0.0003662072,,,Connective tissue,mosta_mouse_embryo,
Plekha7,0.03431954,0.033959728,0.0003598109,,,Connective tissue,mosta_mouse_embryo,
Col9a3,0.064326175,0.06398317,0.00034300238,,,Connective tissue,mosta_mouse_embryo,
Dclk2,0.041668113,0.041329265,0.00033884868,,,Connective tissue,mosta_mouse_embryo,
Rangap1,0.23760517,0.2372705,0.00033466518,,,Connective tissue,mosta_mouse_embryo,
Efnb3,0.06732941,0.067007534,0.00032187253,,,Connective tissue,mosta_mouse_embryo,
Acads,0.049447067,0.04913177,0.0003152974,,,Connective tissue,mosta_mouse_embryo,
Rad23a,0.04913409,0.048820507,0.00031358376,,,Connective tissue,mosta_mouse_embryo,
Ctgf,0.03903519,0.038726628,0.00030856207,,,Connective tissue,mosta_mouse_embryo,
Snhg20,0.09510529,0.09481572,0.00028956681,,,Connective tissue,mosta_mouse_embryo,
Pcca,0.05172231,0.05143535,0.0002869591,,,Connective tissue,mosta_mouse_embryo,
Runx1,0.041408062,0.041149575,0.00025848672,,,Connective tissue,mosta_mouse_embryo,
Mad2l2,0.053044077,0.052786548,0.00025752932,,,Connective tissue,mosta_mouse_embryo,
2310061I04Rik,0.04049453,0.040242847,0.00025168434,,,Connective tissue,mosta_mouse_embryo,
Apeh,0.052696437,0.052451577,0.0002448596,,,Connective tissue,mosta_mouse_embryo,
Ambp,0.036286578,0.036051057,0.0002355203,,,Connective tissue,mosta_mouse_embryo,
Pgp,0.08002989,0.07980706,0.00022283196,,,Connective tissue,mosta_mouse_embryo,
Slco2a1,0.060888242,0.06068136,0.00020688027,,,Connective tissue,mosta_mouse_embryo,
Snrpn,0.04823155,0.04803335,0.00019820035,,,Connective tissue,mosta_mouse_embryo,
