interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
not_anno,SMESG000072403.1,0.059255473,0.069616966,-0.010361493,,
not_anno,SMESG000015438.1,0.068883605,0.07928276,-0.010399155,,
not_anno,SMESG000014112.1,0.050132684,0.060533807,-0.010401122,,
not_anno,SMESG000000928.1,0.08369526,0.094147764,-0.0104525015,,
not_anno,SMESG000053228.1,0.12418389,0.13464718,-0.0104632825,,
not_anno,SMESG000078985.1,0.054491065,0.065069966,-0.010578901,,
not_anno,SMESG000039761.1,0.05964519,0.070236236,-0.010591045,,
not_anno,SMESG000024014.1,0.056075886,0.0668204,-0.010744512,,
not_anno,SMESG000011961.1,0.05857771,0.069341615,-0.010763906,,
not_anno,SMESG000078773.1,0.113825224,0.12463183,-0.010806605,,
not_anno,SMESG000018835.1,0.057811443,0.06863981,-0.010828365,,
not_anno,SMESG000037231.1,0.056662023,0.06750521,-0.010843188,,
not_anno,SMESG000056302.1,0.07024567,0.081173286,-0.010927618,,
not_anno,SMESG000078818.1,0.06280818,0.07385192,-0.011043742,,
not_anno,SMESG000052485.1,0.051517818,0.06256911,-0.011051293,,
not_anno,SMESG000009106.1,0.058250252,0.0693416,-0.011091348,,
not_anno,SMESG000048024.1,0.10830246,0.119397104,-0.011094645,,
not_anno,SMESG000033377.1,0.21998496,0.2310822,-0.0110972375,,
not_anno,SMESG000051496.1,0.07604928,0.08715567,-0.011106387,,
not_anno,SMESG000072630.1,0.081453376,0.09256863,-0.011115253,,
not_anno,SMESG000049546.1,0.07839655,0.089552484,-0.011155933,,
not_anno,SMESG000056142.1,0.09277292,0.103943035,-0.011170112,,
not_anno,SMESG000019639.1,0.107904986,0.11912181,-0.011216827,,
not_anno,SMESG000061749.1,0.056658804,0.067938276,-0.011279471,,
not_anno,SMESG000018297.1,0.10450688,0.11579131,-0.011284433,,
not_anno,SMESG000034977.1,0.06265111,0.07402182,-0.011370711,,
not_anno,SMESG000013662.1,0.081591815,0.092969604,-0.011377789,,
not_anno,SMESG000016697.1,0.0550608,0.06646623,-0.011405427,,
not_anno,SMESG000062685.1,0.051147807,0.062608,-0.011460196,,
not_anno,SMESG000021627.1,0.083226256,0.094744585,-0.011518329,,
not_anno,SMESG000078548.1,0.052758887,0.06428022,-0.011521332,,
not_anno,SMESG000065858.1,0.07457233,0.086133614,-0.011561282,,
not_anno,SMESG000012361.1,0.051229645,0.0628052,-0.011575554,,
not_anno,SMESG000004103.1,0.050270177,0.06187745,-0.011607274,,
not_anno,SMESG000038553.1,0.057572447,0.069285974,-0.011713527,,
not_anno,SMESG000072849.1,0.091561556,0.1033411,-0.011779547,,
not_anno,SMESG000062111.1,0.14300466,0.15480605,-0.011801392,,
not_anno,SMESG000054049.1,0.052303683,0.06427994,-0.011976261,,
not_anno,SMESG000047749.1,0.07774496,0.08973283,-0.011987872,,
not_anno,SMESG000035332.1,0.09590455,0.10794874,-0.012044191,,
not_anno,SMESG000065727.1,0.11714134,0.12920448,-0.012063138,,
not_anno,SMESG000070850.1,0.070461236,0.08260337,-0.012142137,,
not_anno,SMESG000049854.1,0.071697995,0.0838918,-0.0121938065,,
not_anno,SMESG000026924.1,0.062395733,0.074690215,-0.012294482,,
not_anno,SMESG000016949.1,0.047683317,0.05999311,-0.012309793,,
not_anno,SMESG000034899.1,0.091439344,0.10380448,-0.012365133,,
not_anno,SMESG000010007.1,0.1127752,0.12517728,-0.01240208,,
not_anno,SMESG000035325.1,0.082921885,0.09532703,-0.012405142,,
not_anno,SMESG000041594.1,0.09504588,0.107462525,-0.012416646,,
not_anno,SMESG000042680.1,0.0661404,0.07865055,-0.012510151,,
not_anno,SMESG000019345.1,0.056327987,0.068941206,-0.012613218,,
not_anno,SMESG000010381.1,0.057932556,0.070711024,-0.012778468,,
not_anno,SMESG000056268.1,0.073394164,0.08624735,-0.012853183,,
not_anno,SMESG000038855.1,0.15833767,0.17122366,-0.012885988,,
not_anno,SMESG000023253.1,0.10532015,0.11821421,-0.012894064,,
not_anno,SMESG000032743.1,0.062310588,0.07525437,-0.012943786,,
not_anno,SMESG000056595.1,0.1819652,0.19491601,-0.012950808,,
not_anno,SMESG000068918.1,0.059268605,0.07224602,-0.012977418,,
not_anno,SMESG000059431.1,0.06901414,0.08200777,-0.012993634,,
not_anno,SMESG000029426.1,0.1314538,0.14445758,-0.013003781,,
not_anno,SMESG000042663.1,0.06817001,0.08118455,-0.01301454,,
not_anno,SMESG000001545.1,0.049909994,0.0629425,-0.013032503,,
not_anno,SMESG000023649.1,0.30927166,0.32232448,-0.013052821,,
not_anno,SMESG000020522.1,0.061567273,0.07462189,-0.0130546205,,
not_anno,SMESG000008704.1,0.14003882,0.15314461,-0.013105795,,
not_anno,SMESG000062092.1,0.04997222,0.06310661,-0.01313439,,
not_anno,SMESG000038869.1,0.06501754,0.07818954,-0.013172001,,
not_anno,SMESG000048218.1,0.06530881,0.07860813,-0.013299324,,
not_anno,SMESG000044312.1,0.05919652,0.07255642,-0.013359901,,
not_anno,SMESG000079304.1,0.09651285,0.109939724,-0.013426878,,
not_anno,SMESG000038804.1,0.056053028,0.06951207,-0.013459042,,
not_anno,SMESG000037135.1,0.07980931,0.09335878,-0.013549469,,
not_anno,SMESG000040593.1,0.06327945,0.0768569,-0.013577446,,
not_anno,SMESG000006567.1,0.058643155,0.07227189,-0.013628736,,
not_anno,SMESG000075106.1,0.07511665,0.0888695,-0.013752848,,
not_anno,SMESG000021272.1,0.06428761,0.07811705,-0.01382944,,
not_anno,SMESG000068535.1,0.08237362,0.09621306,-0.013839439,,
not_anno,SMESG000049264.1,0.065174624,0.0790174,-0.013842776,,
not_anno,SMESG000053650.1,0.069034114,0.08292816,-0.013894044,,
not_anno,SMESG000017972.1,0.11043142,0.12437241,-0.01394099,,
not_anno,SMESG000057909.1,0.075902246,0.089854695,-0.013952449,,
not_anno,SMESG000032144.1,0.05969431,0.073671944,-0.013977636,,
not_anno,SMESG000024545.1,0.0644709,0.07851952,-0.014048621,,
not_anno,SMESG000026342.1,0.060679883,0.074805334,-0.014125451,,
not_anno,SMESG000081058.1,0.05879373,0.07292374,-0.014130011,,
not_anno,SMESG000014734.1,0.08298056,0.09715646,-0.014175899,,
not_anno,SMESG000023446.1,0.06178356,0.075974956,-0.014191397,,
not_anno,SMESG000069827.1,0.051619317,0.06584067,-0.014221352,,
not_anno,SMESG000042238.1,0.08142716,0.095649496,-0.014222339,,
not_anno,SMESG000014076.1,0.10336296,0.117589675,-0.014226712,,
not_anno,SMESG000024933.1,0.10064756,0.11493018,-0.014282621,,
not_anno,SMESG000030582.1,0.09782098,0.11210435,-0.0142833665,,
not_anno,SMESG000008791.1,0.069783635,0.08410532,-0.014321685,,
not_anno,SMESG000073379.1,0.069057055,0.083439745,-0.01438269,,
not_anno,SMESG000060104.1,0.08165334,0.096036896,-0.014383554,,
not_anno,SMESG000040616.1,0.095817745,0.110335216,-0.014517471,,
not_anno,SMESG000045386.1,0.07902474,0.09354409,-0.014519349,,
not_anno,SMESG000013115.1,0.05871193,0.07323204,-0.014520109,,
not_anno,SMESG000006323.1,0.06551189,0.0800597,-0.01454781,,
not_anno,SMESG000081754.1,0.06104012,0.07565445,-0.014614329,,
not_anno,SMESG000036375.1,0.26722774,0.2818456,-0.01461786,,
not_anno,SMESG000076223.1,0.078392446,0.09311929,-0.014726847,,
not_anno,SMESG000071275.1,0.058698814,0.073481336,-0.014782522,,
not_anno,SMESG000038555.1,0.059049163,0.073858075,-0.014808912,,
not_anno,SMESG000026855.1,0.049418807,0.064273566,-0.014854759,,
not_anno,SMESG000010755.1,0.06897203,0.08383036,-0.014858328,,
not_anno,SMESG000017700.1,0.12393535,0.13880245,-0.014867105,,
not_anno,SMESG000033382.1,0.055335894,0.07020999,-0.014874093,,
not_anno,SMESG000057004.1,0.0862316,0.10118262,-0.0149510205,,
not_anno,SMESG000038604.1,0.051851753,0.06681726,-0.014965508,,
not_anno,SMESG000008222.1,0.07892306,0.09389544,-0.014972381,,
not_anno,SMESG000065363.1,0.051989254,0.06699717,-0.015007917,,
not_anno,SMESG000039126.1,0.08896363,0.103979655,-0.015016027,,
not_anno,SMESG000033847.1,0.053996604,0.06905608,-0.015059475,,
not_anno,SMESG000062065.1,0.06372147,0.07879857,-0.015077099,,
not_anno,SMESG000071444.1,0.06920093,0.08432444,-0.015123509,,
not_anno,SMESG000019836.1,0.0632991,0.07844943,-0.015150331,,
not_anno,SMESG000068122.1,0.15378092,0.16905656,-0.015275642,,
not_anno,SMESG000050509.1,0.11549017,0.13083218,-0.015342012,,
not_anno,SMESG000022851.1,0.06182581,0.07721505,-0.015389245,,
not_anno,SMESG000033716.1,0.08125669,0.096715175,-0.015458487,,
not_anno,SMESG000079665.1,0.16921484,0.18476482,-0.015549973,,
not_anno,SMESG000024268.1,0.0893059,0.10495124,-0.01564534,,
not_anno,SMESG000000632.1,0.080434926,0.09614242,-0.015707493,,
not_anno,SMESG000073334.1,0.12359393,0.13932842,-0.015734494,,
not_anno,SMESG000012051.1,0.0953349,0.11108512,-0.015750214,,
not_anno,SMESG000052032.1,0.06493581,0.08072624,-0.015790433,,
not_anno,SMESG000053168.1,0.07510587,0.090906605,-0.015800737,,
not_anno,SMESG000043864.1,0.07849091,0.09430441,-0.0158135,,
not_anno,SMESG000045892.1,0.9943652,1.0102146,-0.015849352,,
not_anno,SMESG000074136.1,0.05498549,0.07088841,-0.015902918,,
not_anno,SMESG000051237.1,0.07876319,0.094774835,-0.016011648,,
not_anno,SMESG000007797.1,0.07525336,0.0914541,-0.016200744,,
not_anno,SMESG000034017.1,0.07876982,0.09502967,-0.01625985,,
not_anno,SMESG000054078.1,0.05111174,0.067453295,-0.016341556,,
not_anno,SMESG000023415.1,0.10316996,0.11953145,-0.01636149,,
not_anno,SMESG000057052.1,0.05751675,0.07389141,-0.016374659,,
not_anno,SMESG000002751.1,0.048475742,0.064860456,-0.016384713,,
not_anno,SMESG000035357.1,0.06299477,0.07938177,-0.016387,,
not_anno,SMESG000000425.1,0.0669782,0.08340105,-0.016422845,,
not_anno,SMESG000046687.1,0.06912558,0.085688725,-0.016563147,,
not_anno,SMESG000052430.1,0.07066774,0.08726164,-0.016593896,,
not_anno,SMESG000027817.1,0.0570289,0.0736754,-0.0166465,,
not_anno,SMESG000014265.1,0.062123924,0.078817435,-0.01669351,,
not_anno,SMESG000071734.1,0.12414488,0.14090766,-0.016762778,,
not_anno,SMESG000049154.1,0.2338302,0.25061098,-0.016780779,,
not_anno,SMESG000035436.1,0.090746276,0.10755121,-0.016804934,,
not_anno,SMESG000068141.1,0.089412294,0.10627771,-0.016865417,,
not_anno,SMESG000073869.1,0.076879166,0.09380291,-0.01692374,,
not_anno,SMESG000074553.1,0.05807013,0.07517303,-0.017102897,,
not_anno,SMESG000009447.1,0.09325231,0.11046229,-0.017209984,,
not_anno,SMESG000015282.1,0.0779508,0.095164925,-0.017214127,,
not_anno,SMESG000013661.1,0.05406211,0.07129208,-0.01722997,,
not_anno,SMESG000041071.1,0.05560766,0.07286189,-0.017254226,,
not_anno,SMESG000060905.1,0.06794747,0.08524221,-0.017294742,,
not_anno,SMESG000009484.1,0.07050081,0.087845,-0.017344184,,
not_anno,SMESG000037255.1,0.05596782,0.07334673,-0.017378908,,
not_anno,SMESG000004988.1,0.06456266,0.081964694,-0.01740203,,
not_anno,SMESG000008345.1,0.11900508,0.13644725,-0.017442174,,
not_anno,SMESG000020805.1,0.057817977,0.075294204,-0.017476227,,
not_anno,SMESG000026239.1,0.053724818,0.07122618,-0.017501362,,
not_anno,SMESG000011290.1,0.052401923,0.07001368,-0.017611757,,
not_anno,SMESG000062403.1,0.109013095,0.12666507,-0.017651975,,
not_anno,SMESG000058039.1,0.10451966,0.122220084,-0.017700426,,
not_anno,SMESG000078868.1,0.07148965,0.08928803,-0.017798387,,
not_anno,SMESG000060876.1,0.120242976,0.13810362,-0.017860644,,
not_anno,SMESG000029088.1,0.06221887,0.080082856,-0.017863985,,
not_anno,SMESG000001317.1,0.121612355,0.13950527,-0.017892912,,
not_anno,SMESG000041686.1,0.07041901,0.08835992,-0.017940909,,
not_anno,SMESG000033211.1,0.04670096,0.06469006,-0.017989103,,
not_anno,SMESG000036937.1,0.058842856,0.0769167,-0.018073846,,
not_anno,SMESG000060019.1,0.21402758,0.23215611,-0.01812853,,
not_anno,SMESG000066416.1,0.07270968,0.09087938,-0.018169701,,
not_anno,SMESG000027783.1,0.13217455,0.15044278,-0.018268228,,
not_anno,SMESG000010356.1,0.13087626,0.14916798,-0.018291727,,
not_anno,SMESG000076159.1,0.113341704,0.13166428,-0.018322572,,
not_anno,SMESG000060313.1,0.08173227,0.10007934,-0.01834707,,
not_anno,SMESG000058272.1,0.13486753,0.15321589,-0.018348351,,
not_anno,SMESG000006432.1,0.058224026,0.07661567,-0.018391643,,
not_anno,SMESG000049554.1,0.06431724,0.08272814,-0.018410899,,
not_anno,SMESG000081696.1,0.085803404,0.10423119,-0.01842779,,
not_anno,SMESG000026631.1,0.052189045,0.070626415,-0.01843737,,
not_anno,SMESG000003099.1,0.11884286,0.13738742,-0.018544562,,
not_anno,SMESG000022762.1,0.18998438,0.20853244,-0.018548056,,
not_anno,SMESG000010412.1,0.10050914,0.119138256,-0.018629119,,
not_anno,SMESG000026208.1,0.058224004,0.07687373,-0.018649723,,
not_anno,SMESG000008328.1,0.07326402,0.091925204,-0.018661186,,
not_anno,SMESG000040636.1,0.12818226,0.14697745,-0.018795192,,
not_anno,SMESG000040163.1,0.048344746,0.06714517,-0.018800423,,
not_anno,SMESG000039266.1,0.07841931,0.09733745,-0.018918134,,
not_anno,SMESG000022877.1,0.10875174,0.12769188,-0.018940143,,
not_anno,SMESG000026676.1,0.063096195,0.08205249,-0.018956296,,
not_anno,SMESG000059984.1,0.21912318,0.23816818,-0.019044995,,
not_anno,SMESG000023167.1,0.11186625,0.13093555,-0.0190693,,
not_anno,SMESG000034830.1,0.09413167,0.11321265,-0.019080982,,
not_anno,SMESG000043151.1,0.053469393,0.07256677,-0.019097377,,
not_anno,SMESG000043835.1,0.048328355,0.06744979,-0.019121438,,
not_anno,SMESG000064394.1,0.05279809,0.07194069,-0.019142602,,
not_anno,SMESG000002904.1,0.102901824,0.12214003,-0.019238204,,
not_anno,SMESG000040933.1,0.062611856,0.08188258,-0.019270726,,
not_anno,SMESG000035457.1,0.105515726,0.12481911,-0.019303381,,
not_anno,SMESG000026284.1,0.13793233,0.15726534,-0.019333005,,
not_anno,SMESG000011356.1,0.062435005,0.08179023,-0.019355226,,
not_anno,SMESG000017824.1,0.08872373,0.108179726,-0.019456,,
not_anno,SMESG000039495.1,0.19347833,0.21302564,-0.019547313,,
not_anno,SMESG000025057.1,0.056367368,0.07594592,-0.019578554,,
not_anno,SMESG000071294.1,0.097423255,0.11700601,-0.019582756,,
not_anno,SMESG000073542.1,0.051239464,0.07082354,-0.019584078,,
not_anno,SMESG000016299.1,0.054265086,0.07385114,-0.019586053,,
not_anno,SMESG000050229.1,0.11312508,0.13278724,-0.019662164,,
not_anno,SMESG000028183.1,0.10059193,0.12025729,-0.01966536,,
not_anno,SMESG000010652.1,0.06855327,0.088235095,-0.019681826,,
not_anno,SMESG000056249.1,0.1035488,0.12324698,-0.01969818,,
not_anno,SMESG000012673.1,0.096406385,0.1161666,-0.019760214,,
not_anno,SMESG000024306.1,0.079332404,0.099137776,-0.019805372,,
not_anno,SMESG000047328.1,0.11950066,0.13941973,-0.019919075,,
not_anno,SMESG000060705.1,0.06780017,0.08776295,-0.01996278,,
not_anno,SMESG000045656.1,0.16932613,0.18933766,-0.02001153,,
not_anno,SMESG000067696.1,0.12930351,0.14939712,-0.020093605,,
not_anno,SMESG000054815.1,0.06003481,0.08013281,-0.020098,,
not_anno,SMESG000033574.1,0.055974446,0.0761867,-0.020212255,,
not_anno,SMESG000056344.1,0.09683582,0.11709984,-0.020264015,,
not_anno,SMESG000047488.1,0.07120457,0.09147235,-0.020267777,,
not_anno,SMESG000015143.1,0.2037752,0.22410722,-0.020332024,,
not_anno,SMESG000058557.1,0.10463879,0.12503439,-0.0203956,,
not_anno,SMESG000041839.1,0.4351908,0.45560148,-0.020410687,,
not_anno,SMESG000033349.1,0.1747585,0.1952389,-0.02048041,,
not_anno,SMESG000012475.1,0.045060534,0.065615326,-0.020554792,,
not_anno,SMESG000044527.1,0.13087466,0.15143529,-0.020560622,,
not_anno,SMESG000038602.1,0.07687079,0.09744935,-0.020578556,,
not_anno,SMESG000037203.1,0.18321814,0.20387495,-0.02065681,,
not_anno,SMESG000056978.1,0.08250426,0.10320225,-0.020697996,,
not_anno,SMESG000027795.1,0.053371213,0.074177295,-0.020806082,,
not_anno,SMESG000068286.1,0.08014446,0.10098318,-0.020838723,,
not_anno,SMESG000067789.1,0.11664689,0.13752396,-0.02087707,,
not_anno,SMESG000031469.1,0.1280404,0.14894447,-0.020904064,,
not_anno,SMESG000012999.1,0.055630635,0.07655345,-0.020922814,,
not_anno,SMESG000031905.1,0.115953915,0.13689522,-0.02094131,,
not_anno,SMESG000016331.1,0.06579332,0.0867576,-0.02096428,,
not_anno,SMESG000033176.1,0.07630487,0.09739836,-0.021093495,,
not_anno,SMESG000079631.1,0.08507728,0.106224336,-0.021147057,,
not_anno,SMESG000078435.1,0.07381013,0.09501471,-0.021204583,,
not_anno,SMESG000023665.1,0.09107896,0.11235693,-0.021277972,,
not_anno,SMESG000070068.1,0.05682909,0.07811004,-0.021280948,,
not_anno,SMESG000080705.1,0.0588069,0.08014938,-0.021342482,,
not_anno,SMESG000050948.1,0.089160584,0.11050583,-0.021345243,,
not_anno,SMESG000016245.1,0.09065102,0.11200347,-0.021352448,,
not_anno,SMESG000016218.1,0.07910682,0.10048109,-0.02137427,,
not_anno,SMESG000002993.1,0.111678496,0.13309889,-0.02142039,,
not_anno,SMESG000023170.1,0.06234016,0.08376215,-0.021421988,,
not_anno,SMESG000031703.1,0.054294538,0.07572634,-0.0214318,,
not_anno,SMESG000003543.1,0.12656271,0.14799717,-0.021434456,,
not_anno,SMESG000003831.1,0.10369712,0.12522519,-0.021528065,,
not_anno,SMESG000011963.1,0.047467157,0.06900049,-0.021533333,,
not_anno,SMESG000072743.1,0.0862372,0.10780787,-0.021570668,,
not_anno,SMESG000011907.1,0.13641363,0.15805168,-0.02163805,,
not_anno,SMESG000034948.1,0.06488364,0.086527444,-0.021643803,,
not_anno,SMESG000060349.1,0.05452383,0.07620237,-0.02167854,,
not_anno,SMESG000011029.1,0.120792106,0.1424879,-0.021695793,,
not_anno,SMESG000059133.1,0.062955454,0.08472099,-0.021765538,,
not_anno,SMESG000012224.1,0.06288344,0.084737696,-0.02185426,,
not_anno,SMESG000079959.1,0.07910001,0.100957155,-0.021857142,,
not_anno,SMESG000069852.1,0.096792184,0.11869358,-0.021901399,,
not_anno,SMESG000011518.1,0.04640625,0.06841376,-0.022007506,,
not_anno,SMESG000077800.1,0.08072001,0.10279625,-0.022076242,,
not_anno,SMESG000024968.1,0.062435076,0.08457441,-0.022139333,,
not_anno,SMESG000045122.1,0.123227164,0.14538033,-0.022153169,,
not_anno,SMESG000081287.1,0.054471444,0.076635525,-0.02216408,,
not_anno,SMESG000037707.1,0.06535813,0.087533936,-0.022175804,,
not_anno,SMESG000063633.1,0.06596326,0.088165775,-0.022202514,,
not_anno,SMESG000045501.1,0.1958944,0.21815342,-0.022259012,,
not_anno,SMESG000028873.1,0.080551855,0.10284384,-0.022291988,,
not_anno,SMESG000025495.1,0.13932417,0.1616223,-0.022298127,,
not_anno,SMESG000034989.1,0.081201576,0.10358608,-0.022384502,,
not_anno,SMESG000013473.1,0.07168275,0.09422075,-0.022537999,,
not_anno,SMESG000007873.1,0.04301719,0.065575965,-0.022558775,,
not_anno,SMESG000026537.1,0.099671476,0.12225916,-0.022587687,,
not_anno,SMESG000041819.1,0.0717351,0.09435572,-0.022620618,,
not_anno,SMESG000016275.1,0.056000594,0.078624375,-0.022623781,,
not_anno,SMESG000000987.1,0.057932522,0.08061686,-0.02268434,,
not_anno,SMESG000056256.1,0.19612725,0.21881899,-0.022691742,,
not_anno,SMESG000051850.1,0.06720112,0.09000229,-0.022801168,,
not_anno,SMESG000032910.1,0.067502216,0.090340905,-0.02283869,,
not_anno,SMESG000080319.1,0.10337918,0.1262723,-0.022893123,,
not_anno,SMESG000014182.1,0.07304086,0.09597147,-0.022930615,,
not_anno,SMESG000007277.1,0.1069702,0.12994611,-0.022975914,,
not_anno,SMESG000014369.1,0.14663175,0.1698152,-0.02318345,,
not_anno,SMESG000027408.1,0.09508885,0.118384846,-0.023295999,,
not_anno,SMESG000071613.1,0.09711288,0.12042481,-0.023311928,,
not_anno,SMESG000042735.1,0.07355799,0.09689026,-0.023332275,,
not_anno,SMESG000061417.1,0.07110639,0.09446684,-0.023360454,,
not_anno,SMESG000023047.1,0.10862357,0.13201115,-0.023387574,,
not_anno,SMESG000038704.1,0.08506724,0.10846314,-0.023395896,,
not_anno,SMESG000003454.1,0.060562033,0.08405924,-0.023497205,,
not_anno,SMESG000008209.1,0.08666754,0.11030304,-0.0236355,,
not_anno,SMESG000013182.1,0.050312698,0.07399536,-0.023682661,,
not_anno,SMESG000042492.1,0.053430084,0.0771983,-0.023768213,,
not_anno,SMESG000026163.1,0.09410448,0.11792209,-0.023817606,,
not_anno,SMESG000081249.1,0.103590354,0.1274102,-0.023819849,,
not_anno,SMESG000014619.1,0.06457579,0.08840874,-0.023832947,,
not_anno,SMESG000008050.1,0.0746154,0.09848882,-0.023873426,,
not_anno,SMESG000017753.1,0.049716763,0.073628955,-0.023912191,,
not_anno,SMESG000013911.1,0.061151378,0.08507225,-0.023920871,,
not_anno,SMESG000063866.1,0.049346715,0.073267624,-0.023920909,,
not_anno,SMESG000027823.1,0.27679592,0.3008312,-0.024035275,,
not_anno,SMESG000055869.1,0.09017359,0.11423953,-0.024065942,,
not_anno,SMESG000079805.1,0.1496037,0.17368573,-0.024082035,,
not_anno,SMESG000003121.1,0.14254987,0.16663727,-0.0240874,,
not_anno,SMESG000000639.1,0.10310938,0.12726475,-0.02415537,,
not_anno,SMESG000041117.1,0.07922166,0.10339191,-0.02417025,,
not_anno,SMESG000016570.1,0.07643573,0.10064592,-0.024210192,,
not_anno,SMESG000016908.1,0.06346291,0.08771106,-0.024248146,,
not_anno,SMESG000080475.1,0.13559127,0.15987378,-0.024282515,,
not_anno,SMESG000026865.1,0.062487464,0.08686566,-0.0243782,,
not_anno,SMESG000015099.1,0.11052818,0.13492177,-0.024393596,,
not_anno,SMESG000026974.1,0.05754291,0.08194529,-0.024402384,,
not_anno,SMESG000080919.1,0.06945679,0.09394602,-0.024489224,,
not_anno,SMESG000012977.1,0.07814372,0.102635846,-0.024492122,,
not_anno,SMESG000077016.1,0.04911101,0.07364861,-0.0245376,,
not_anno,SMESG000058043.1,0.17420726,0.19878206,-0.024574801,,
not_anno,SMESG000002723.1,0.10026225,0.12486294,-0.024600692,,
not_anno,SMESG000078591.1,0.08068525,0.105369225,-0.024683975,,
not_anno,SMESG000067948.1,0.06099755,0.08576755,-0.024770003,,
not_anno,SMESG000037569.1,0.101672605,0.12655099,-0.024878383,,
not_anno,SMESG000050382.1,0.06984264,0.09472202,-0.024879381,,
not_anno,SMESG000045473.1,0.13495412,0.15987466,-0.024920538,,
not_anno,SMESG000048912.1,0.05999554,0.08492116,-0.02492562,,
not_anno,SMESG000000391.1,0.13791274,0.16284686,-0.024934128,,
not_anno,SMESG000025700.1,0.15378027,0.17873731,-0.024957046,,
not_anno,SMESG000072821.1,0.094420895,0.11941133,-0.024990432,,
not_anno,SMESG000070679.1,0.04361962,0.06862382,-0.025004197,,
not_anno,SMESG000001466.1,0.050686024,0.07577996,-0.025093935,,
not_anno,SMESG000075533.1,0.07333567,0.09853411,-0.025198437,,
not_anno,SMESG000023342.1,0.10450093,0.12970738,-0.025206454,,
not_anno,SMESG000015927.1,0.11298784,0.13826653,-0.025278695,,
not_anno,SMESG000038928.1,0.102554224,0.12784667,-0.025292449,,
not_anno,SMESG000060612.1,0.058394212,0.08387571,-0.025481496,,
not_anno,SMESG000063825.1,0.08006646,0.10558541,-0.025518954,,
not_anno,SMESG000023687.1,0.069554865,0.09511913,-0.025564268,,
not_anno,SMESG000008139.1,0.07566932,0.10129812,-0.025628805,,
not_anno,SMESG000011219.1,0.091433346,0.1170836,-0.025650255,,
not_anno,SMESG000017249.1,0.16977298,0.19551228,-0.025739297,,
not_anno,SMESG000038972.1,0.07778094,0.103592135,-0.025811195,,
not_anno,SMESG000001249.1,0.07862873,0.10451338,-0.02588465,,
not_anno,SMESG000029240.1,0.10131803,0.12723196,-0.025913924,,
not_anno,SMESG000037024.1,0.09629392,0.12221354,-0.025919624,,
not_anno,SMESG000029126.1,0.08420705,0.11019402,-0.02598697,,
not_anno,SMESG000021514.1,0.13297623,0.1590501,-0.026073873,,
not_anno,SMESG000044206.1,0.14149038,0.16758533,-0.026094943,,
not_anno,SMESG000072854.1,0.08340153,0.10957729,-0.02617576,,
not_anno,SMESG000000196.1,0.15469413,0.18101649,-0.026322365,,
not_anno,SMESG000051726.1,0.087975346,0.11438003,-0.026404686,,
not_anno,SMESG000024368.1,0.13240616,0.15881541,-0.026409253,,
not_anno,SMESG000016993.1,0.71833855,0.74476993,-0.026431382,,
not_anno,SMESG000064985.1,0.10571345,0.13224865,-0.026535206,,
not_anno,SMESG000050288.1,0.048891652,0.075439095,-0.026547443,,
not_anno,SMESG000022764.1,0.08396141,0.11062993,-0.026668519,,
not_anno,SMESG000050162.1,0.09244056,0.11910965,-0.026669092,,
not_anno,SMESG000050010.1,0.29857332,0.32538936,-0.02681604,,
not_anno,SMESG000018556.1,0.191409,0.21825074,-0.02684173,,
not_anno,SMESG000060686.1,0.07906694,0.10597484,-0.026907898,,
not_anno,SMESG000066554.1,0.04705134,0.07400973,-0.026958391,,
not_anno,SMESG000026649.1,0.1387546,0.16577491,-0.027020305,,
not_anno,SMESG000055576.1,0.062903136,0.09002539,-0.027122252,,
not_anno,SMESG000064836.1,0.08509443,0.11222302,-0.027128592,,
not_anno,SMESG000020880.1,0.12445919,0.15174769,-0.027288496,,
not_anno,SMESG000060415.1,0.2322628,0.25957105,-0.02730824,,
not_anno,SMESG000018845.1,0.12560515,0.15296572,-0.027360573,,
not_anno,SMESG000017012.1,0.043750715,0.07117177,-0.027421053,,
not_anno,SMESG000028157.1,0.11570294,0.143175,-0.027472064,,
not_anno,SMESG000026697.1,0.1288421,0.15635206,-0.027509958,,
not_anno,SMESG000073546.1,0.13587701,0.16353358,-0.02765657,,
not_anno,SMESG000004631.1,0.12437456,0.15209432,-0.027719758,,
not_anno,SMESG000032693.1,0.11852907,0.14625853,-0.027729467,,
not_anno,SMESG000061907.1,0.080707006,0.10846593,-0.027758926,,
not_anno,SMESG000074861.1,0.058060322,0.08584982,-0.0277895,,
not_anno,SMESG000073800.1,0.10004987,0.12785852,-0.027808651,,
not_anno,SMESG000007314.1,0.11982034,0.14764714,-0.027826801,,
not_anno,SMESG000027526.1,0.15104197,0.17913581,-0.028093845,,
not_anno,SMESG000041543.1,0.05232658,0.08045059,-0.028124008,,
not_anno,SMESG000004606.1,0.102380425,0.1305305,-0.028150082,,
not_anno,SMESG000010589.1,0.13929792,0.16744806,-0.028150141,,
not_anno,SMESG000072456.1,0.11250314,0.14066134,-0.028158203,,
not_anno,SMESG000068982.1,0.117228135,0.14550142,-0.028273284,,
not_anno,SMESG000078697.1,0.07876067,0.107140236,-0.028379567,,
not_anno,SMESG000008815.1,0.066215724,0.0946016,-0.028385878,,
not_anno,SMESG000017264.1,0.92815655,0.9565633,-0.02840674,,
