gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Snta1,0.044251345,0.03960311,0.0046482347,,,Connective tissue
G6pdx,0.04885444,0.04420845,0.004645992,,,Connective tissue
Nfkbib,0.03925082,0.034608096,0.004642725,,,Connective tissue
Tmem128,0.04086946,0.036230974,0.0046384856,,,Connective tissue
Tom1l2,0.0716586,0.067024656,0.0046339408,,,Connective tissue
Gpatch4,0.05165175,0.04702137,0.0046303794,,,Connective tissue
Tmem158,0.0456199,0.0409924,0.0046274997,,,Connective tissue
Anks1,0.058152914,0.053526323,0.0046265908,,,Connective tissue
Lpcat3,0.044825967,0.040205102,0.004620865,,,Connective tissue
C130074G19Rik,0.044408068,0.039788682,0.004619386,,,Connective tissue
C1qtnf2,0.042961538,0.038343906,0.0046176314,,,Connective tissue
Mus81,0.040922232,0.03630628,0.0046159513,,,Connective tissue
Zfp710,0.057911806,0.05329778,0.0046140254,,,Connective tissue
Ppa2,0.07172583,0.06711334,0.0046124905,,,Connective tissue
Sec11c,0.048091426,0.043481324,0.0046101026,,,Connective tissue
Nubp1,0.088204205,0.08359634,0.0046078637,,,Connective tissue
Iqsec2,0.044704825,0.040103514,0.004601311,,,Connective tissue
Cntn5,0.048245545,0.04364522,0.0046003237,,,Connective tissue
Abhd10,0.039568506,0.034970198,0.0045983084,,,Connective tissue
Errfi1,0.03935652,0.03476046,0.0045960583,,,Connective tissue
Synpo2,0.043866407,0.039271,0.0045954064,,,Connective tissue
Atg13,0.05188095,0.047286835,0.0045941137,,,Connective tissue
Cobl,0.053087465,0.04849453,0.0045929365,,,Connective tissue
Xab2,0.07130245,0.06671121,0.0045912415,,,Connective tissue
Dcps,0.06523879,0.060651097,0.0045876913,,,Connective tissue
Scap,0.08942873,0.08484491,0.0045838207,,,Connective tissue
Dnajc11,0.08468098,0.080104545,0.004576437,,,Connective tissue
Spryd7,0.04052816,0.035958312,0.004569847,,,Connective tissue
Efna4,0.05705056,0.052486923,0.004563637,,,Connective tissue
Tusc2,0.045255404,0.040693413,0.0045619905,,,Connective tissue
Slc15a3,0.093296,0.08873574,0.004560262,,,Connective tissue
Prex1,0.08963948,0.0850809,0.004558578,,,Connective tissue
Shcbp1,0.07129513,0.06673962,0.0045555085,,,Connective tissue
Derl2,0.06510062,0.060545277,0.004555341,,,Connective tissue
Tmem101,0.06464944,0.060099345,0.0045500956,,,Connective tissue
Rnf5,0.060476035,0.055927716,0.0045483187,,,Connective tissue
Nr1h2,0.046375453,0.041834682,0.0045407712,,,Connective tissue
Fam13b,0.045412313,0.04087808,0.0045342334,,,Connective tissue
Rnaseh2a,0.056749698,0.05222083,0.004528869,,,Connective tissue
Tbc1d13,0.066705,0.06217834,0.0045266636,,,Connective tissue
Slc4a7,0.048346188,0.043819714,0.0045264736,,,Connective tissue
Ciz1,0.06923336,0.064716406,0.0045169517,,,Connective tissue
Wdr41,0.043860644,0.039346334,0.0045143105,,,Connective tissue
Tnip1,0.049607847,0.04509447,0.0045133755,,,Connective tissue
1810043G02Rik,0.041169565,0.03665732,0.0045122467,,,Connective tissue
Baz1a,0.04156201,0.037053436,0.0045085736,,,Connective tissue
Smtnl2,0.03906718,0.034562938,0.004504241,,,Connective tissue
Mad1l1,0.07437784,0.069877185,0.0045006573,,,Connective tissue
Mrpl45,0.08947556,0.08497708,0.0044984743,,,Connective tissue
Dnajb2,0.05704023,0.052542217,0.0044980124,,,Connective tissue
Med31,0.08632407,0.0818298,0.004494272,,,Connective tissue
Ncs1,0.08364346,0.07915116,0.004492298,,,Connective tissue
Ptk7,0.07730188,0.072819255,0.004482627,,,Connective tissue
Jagn1,0.05506076,0.050579954,0.0044808052,,,Connective tissue
Ankrd52,0.039813377,0.03533295,0.0044804253,,,Connective tissue
Dcaf10,0.08816345,0.08368448,0.0044789687,,,Connective tissue
Dnajb12,0.039447542,0.034968942,0.0044786,,,Connective tissue
Gm49322,0.040067073,0.035590567,0.0044765063,,,Connective tissue
Dnm3,0.048985682,0.044509944,0.004475739,,,Connective tissue
Brpf1,0.042884942,0.038411286,0.0044736564,,,Connective tissue
Gtf2h3,0.04048144,0.036014143,0.0044672973,,,Connective tissue
Gga3,0.039449506,0.034986526,0.0044629797,,,Connective tissue
Aifm1,0.058533557,0.054073572,0.0044599846,,,Connective tissue
2610301B20Rik,0.039915033,0.035455346,0.0044596866,,,Connective tissue
Kif1bp,0.051513035,0.047054384,0.004458651,,,Connective tissue
Tars2,0.049374428,0.04491585,0.0044585764,,,Connective tissue
Aatf,0.05280031,0.048351437,0.004448872,,,Connective tissue
Mvb12a,0.10226193,0.09781501,0.0044469237,,,Connective tissue
Cep131,0.047571052,0.043126304,0.004444748,,,Connective tissue
Cuedc1,0.076147854,0.071705505,0.004442349,,,Connective tissue
Ulk1,0.05885105,0.054409057,0.0044419914,,,Connective tissue
Tbcd,0.07698228,0.07254188,0.0044404045,,,Connective tissue
Aff1,0.042891815,0.038453624,0.0044381917,,,Connective tissue
Smim12,0.06290909,0.058473475,0.0044356138,,,Connective tissue
Shroom2,0.07169581,0.06726409,0.0044317245,,,Connective tissue
Sfxn3,0.049348406,0.044916872,0.0044315346,,,Connective tissue
1700017B05Rik,0.05755636,0.053125232,0.0044311285,,,Connective tissue
Polr3e,0.054056462,0.049625404,0.0044310577,,,Connective tissue
Carf,0.037073348,0.032642692,0.0044306554,,,Connective tissue
Enoph1,0.047079656,0.04264998,0.0044296756,,,Connective tissue
Gpt2,0.039832603,0.035403345,0.0044292584,,,Connective tissue
Elac2,0.03977468,0.03534958,0.0044250973,,,Connective tissue
Eefsec,0.057090387,0.05266774,0.004422646,,,Connective tissue
Anapc15,0.076059125,0.071636885,0.00442224,,,Connective tissue
Strada,0.043216355,0.038796328,0.004420027,,,Connective tissue
Gtpbp1,0.0705379,0.0661182,0.0044196993,,,Connective tissue
Hist3h2a,0.06578068,0.061362106,0.0044185705,,,Connective tissue
Letm1,0.071192324,0.066773884,0.00441844,,,Connective tissue
Nr1i3,0.043847606,0.03943085,0.0044167563,,,Connective tissue
Col23a1,0.08313392,0.07871717,0.004416749,,,Connective tissue
Kcnb2,0.050452847,0.04604256,0.0044102855,,,Connective tissue
Zer1,0.06444018,0.06003091,0.004409272,,,Connective tissue
Kctd17,0.18035258,0.17594407,0.0044085085,,,Connective tissue
Rfx1,0.04331091,0.038903758,0.0044071525,,,Connective tissue
Tomm40,0.097535685,0.093132265,0.00440342,,,Connective tissue
Atxn1,0.08054725,0.0761519,0.004395351,,,Connective tissue
Sec24c,0.15214506,0.1477531,0.0043919533,,,Connective tissue
Caml,0.05765628,0.053265423,0.004390858,,,Connective tissue
Pttg1,0.07200634,0.06762434,0.0043819994,,,Connective tissue
Zdhhc18,0.059421837,0.055039916,0.004381921,,,Connective tissue
Ascc2,0.05440515,0.050024018,0.0043811314,,,Connective tissue
0610012G03Rik,0.26952654,0.26514682,0.0043797195,,,Connective tissue
Atg16l1,0.050285887,0.045908757,0.0043771304,,,Connective tissue
9130011E15Rik,0.043497585,0.039121278,0.004376307,,,Connective tissue
Maml3,0.08383515,0.07946515,0.0043699965,,,Connective tissue
Gadd45b,0.04325332,0.03888386,0.00436946,,,Connective tissue
Arl16,0.04153119,0.037164204,0.0043669865,,,Connective tissue
Zdhhc16,0.05481173,0.05044705,0.0043646805,,,Connective tissue
Zfpl1,0.088208504,0.08384629,0.0043622106,,,Connective tissue
Tshz3,0.0519849,0.047625568,0.004359331,,,Connective tissue
Fuca1,0.07206417,0.06770628,0.0043578893,,,Connective tissue
N4bp3,0.046032373,0.041677766,0.0043546073,,,Connective tissue
Tmem97,0.061830636,0.05748046,0.004350178,,,Connective tissue
Drg2,0.11234216,0.107993804,0.0043483526,,,Connective tissue
Nipsnap1,0.053959955,0.049612887,0.0043470673,,,Connective tissue
Natd1,0.05012314,0.045778718,0.0043444224,,,Connective tissue
Grb2,0.2752574,0.2709133,0.0043441057,,,Connective tissue
Rasip1,0.06431866,0.059974745,0.004343912,,,Connective tissue
C530008M17Rik,0.05144156,0.047100283,0.004341278,,,Connective tissue
Alas2,0.047736015,0.04339484,0.004341174,,,Connective tissue
Slc35e2,0.04036704,0.036034416,0.0043326244,,,Connective tissue
Smarcal1,0.04233017,0.037998803,0.004331365,,,Connective tissue
Btbd2,0.10639088,0.10206297,0.004327908,,,Connective tissue
Snx8,0.042667042,0.03833996,0.004327081,,,Connective tissue
St6gal1,0.04248896,0.0381634,0.0043255575,,,Connective tissue
2700097O09Rik,0.040058326,0.035738356,0.0043199696,,,Connective tissue
Dpp3,0.11903304,0.11471428,0.004318759,,,Connective tissue
Bcl2l1,0.115819335,0.11150487,0.0043144673,,,Connective tissue
D630045J12Rik,0.043270517,0.03895805,0.004312467,,,Connective tissue
Coq5,0.039068118,0.034755953,0.004312165,,,Connective tissue
Fabp3,0.060396574,0.056084633,0.0043119416,,,Connective tissue
Patj,0.04184945,0.03753856,0.004310891,,,Connective tissue
Tubg1,0.060476806,0.056166135,0.0043106712,,,Connective tissue
5031425E22Rik,0.057037942,0.052734025,0.0043039173,,,Connective tissue
Col15a1,0.09033946,0.086038336,0.0043011233,,,Connective tissue
Esam,0.068375066,0.064075686,0.00429938,,,Connective tissue
Timp1,0.06762928,0.06333059,0.004298687,,,Connective tissue
Atp8a1,0.03927323,0.03497982,0.0042934082,,,Connective tissue
Cldn5,0.10264804,0.0983615,0.0042865425,,,Connective tissue
Homer2,0.04339875,0.039112613,0.0042861365,,,Connective tissue
Ranbp10,0.062097196,0.057812683,0.0042845123,,,Connective tissue
Gm26694,0.057733934,0.053458188,0.0042757466,,,Connective tissue
Rhod,0.04150724,0.037234604,0.004272636,,,Connective tissue
Pacsin3,0.06421204,0.05994048,0.0042715594,,,Connective tissue
Map3k11,0.06081739,0.056547813,0.0042695776,,,Connective tissue
Adam22,0.04146749,0.037203208,0.004264284,,,Connective tissue
Vgll2,0.040821873,0.036561444,0.0042604282,,,Connective tissue
Sirt6,0.05637789,0.052117612,0.0042602792,,,Connective tissue
Pfdn4,0.14013734,0.13587795,0.0042593926,,,Connective tissue
Gm49373,0.13993901,0.13568367,0.0042553395,,,Connective tissue
Gm9774,0.08317142,0.07892123,0.004250191,,,Connective tissue
Bysl,0.056728348,0.0524788,0.0042495467,,,Connective tissue
Leprotl1,0.065726005,0.06147685,0.0042491555,,,Connective tissue
Fiz1,0.06233383,0.05808741,0.004246421,,,Connective tissue
Ankle2,0.04904843,0.044810273,0.0042381585,,,Connective tissue
Spindoc,0.050032854,0.04579476,0.004238095,,,Connective tissue
Socs2,0.0443484,0.040110584,0.0042378157,,,Connective tissue
Dynlt1f,0.09214866,0.08791642,0.0042322427,,,Connective tissue
Bok,0.061058495,0.05682644,0.0042320564,,,Connective tissue
Ldb1,0.1331549,0.12892316,0.004231736,,,Connective tissue
D430019H16Rik,0.067422844,0.06319136,0.0042314827,,,Connective tissue
Zfp157,0.04006965,0.03584245,0.0042272024,,,Connective tissue
Smtn,0.126928,0.12270266,0.0042253435,,,Connective tissue
Usp30,0.047948662,0.04373412,0.004214544,,,Connective tissue
Slc11a2,0.04138583,0.037173495,0.0042123348,,,Connective tissue
Nol10,0.049117807,0.044909265,0.0042085424,,,Connective tissue
Gm45837,0.043394115,0.03918574,0.004208375,,,Connective tissue
Psmb10,0.06763977,0.06343559,0.0042041764,,,Connective tissue
Macrod1,0.06730178,0.06310487,0.004196912,,,Connective tissue
Itpr2,0.041581124,0.03738426,0.0041968636,,,Connective tissue
Wipf2,0.040789597,0.036592785,0.0041968115,,,Connective tissue
Ptpn18,0.093498096,0.08930231,0.004195787,,,Connective tissue
E130309D02Rik,0.040228397,0.036032893,0.004195504,,,Connective tissue
Slc9a1,0.04824286,0.04404841,0.0041944496,,,Connective tissue
Mta3,0.050909776,0.04671559,0.004194185,,,Connective tissue
Hmbs,0.09619916,0.09201144,0.0041877255,,,Connective tissue
Amdhd2,0.04431299,0.040128488,0.004184503,,,Connective tissue
Gm26541,0.061502106,0.057317615,0.004184492,,,Connective tissue
Camta2,0.054460194,0.05027586,0.0041843355,,,Connective tissue
Sac3d1,0.068808466,0.06462684,0.0041816235,,,Connective tissue
Ccdc86,0.040812213,0.036634356,0.004177857,,,Connective tissue
Abhd8,0.10198473,0.097809196,0.0041755363,,,Connective tissue
Dnajc21,0.045146186,0.040971365,0.004174821,,,Connective tissue
Cd320,0.041126397,0.03695472,0.004171677,,,Connective tissue
Brap,0.053810287,0.04964035,0.004169937,,,Connective tissue
Kif21b,0.048026353,0.043857045,0.0041693076,,,Connective tissue
Ptpn4,0.05054641,0.04637714,0.0041692704,,,Connective tissue
Pex14,0.05172917,0.04756354,0.004165627,,,Connective tissue
Mknk1,0.042538974,0.038374472,0.004164502,,,Connective tissue
Selenbp1,0.04105052,0.036886398,0.004164122,,,Connective tissue
Sgf29,0.03884377,0.034689106,0.0041546635,,,Connective tissue
Alg5,0.047546636,0.04339606,0.004150577,,,Connective tissue
Jdp2,0.049561527,0.045411106,0.0041504204,,,Connective tissue
Aacs,0.03981416,0.035664838,0.0041493215,,,Connective tissue
Rragd,0.039570015,0.035423346,0.004146669,,,Connective tissue
Gm9008,0.05325268,0.04910806,0.00414462,,,Connective tissue
Clpb,0.05614502,0.052003637,0.004141383,,,Connective tissue
Kat2a,0.069230504,0.06509066,0.004139848,,,Connective tissue
Pdgfa,0.0671947,0.06305578,0.0041389167,,,Connective tissue
Gm26904,0.09248349,0.08834524,0.0041382536,,,Connective tissue
Tubb2b,0.26406562,0.2599282,0.0041374266,,,Connective tissue
Cercam,0.059475284,0.05533888,0.004136406,,,Connective tissue
Tmcc2,0.08884755,0.08471379,0.004133761,,,Connective tissue
Pcyt2,0.07316581,0.069034494,0.004131317,,,Connective tissue
Bop1,0.05966446,0.05553683,0.004127633,,,Connective tissue
Pafah1b3,0.25710547,0.25298086,0.0041246116,,,Connective tissue
Daxx,0.04436283,0.04024029,0.0041225404,,,Connective tissue
Slc43a3,0.044532243,0.040410034,0.004122209,,,Connective tissue
Rpia,0.047811065,0.043692026,0.0041190386,,,Connective tissue
Prkar1b,0.06469618,0.06057752,0.0041186586,,,Connective tissue
Clspn,0.04711647,0.043000452,0.0041160174,,,Connective tissue
Lgals3,0.044448074,0.040333994,0.00411408,,,Connective tissue
Edc4,0.120707765,0.11660168,0.004106082,,,Connective tissue
Scarb2,0.08064071,0.0765386,0.004102111,,,Connective tissue
Cdh3,0.04282425,0.038725603,0.0040986463,,,Connective tissue
Fbxo22,0.065274835,0.0611792,0.0040956363,,,Connective tissue
Smyd5,0.06614645,0.06205223,0.004094217,,,Connective tissue
Edem2,0.042984508,0.038892455,0.0040920526,,,Connective tissue
Gm42715,0.045389105,0.04129905,0.004090056,,,Connective tissue
Rufy1,0.040586848,0.036501095,0.004085753,,,Connective tissue
Senp3,0.08577781,0.081693284,0.0040845275,,,Connective tissue
Uqcc1,0.050323203,0.04624137,0.004081834,,,Connective tissue
Cltb,0.088778876,0.084699474,0.0040794015,,,Connective tissue
Map3k3,0.053361204,0.049282238,0.0040789656,,,Connective tissue
Fam20b,0.06659966,0.06252116,0.0040785,,,Connective tissue
Icmt,0.053679172,0.049602896,0.004076276,,,Connective tissue
Cep95,0.044044565,0.039968688,0.0040758774,,,Connective tissue
Saraf,0.14379005,0.1397203,0.0040697455,,,Connective tissue
Srl,0.11094528,0.10687734,0.004067935,,,Connective tissue
Sphk2,0.049763,0.045695238,0.0040677637,,,Connective tissue
Prdm16,0.041026864,0.03695987,0.0040669926,,,Connective tissue
Triap1,0.047886025,0.04381927,0.004066754,,,Connective tissue
Narf,0.054572407,0.05050692,0.0040654875,,,Connective tissue
Slc7a6,0.041965943,0.037901107,0.0040648356,,,Connective tissue
Fermt3,0.03943717,0.035372686,0.0040644854,,,Connective tissue
Zfp358,0.059508562,0.05544731,0.004061252,,,Connective tissue
Dgcr14,0.04745935,0.043399017,0.0040603317,,,Connective tissue
Fhl3,0.051435333,0.04737635,0.004058983,,,Connective tissue
Adamts14,0.042538203,0.038485974,0.004052229,,,Connective tissue
Pold4,0.05295141,0.04890021,0.004051201,,,Connective tissue
Scarb1,0.047739,0.04369392,0.0040450804,,,Connective tissue
2310011J03Rik,0.087932795,0.083887905,0.0040448904,,,Connective tissue
Atg7,0.059976157,0.055931468,0.0040446892,,,Connective tissue
Mrps11,0.109652534,0.10561216,0.0040403754,,,Connective tissue
Carmil1,0.041158188,0.03711902,0.0040391684,,,Connective tissue
Vps13a,0.04714428,0.043109715,0.004034564,,,Connective tissue
Fdps,0.078100495,0.07406868,0.0040318146,,,Connective tissue
Agpat4,0.049662612,0.045632426,0.0040301867,,,Connective tissue
Khk,0.04868771,0.04465818,0.004029531,,,Connective tissue
Efl1,0.039362397,0.035334498,0.0040278994,,,Connective tissue
Ezr,0.06390276,0.05987577,0.0040269867,,,Connective tissue
Mrpl16,0.05566407,0.051638305,0.0040257648,,,Connective tissue
Nat6,0.051158406,0.047132716,0.0040256903,,,Connective tissue
Klc1,0.25587374,0.25184882,0.004024923,,,Connective tissue
Thumpd3,0.04542794,0.04140375,0.004024189,,,Connective tissue
Iffo1,0.058015384,0.05399247,0.004022915,,,Connective tissue
Mrps26,0.14869244,0.14467096,0.0040214807,,,Connective tissue
Cops7b,0.0410701,0.037052218,0.004017882,,,Connective tissue
Utp14a,0.06350996,0.059495322,0.004014641,,,Connective tissue
2310009B15Rik,0.06719476,0.063181065,0.004013695,,,Connective tissue
Nup214,0.07375289,0.06974739,0.004005499,,,Connective tissue
Rrp8,0.041248817,0.03724878,0.004000038,,,Connective tissue
Inpp4a,0.04832462,0.04432691,0.0039977096,,,Connective tissue
Ccdc136,0.042788904,0.038792513,0.003996391,,,Connective tissue
Lyn,0.047240574,0.04324646,0.0039941147,,,Connective tissue
Ldhb,0.1883274,0.18433423,0.0039931685,,,Connective tissue
Trim2,0.0929186,0.08892724,0.003991358,,,Connective tissue
Orai1,0.03880823,0.03482172,0.0039865114,,,Connective tissue
Apoc2,0.066162236,0.062180575,0.003981661,,,Connective tissue
Slc4a2,0.07584843,0.07187553,0.003972903,,,Connective tissue
Sh3bp5l,0.040897135,0.03692833,0.003968805,,,Connective tissue
Gm28047,0.055199128,0.05124134,0.0039577894,,,Connective tissue
1500011K16Rik,0.087194934,0.083248265,0.0039466694,,,Connective tissue
Zfp1,0.039679132,0.035738125,0.003941007,,,Connective tissue
Nudt2,0.04037361,0.036433272,0.0039403364,,,Connective tissue
4921516A02Rik,0.039709397,0.035769172,0.0039402246,,,Connective tissue
Rfc5,0.07936182,0.07542178,0.0039400384,,,Connective tissue
Bcr,0.0626856,0.058745645,0.0039399564,,,Connective tissue
Urm1,0.091250084,0.08731399,0.003936097,,,Connective tissue
Aven,0.05587911,0.05195116,0.00392795,,,Connective tissue
Dhcr24,0.09286774,0.08894334,0.0039243996,,,Connective tissue
Pfkl,0.14238226,0.13846187,0.003920391,,,Connective tissue
Rilpl1,0.060907632,0.056989424,0.003918208,,,Connective tissue
Sf3a2,0.07844147,0.07452956,0.0039119124,,,Connective tissue
1110032A03Rik,0.03889927,0.034990266,0.003909003,,,Connective tissue
Cpt2,0.04394273,0.04004491,0.0038978197,,,Connective tissue
Cep250,0.09594945,0.092054844,0.0038946047,,,Connective tissue
Aig1,0.04401002,0.040118348,0.003891673,,,Connective tissue
Inpp5f,0.07112358,0.06723268,0.0038908944,,,Connective tissue
Inpp5b,0.046312712,0.04242738,0.0038853325,,,Connective tissue
Gm43738,0.06821495,0.06433068,0.0038842708,,,Connective tissue
Speg,0.05582995,0.05195136,0.0038785897,,,Connective tissue
Zfp777,0.047298077,0.043426804,0.0038712732,,,Connective tissue
Alkbh7,0.04781289,0.043941986,0.0038709044,,,Connective tissue
Sox5,0.060940407,0.05706997,0.0038704388,,,Connective tissue
Klhdc8b,0.044503126,0.04063378,0.0038693473,,,Connective tissue
Dynll2,0.23234244,0.22847506,0.0038673729,,,Connective tissue
Prpsap1,0.15674843,0.15288252,0.0038659126,,,Connective tissue
Tbl2,0.053566396,0.04970133,0.003865067,,,Connective tissue
Alg1,0.04181043,0.037949435,0.0038609952,,,Connective tissue
Tmem132d,0.038902536,0.035046082,0.003856454,,,Connective tissue
Sobp,0.06212419,0.058269758,0.0038544312,,,Connective tissue
Man2c1,0.05355333,0.049707334,0.0038459972,,,Connective tissue
Map1s,0.08276399,0.078918,0.0038459897,,,Connective tissue
Slc26a2,0.039161474,0.035315976,0.003845498,,,Connective tissue
Cep112,0.08341686,0.07958051,0.0038363487,,,Connective tissue
Hip1r,0.06364548,0.059811275,0.0038342066,,,Connective tissue
Dctd,0.049028333,0.0451942,0.003834132,,,Connective tissue
Sil1,0.06685607,0.06302257,0.0038335025,,,Connective tissue
Cdadc1,0.046819862,0.042989112,0.0038307495,,,Connective tissue
Rtkn,0.059305575,0.05547846,0.0038271137,,,Connective tissue
Akap8l,0.09766137,0.09383506,0.0038263053,,,Connective tissue
Ocel1,0.102472246,0.09865094,0.003821306,,,Connective tissue
Dhps,0.06030663,0.056486275,0.003820356,,,Connective tissue
Prpf40b,0.054041207,0.050222926,0.003818281,,,Connective tissue
Chfr,0.040841345,0.03702388,0.0038174652,,,Connective tissue
Mkl1,0.12765484,0.12383818,0.0038166568,,,Connective tissue
Fads3,0.041435897,0.03762543,0.003810469,,,Connective tissue
Akr7a5,0.09061894,0.08680849,0.0038104504,,,Connective tissue
Zmynd19,0.059681598,0.05587543,0.0038061664,,,Connective tissue
Mboat7,0.058614515,0.054809052,0.0038054623,,,Connective tissue
Unc119,0.092502356,0.088698216,0.0038041398,,,Connective tissue
5430416N02Rik,0.03940246,0.03560493,0.0037975274,,,Connective tissue
Ppp1r15a,0.041000526,0.037203837,0.0037966892,,,Connective tissue
Aar2,0.06418418,0.060388263,0.003795918,,,Connective tissue
Gins1,0.04383157,0.040042974,0.0037885942,,,Connective tissue
Rab11fip3,0.06508057,0.061295386,0.0037851818,,,Connective tissue
Ppp6r1,0.090348564,0.08656437,0.0037841946,,,Connective tissue
Smpd2,0.048308313,0.04452517,0.003783144,,,Connective tissue
Nol4l,0.04578037,0.041997828,0.0037825406,,,Connective tissue
Pgs1,0.058419835,0.05463735,0.0037824847,,,Connective tissue
Tubgcp6,0.0441258,0.04034953,0.003776271,,,Connective tissue
Exosc5,0.08096269,0.07718722,0.00377547,,,Connective tissue
Mpi,0.041844103,0.03807536,0.003768742,,,Connective tissue
Znhit2,0.0699214,0.06615453,0.0037668645,,,Connective tissue
Rad51ap1,0.040402032,0.036636572,0.00376546,,,Connective tissue
Sppl2b,0.043481324,0.039716717,0.003764607,,,Connective tissue
Nol12,0.10092863,0.097164705,0.0037639216,,,Connective tissue
Arhgef28,0.051248495,0.04748614,0.0037623532,,,Connective tissue
Mfsd10,0.07201519,0.06825651,0.0037586764,,,Connective tissue
Ank1,0.056135986,0.052378997,0.0037569888,,,Connective tissue
Polr1b,0.04008158,0.036326353,0.0037552267,,,Connective tissue
Dpyd,0.049937345,0.046182875,0.0037544705,,,Connective tissue
Metrnl,0.045251876,0.041499536,0.0037523396,,,Connective tissue
Thoc5,0.052518368,0.048766654,0.0037517138,,,Connective tissue
Arhgef11,0.04975366,0.04600318,0.003750477,,,Connective tissue
Lrrc75a,0.039696775,0.035947103,0.0037496723,,,Connective tissue
Rbm38,0.04962426,0.04587635,0.0037479103,,,Connective tissue
Med22,0.10893618,0.105189994,0.0037461892,,,Connective tissue
Capg,0.040717427,0.036971815,0.0037456118,,,Connective tissue
Atat1,0.05918268,0.05543761,0.0037450716,,,Connective tissue
Trim26,0.053309888,0.04956712,0.0037427694,,,Connective tissue
Foxp4,0.057236947,0.0534956,0.0037413463,,,Connective tissue
Gm27029,0.10764271,0.10390459,0.0037381202,,,Connective tissue
Mier2,0.049132906,0.045395464,0.0037374422,,,Connective tissue
Wipi2,0.15508983,0.15135393,0.0037359,,,Connective tissue
Pald1,0.054588668,0.050854206,0.003734462,,,Connective tissue
Lemd2,0.08008784,0.07635371,0.0037341341,,,Connective tissue
Ssx2ip,0.050248675,0.046516754,0.0037319213,,,Connective tissue
Thada,0.078825295,0.07509433,0.0037309676,,,Connective tissue
Ube2o,0.068048686,0.06432916,0.0037195235,,,Connective tissue
1700037H04Rik,0.08237659,0.07865834,0.0037182495,,,Connective tissue
Sugp2,0.05280012,0.049087994,0.0037121251,,,Connective tissue
Zpr1,0.087671235,0.083959274,0.0037119612,,,Connective tissue
Axin2,0.05230721,0.04859806,0.0037091523,,,Connective tissue
Rexo4,0.0781974,0.07449378,0.0037036166,,,Connective tissue
Leng8,0.043176536,0.039475605,0.0037009306,,,Connective tissue
Phka2,0.043931317,0.04023081,0.003700506,,,Connective tissue
Gne,0.041512366,0.03781286,0.0036995076,,,Connective tissue
Ccl27a,0.068563186,0.06486891,0.0036942735,,,Connective tissue
Tmem259,0.124454595,0.12076107,0.0036935285,,,Connective tissue
Heatr1,0.04445378,0.040763054,0.003690727,,,Connective tissue
Shroom3,0.041029405,0.037338875,0.0036905296,,,Connective tissue
Gpr108,0.04693037,0.043241665,0.0036887042,,,Connective tissue
Cc2d1a,0.052304506,0.04861682,0.0036876872,,,Connective tissue
Trp53rka,0.040421385,0.036739264,0.0036821216,,,Connective tissue
Zfp608,0.073793925,0.07011887,0.0036750585,,,Connective tissue
Gpbp1l1,0.045283865,0.04161719,0.0036666766,,,Connective tissue
Kntc1,0.039709732,0.03604556,0.0036641732,,,Connective tissue
Asns,0.04579663,0.042134654,0.0036619753,,,Connective tissue
Pck2,0.057285972,0.053635072,0.0036509,,,Connective tissue
Vgll4,0.05741395,0.053768605,0.0036453456,,,Connective tissue
Rab15,0.045459457,0.041814834,0.0036446229,,,Connective tissue
Adamts9,0.14120187,0.1375579,0.0036439747,,,Connective tissue
Coq6,0.04330664,0.03966271,0.00364393,,,Connective tissue
Pex5,0.044603314,0.04096638,0.0036369339,,,Connective tissue
Rfng,0.051417243,0.04778145,0.003635794,,,Connective tissue
Surf6,0.039660532,0.03602772,0.0036328137,,,Connective tissue
Hist1h2bc,0.06430679,0.06067426,0.0036325268,,,Connective tissue
Zfp523,0.04673765,0.043105315,0.0036323331,,,Connective tissue
Ncdn,0.040670842,0.037045438,0.003625404,,,Connective tissue
Gorasp1,0.038576163,0.03495336,0.0036228038,,,Connective tissue
Pabpn1,0.06026201,0.0566441,0.0036179088,,,Connective tissue
Fam120b,0.057872463,0.05425559,0.0036168732,,,Connective tissue
Panx1,0.052897833,0.049281817,0.0036160164,,,Connective tissue
Magee1,0.04594215,0.04232836,0.0036137886,,,Connective tissue
Itga9,0.18966042,0.18604846,0.003611952,,,Connective tissue
Pdcd2l,0.04297732,0.039367504,0.0036098137,,,Connective tissue
Gstm2,0.050167795,0.046559032,0.0036087632,,,Connective tissue
Eml3,0.05020279,0.046594482,0.0036083087,,,Connective tissue
Hsf1,0.04913794,0.04553304,0.0036049,,,Connective tissue
Ssc5d,0.052853264,0.049257096,0.003596168,,,Connective tissue
Plcl2,0.04733408,0.043745063,0.0035890155,,,Connective tissue
Actn4,0.24442777,0.24084109,0.0035866797,,,Connective tissue
Gm5148,0.07231855,0.06873603,0.0035825148,,,Connective tissue
Plvap,0.056615952,0.053035412,0.0035805404,,,Connective tissue
Spidr,0.039558984,0.03597983,0.0035791546,,,Connective tissue
Mul1,0.05038702,0.0468158,0.0035712197,,,Connective tissue
Klhl5,0.052449398,0.04887911,0.0035702884,,,Connective tissue
S100a9,0.04930961,0.045740727,0.003568884,,,Connective tissue
Pcid2,0.06254848,0.058979753,0.0035687275,,,Connective tissue
Tmem94,0.061147913,0.05757982,0.0035680942,,,Connective tissue
Sympk,0.07985302,0.07628589,0.0035671294,,,Connective tissue
